,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z
count,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0
mean,-24.46146578962942,2.2116961487095845,-28.53625717284404,198.55929322956948,35.42023658521461,36.41097284622746,60.16593041086827,16486986.787406458,23.00229060231053,8.527373153949931,7.161906469938488,9.750576895796849,-5.180951077696709,7.872087265354256,3853511.159227468,3.27730640343137
std,782.2666530920962,3.6234765011606886,847.7715234697254,2895.8985143531163,73.74143873477553,29.99709736947121,33.34967323202266,104952773.86170492,2589.7099731012217,16.615694830921072,90.22676152513566,6.546395535255043,1791.4001689226698,95.04677274364856,48074067.80264887,2.681633399384431
min,-20658.62294,0.0,-22172.0,-3598.4432020000004,-1119.17299,0.0,0.0,0.0,-43843.6865,-70.24819231,-90.55725485,0.0,-43843.6865,-99.70723285789178,-22573000.0,-14.744968771976495
25%,1.1836907875,1.0684103905,1.4020902275,0.569536052,22.312784115,21.03660575,43.757420624999995,2139446.2635000004,3.470695295,1.872557042,0.3475276425,5.4933413705,5.4740873505,0.39836077922394936,199726.0,2.2120105336294564
50%,4.823228682,1.474132398,4.324603713,10.63372718,44.37419366,34.23506965,61.32606854,4455940.173,13.38507137,7.181569292000001,0.778065351,8.683236832999999,17.89951378,0.8981835087155046,761863.0,3.0792577753303725
75%,9.156981026,2.4253128485,10.022622345,57.11318795,64.743265555,46.980956385,77.09671528999999,10137368.985,27.793431795,15.452894539999999,1.850419602,13.194100835,37.068672324999994,2.3643064170178008,2052661.5,4.202903148354498
max,566.2398922,74.99413314,1054.553073,71095.54795,149.3043782,489.2692864,378.1902731,2642259000.0,52285.90426,100.05516180000001,1746.1666670000006,45.99361197,15644.444440000001,1850.2777777777771,1264612000.0,45.845104484108774
