,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z
count,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0
mean,-3.392438794384619,5.053391012765653,6.075258076711986,-78.35315197079245,-12.817612516449019,40.17499787645797,100.58263721589076,28606688.933097914,38.746731857763876,3.898952525207513,3.232320446316637,18.20102194374062,63.77894841182645,4.438077735274095,4031270.055313059,6.8944283447621135
std,107.5766515444578,29.98432198170102,32.557216643355936,3147.830894696322,832.2795553073953,64.45277107676134,339.3497837893593,135264136.446178,910.2615031270752,132.938477802765,50.94630292028206,82.15463512773049,1165.3953072575734,48.09848194952637,45869841.56725196,73.3055810657724
min,-1899.872123,0.0,-130.18896999999998,-69453.87447000001,-15390.31712,0.0,0.0,0.0,-12154.76535,-2962.7906980000002,-496.97888420000004,0.0,-14803.60941,-86.39926796370031,-171859000.0,-14.160463199428715
25%,0.066414561,1.208428127,1.271202071,0.0,23.957518435,12.246870555000001,42.904620355000006,1932780.3765000002,2.766401404,0.0912679675,0.229113046,3.044580719,4.429875285,0.23623692637220386,7816.0,1.9773256951181568
50%,4.8229782960000005,2.093252599,2.815398357,1.692829369,54.31116713,27.94657022,61.92302027,6346493.0,14.99612837,7.180857142000001,0.523894683,11.85182395,17.45132438,0.5976734763167265,493316.0,3.3982673205639404
75%,12.326502269999999,3.3546726365,5.2176012830000005,15.75052147,73.02455154,45.066792545,81.607431715,14572429.735,35.285971895,17.343773065,1.37226859,19.98670624,42.44668537,1.4444307824292755,2133997.5,4.615451514914064
max,750.8836524000003,515.02,420.16532699999993,23753.96825,143.23003909999997,647.3402116000002,4737.119547,2132000000.0,12102.75862,441.07142860000016,732.9206633,1373.333333,15052.582980000001,732.9206632653061,935000000.0,1732.2051757130344
