,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z
count,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
mean,489.7516406253252,5.230267043708328,3.8918226287250004,5.1182789700583315,43.18028784652499,47.67181513914998,69.16314003235834,24732450.9194536,27.218390015024998,4.760412365325001,1.3561212117750008,11.90814772164167,22.79543973938332,2.3292066752303553,3438973.1719166664,4.918733096512822
std,6065.292550113011,10.305227702097119,25.9627325021452,121.58115547645873,110.28665444076644,84.06890729287522,83.27970266468529,65634285.07386636,117.43620992692512,76.32728445789174,11.576234702581678,12.4044904299518,94.76035823042207,11.70390715581283,13028420.899831325,10.23501210191727
min,-7554.874484999998,0.0,-138.90440990000002,-638.0243058,-785.9253132,0.0,0.0,0.0,-152.30347350000005,-756.6887260999997,-79.09135201,0.0,-400.0783678,-5.526315789473684,-29445000.0,-2.857376004917063
25%,0.8549793280000001,1.38628793,0.9427335004999999,0.0,28.1849233625,13.539719415,30.83143588,1803563.35425,2.5635098415,1.47786546275,0.1171424215,0.06626682075,3.0591703604999996,0.1600985125290024,2980.75,2.2411344316545483
50%,5.2843466155000005,2.4623404105,2.3320317415,2.354212224,65.208729615,25.69672111,47.37357399,7231718.5934999995,10.211419305,6.605147288000001,0.370833953,11.21490281,11.373021185,0.46228233723734025,523803.0,3.423557873392087
75%,13.501250825,5.03712799625,6.02242961,13.56708365,85.9371920925,45.70537414,74.28226820750001,14827759.635,21.6554434725,14.70616455,1.0173534385,17.16450398,24.325018347500002,1.3749674999505057,1894083.3625,5.207026217053582
max,65948.56797,76.70930233,224.6368386,413.5684399,292.0288765,566.5500187000001,631.4603767000001,519400000.0,1086.929214,222.08511710000002,88.80759833,76.50447262,611.2741631,120.05361366622864,119400000.0,110.64341973109998
