,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z
count,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
mean,7.361632033697674,5.30560640516279,7.711748730581397,43.69144044332558,-207.0638967602324,25.02888768562791,53.27161793653488,2498179.387088488,167.95680880672094,-3.2833999629069752,6.145317745162794,9.604673940186046,172.87546329109304,6.592457440342684,718497.3953488372,12.46211785872946
std,22.995152058396535,6.782923732612063,30.80806219196918,191.44041267428008,1252.2395689138345,50.57615432664598,91.53190593635641,7977589.178801401,281.8349878602637,660.2289950200948,21.92256307040691,15.277455926188837,287.361152729096,21.903125768816153,1386451.6936792475,22.565560999118794
min,-49.33707471,0.0,-79.59302918,-340.0,-7136.7058819999975,0.0,0.0,0.0,-98.94259819,-4068.776371,-1.024582512,0.0,-148.469966,-3.4,-616639.0,-77.63391660964183
25%,0.6959077325,0.9041224390000001,1.746467301,0.0,30.617511244999996,0.0,5.7635030445,775.0,1.8639250379999999,0.8930798475,0.034173569,0.0,2.5153485995000002,0.0762704682630107,0.0,3.344392794057547
50%,1.888509872,1.794875024,6.013013957,0.0,69.11764706,6.507681161,13.9896943,57036.0,24.17661098,7.022066989,0.14779657300000001,1.054945055,33.18928263,0.3821047603884732,3196.0,6.414978900039732
75%,11.970914685,7.9279535785,11.080525255000001,33.129757874999996,90.848956665,22.12758351,64.51895163,848658.6909,261.92292805000005,70.81675508500001,0.52715002,9.391031663,314.7804635,1.5921816061358602,593304.0,18.079507691342926
max,57.92634107,24.404761899999997,147.85265230000005,1119.8374019999999,132.8790476,274.1586165,477.97819569999996,50238999.43,1047.214142,610.5332725,111.0550098,57.75909973,1047.214142,111.05500982318271,3904000.0,60.08673574204745
