,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z
count,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0
mean,-579.3606647076562,4.420353814822191,-2.231061577469414,36.36985560889898,31.53276687492034,55.8388989270583,61.73594056201423,36589011.00370877,25.836475827999998,6.712510282500709,-0.7932053180640118,13.690498339005682,22.40920945573398,-0.04310001871441867,6997880.044495017,4.38904823403394
std,14108.446710717602,42.293090197855975,217.57291613253452,307.43605454124173,600.9191664044106,421.75140222004194,212.9649611212237,114226839.47211443,609.945395437058,72.68203893607317,70.83307334621661,31.809210454301496,348.19649821314056,75.35376603423859,31967288.180701166,27.80486952641198
min,-372820.5128,0.0,-5555.9887659999995,-2973.586957,-10998.869040000001,0.0,0.0,0.0,-6106.889646000001,-1679.495544,-1746.511144,0.0,-6106.889646000001,-1750.1714970059882,-61371000.0,-114.56333523856381
25%,1.3082869885,1.137767453,1.1177546635,0.0,28.42713156,14.76368245,29.172186535,3239228.5185000002,4.306647839,1.647119301,0.2177643545,5.3970264935,5.5167656125,0.23622759539519544,218460.0,2.0888606324033887
50%,6.5900304389999995,1.8934612530000001,3.033901198,2.7422907160000003,56.16630812,28.30626732,52.69639066,9020998.768,14.42079923,7.909857952,0.496314565,10.59035541,17.2893902,0.6224757499395907,1279503.0,3.1683637177671278
75%,13.717633735,3.1533218795,6.041025816,22.989491174999998,75.41554802,43.34313291,71.21546224,25062499.66,28.79074178,16.458225625,1.2121505785000002,16.330570269999996,35.55562017,1.5054965131623397,4409203.5,4.549736338749831
max,819.5279819,1119.462258,583.9230759999998,5715.1670950000025,10521.65417,10931.28205,5577.336449,2070821958.0,14633.96226,512.4258523,633.4473684,771.7948717999999,6325.714286,633.4473684210526,708219593.6,672.3161606247827
