,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z
count,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,259.0
mean,-256.1893499350688,18.438852558639862,4083.0127708979444,42.33613440119155,23.474836823624514,78.21636459385444,62.505279432850536,205979070.06302068,37.862723094609166,-16.754882402727958,145.56042219420692,33.65068765820306,43.57088661232948,170.78661656906274,24323336.87272031,24.386202379086857
std,2878.056911363499,150.52407323175441,65869.75739503272,426.8406839834301,102.01920512490162,251.59462040829146,97.16367253901919,1169901798.094003,639.322088557904,231.08885452073102,2327.6949875244945,82.40921241447005,634.2669442797352,2367.0321481380943,129220233.70949255,193.90028329776743
min,-32872.23281,0.0,-647.0298507,-3081.818182,-820.1621431,0.0,0.0,0.0,-3799.985093,-3693.0459979999996,-82.21837088,0.0,-3799.985093,-284.56151512185573,-27519408.95,-111.94804700188368
25%,-7.950965395,0.745655492,-1.691988377,0.0,5.002218947,12.98450653,13.53349114,161446.5769,-2.170311897,-3.955469992,0.038143607999999996,0.0,-0.235882106,0.0003555292606333516,230.0,0.8517168495039908
50%,2.870458254,1.257540788,1.087450925,6.352899796,42.57386127,26.4265233,43.82343499,6469295.887,5.367994598,2.467256704,0.311643196,5.181357141,9.084143297,0.5899520497645686,486000.0,2.0968504935559635
75%,12.12255379,2.545252649,5.822479649,54.53033624,74.26602408,56.68997482,73.52355632,35526999.45,18.80811496,8.418253868999999,1.160204229,16.56880952,25.45770894,1.6432440565753836,7762426.0,3.96723400490246
max,2149.893086,2105.861635,1064163.0,4126.437527,356.1197077,2814.514293,1032.519487,15869821359.0,6916.101695,203.078203,37606.0,748.1628433999997,6916.101695,37606.0,1876678002.7,2396.947254067585
