,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z
count,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0
mean,3.7890829152499976,2.8181126487535204,25.56537051159858,-167.96324571698582,14.186872058915508,43.010321808721876,52.40291338732045,6150654.1023284905,677.9219563517389,6.224653529584507,10.335421077661968,10.522619702176055,704.2145250522984,2.3548879158637237,849811.6338028169,4.0686993771861335
std,22.72697075871858,15.497155033862606,680.3780935929312,4220.924375068262,147.2467544689994,42.764465672258716,34.74002866889405,12138280.872957129,8105.915264384414,42.50582268265491,118.55035322037605,10.505350254931194,8178.243476402924,8.793021918542076,2498987.6672978834,10.343898630733575
min,-103.18722070000001,0.0,-3917.0943399999996,-70587.17949,-1950.0,0.0,0.0,0.0,-9428.26087,-266.9296117,-117.07692309999999,0.0,-14274.35897,-20.730395333765394,-5255000.0,-23.41698170731707
25%,0.09605786125,0.9249669289999999,-1.06862293475,0.0,13.870484665,23.352470257500002,27.219680274999998,257931.7529,2.5877293092499998,0.25658697775,0.27877820675,2.9036586195,2.5380167275,0.24496744503372764,12218.25,2.1596681745458044
50%,2.3103304325,1.3336803605,4.0914271504999995,9.345654671999998,34.87149932,35.012494925,55.55270414,2675014.3609999996,10.998184929999999,4.1907314504999995,0.8735262910000001,8.8978160835,13.11492857,0.9820507286045629,216416.0,3.040854398413487
75%,6.6026861517499995,2.07252499775,10.691418105,49.310990315,59.75087537,53.192288885,74.58951415,5796054.25625,27.326783105,11.7177556325,2.2294703465,14.505407325,30.611477464999997,2.477899805437444,766386.75,4.157066592539883
max,194.56874399999998,260.25213959999996,10180.85489,5198.576279,117.7450314,418.6703493,208.3285964,99734999.27,122261.5385,257.27820840000004,1881.923077,86.88970669,122261.5385,83.6185311434769,21000000.0,164.30410732190597
