,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z
count,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0
mean,6.825804816144744,4.617633447443714,5.845839155112585,149.8356490829197,-470.79343940858973,36.54399152911354,65.07663409591963,19715518.902259197,208.33073899223095,767.2603375384849,4.833405361789972,14.079435795350989,68.33137390713537,4.438082115308055,2819040.3520435193,61.973319534715955
std,63.20924998415231,71.19898577439866,101.2418708907669,1818.3342119615706,14374.138694490983,47.26208766168502,60.131177095465596,64411369.507372186,4185.195370870362,25014.8151007286,55.65213429328829,22.28404422428679,916.0390561259578,57.37272743757103,12992192.738748053,1902.531434716856
min,-1237.5901470000001,0.0,-1807.9015379999998,-4890.697674,-464133.3333,0.0,0.0,0.0,-3323.076923,-12685.5226,-142.627907,0.0,-11118.172209999999,-191.46511627906972,-63870000.0,-1013.9733181827584
25%,1.511430394,1.1937544359999999,1.607226824,0.0,23.6266992,15.62065641,39.23693238,2139610.0,5.6938551639999995,1.8229652509999998,0.333655135,5.060487698,7.542877263999999,0.35953129795658045,80793.0,2.131684941007052
50%,5.968735197000001,1.711268066,3.4413657810000005,4.119181439,45.78672844,29.88907301,60.02185809,4930517.927,18.90557528,8.90536445,0.766506824,10.93981885,22.53968254,0.9202606444774544,630642.0,3.0757831042556387
75%,13.28485493,2.7150792710000005,6.783143025,31.39920176,65.32269172,45.23265717,80.05424711,12068530.9,38.12131716,18.41004937,1.7313324909999999,18.12474435,44.32614798,2.062171447068049,1932461.0,4.161698749719573
max,893.0739404,2312.5,1811.888889,38120.67769,225.9344694,942.0052523,1219.436545,1165600000.0,133521.513,813166.6667,1214.8033619999999,519.2916393999999,22238.54167,1717.5244267198404,251200000.0,61833.613462578694
