,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z
count,855.0,855.0,855.0,855.0,855.0,855.0,855.0,855.0,855.0,855.0,855.0,855.0,855.0,855.0,855.0,854.0
mean,12.263536804709945,5.97736342107251,144.06071863814842,115.2278829575076,-340.8129772262773,35.69933086475203,57.08704758499066,7349445.196447247,8541.300286984575,-315.8760819503836,43.80209046085036,7.140659191780116,8584.072953774745,inf,1058466.4336725147,1.0637901681342792
std,25.810181596687034,101.22424439245047,2218.9624727651667,1171.3980044909738,10575.742429080416,73.8108708125394,80.5049238965238,49380718.72260233,125304.30667183138,10581.553890756437,528.6130999660176,17.702227253253994,125321.9645052005,N/A,10747453.35731262,213.4061622881283
min,-192.3972406,0.0,-1192.360465,-4390.668139,-309200.0,0.0,0.0,0.0,-12140.0,-309300.0,-1347.35,0.0,-49171.42857,-314.61904761904765,-18079000.0,-5954.279806013579
25%,1.9318689365,0.9688580105,-0.875272729,0.0,9.427970265999999,4.678267816,14.267396085000001,23553.0,8.625985033500001,3.094527768,0.2601617855,0.0,9.379073461499999,0.24083542398182398,4478.5,2.593023934131411
50%,7.799502311,1.4118463669999999,3.531527324,0.0,34.38830195,19.38400666,44.86854573,367893.9476,30.91865641,13.60160975,0.995714662,1.388348975,37.55834504,1.0680064713427866,44840.0,4.0347107379960185
75%,20.9899584,2.277275308,9.047427178,21.294601795,60.92784594,42.3362919,74.84396935999999,4397892.3715,103.95706229999999,42.10205727,2.9214239155,7.9814814625,113.43593684999999,3.423074118852269,530785.0,6.363326698429276
max,209.75494,2955.84,49410.0,24604.21053,354.031102,1447.602686,1370.6095970000001,1160813000.0,2782600.0,5647.936508,10331.0,280.42828399999996,2782600.0,inf,302360000.0,1779.8574225127206
