REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
60209,STEPHEN WALTERS & SONS LIMITED,2018,manufacture of textiles,-0.365133265,3.0728036430000003,2.9253177630000002,4.325239208999999,75.18395949,27.77736217,41.71299837,3752134.249,-0.669679129,-0.5141603779999999,0.30888072,28.87745596,-0.68386978,0.3300709443752185,244925.0,3.9496624898966632,0,37,2,Moderate,5,2,2,4,4,3,4,0,0,2,5,0,2,4,4
62048,"BOWER ROEBUCK & CO.,LIMITED",2018,manufacture of textiles,1.015068453,2.253125111,2.853542713,0.0,63.34934877,70.81023987,60.96282557,4966431.741,2.099972861,1.330319132,0.5785481920000001,35.19892718,2.099972861,0.5785481924453681,194953.0,3.011273575595144,3,40,2,Moderate,4,2,0,4,5,4,4,1,3,2,5,1,2,3,3
67442,"JOSHUA ELLIS AND COMPANY,LIMITED",2018,manufacture of textiles,0.34620441700000004,1.023287186,34.35159457,26.169093300000004,7.482069054,25.73783683,42.17750778,7685731.265,2.656794425,0.250802953,12.10359603,91.93141155,3.352053437,12.365286965490013,330426.0,0.9259799912165964,2,43,3,Reasonable_performance,2,4,2,1,4,3,5,1,2,4,6,1,4,4,2
78708,Z.HINCHLIFFE & SONS LIMITED,2018,manufacture of textiles,1.283397769,8.124333423,1.4239941919999999,3.4970836710000004,89.42324865,13.85598408,81.40279814,14933510.4,1.44998475,1.304687859,0.11205789099999999,55.16588717,1.459002977,0.11827742241283395,596769.0,7.057984832461994,3,41,2,Moderate,5,1,2,4,3,5,5,1,3,1,5,1,1,4,5
96177,ALBANY INTERNATIONAL LIMITED,2018,manufacture of textiles,-1.730869339,5.4036418820000005,2.647829083,4.585870301,92.78988432,23.98815721,0.0,3561000.0,-0.614517396,-0.596359071,0.031844979,0.0,-0.642698367,0.07770368222673239,1035000.0,8.366698736610196,0,27,1,Need_more_analysis,5,2,2,4,3,0,4,0,0,1,0,0,1,5,5
162636,BURBERRY LIMITED,2018,manufacture of textiles,12.23685936,1.249021388,4.513956197,38.48733659,22.4893557,29.32459047,10.96457846,1550409000.0,32.79281079,9.690414355,3.290920467,10.88038564,45.26696166,4.735744331589207,195444000.0,1.3127882336053578,5,42,2,Moderate,3,3,3,2,4,2,1,3,4,4,4,4,4,1,2
163364,ABRAHAM MOON & SONS LIMITED,2018,manufacture of textiles,6.979492686,2.511585072,2.215162792,3.11040905,71.83559606,25.46322286,25.85394647,17401912.4,8.18130893,6.059893637999999,0.360963429,47.80631369,8.435781103,0.3920675191742308,2580105.0,3.2418337142827016,4,45,3,Reasonable_performance,4,2,2,4,4,3,5,2,3,2,5,2,2,5,3
172105,MILLIKEN INDUSTRIALS LIMITED,2018,manufacture of textiles,5.364921494,4.123100623,2.980179817,0.677190504,83.81317649,17.40435905,59.21271602,58881998.73,10.87656148,8.931165773,0.21929609,13.69029258,10.95021652,0.2337678835130285,8717000.0,5.346665962133155,4,45,3,Reasonable_performance,5,2,1,4,3,4,5,2,4,2,4,2,2,5,5
176518,A.T.C. MANUFACTURING LIMITED,2018,manufacture of textiles,3.86869871,6.706147893,0.8033527970000001,2.635355512,85.27562997,22.0968347,35.66987104,31196998.99,2.6356143380000003,2.294598654,0.151728637,22.09144197,2.690802348,0.1726679712981083,776000.0,5.05137913861264,3,39,2,Moderate,5,1,2,4,3,3,5,1,3,1,5,1,1,4,5
180630,A.W.HAINSWORTH & SONS LIMITED,2018,manufacture of textiles,8.292012346,3.050077495,2.974436774,13.21693916,66.5021191,25.19217133,49.92938147,11445487.26,18.614737899999998,13.60579662,0.4046257620000001,28.55151231,20.45919258,0.5037114808712171,2295074.0,4.169065639660508,4,50,4,Better_returns,5,2,2,4,4,4,5,3,4,2,5,3,2,5,4
185953,THE BRITISH MILLERAIN COMPANY LIMITED,2018,manufacture of textiles,3.7717389960000003,3.042285425,1.986705071,18.28195498,68.35904142,48.7380126,61.33801797,9335695.183,3.71545885,2.9896243489999996,0.285778278,44.77528399,4.373414953999999,0.4628644175210039,828003.0,2.7530694005285543,3,46,3,Reasonable_performance,5,2,2,4,5,4,5,2,3,2,5,1,2,4,3
