REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
26233,WILKIN & SONS LIMITED,2018,manufacture of food products,7.644602213,4.433468811,2.464745239,14.94937844,75.96008761,17.61359365,46.41574441,25088998.31,10.33275945,8.909710392000001,0.18130847100000005,20.0,11.72946303,0.316480840702294,5506000.0,4.155739846521822,4,48,3,Reasonable_performance,5,2,2,5,3,4,5,3,4,1,3,3,3,5,4
31801,ANGLIA MALTINGS (HOLDINGS) LIMITED,2018,manufacture of food products,5.610264935,1.653214311,4.004209923,77.98030495,50.13986878,20.71856749,72.48283948,114823999.0,8.568882312000001,5.409852599,0.778111381,37.36121585,11.41820056,1.2566676807626,17046000.0,2.065973872690916,4,54,4,Better_returns,4,3,3,4,3,5,6,3,3,3,4,3,4,6,2
51491,NESTLE UK LTD.,2018,manufacture of food products,5.988171467999999,0.980238147,-107.4695074,114.39609250000001,54.68026211,38.17809227,52.65737825,753164999.8,3.790042006,2.9198772839999996,0.6388969729999999,8.987159712,8.125273362,38.69756150388968,118206000.0,0.455878568898296,4,37,2,Moderate,2,0,3,4,4,4,1,3,3,2,2,3,5,1,2
51903,ARMITAGE BROTHERS LIMITED,2018,manufacture of food products,68.76790831,1.4090655769999998,0.07924614,2.222222222,43.95969722,0.0,0.0,15170000.0,2.7316184839999997,1.227495908,1.252588714,0.0,2.7923211169999997,1.2748109365910414,277000.0,0.8151143484360899,6,33,1,Need_more_analysis,3,1,2,4,0,0,5,2,3,3,0,2,4,4,2
52457,MONDELEZ UK HOLDINGS & SERVICES LIMITED,2018,manufacture of food products,786.8421053,36.30434783,0.04679803,0.8094645079999999,98.72950820000001,19.21052632,9.605263158,835000000.0,6.156063414,6.12704918,0.004773765,0.0,6.205894562,0.012868410128684102,19000000.0,46.9303802221047,1,32,1,Need_more_analysis,1,1,1,5,3,2,1,3,3,1,0,3,2,6,1
53615,SURMAH VALLEY TEA COMPANY LIMITED,2018,manufacture of food products,59.31102491,4.013531167,1.834770425,21.70507487,76.12071757,33.21093036,27.47793529,3216775.893,26.04325399,24.12719354,0.096652054,20.01613446,31.69596176,0.3137028024384088,2742656.0,3.5890855495545497,6,49,4,Better_returns,5,2,2,5,4,3,3,4,5,1,3,4,3,5,3
55762,GILBERTSON & PAGE LIMITED,2018,manufacture of food products,3.189595906,1.725896383,5.8838022410000015,18.76015891,59.52350333,39.019607799999996,45.84148841,11310138.57,8.573015006,5.261743031,0.6767734870000001,10.00274537,9.219591988,0.8107148537855994,1416024.0,3.038429491490988,3,48,3,Reasonable_performance,4,3,2,4,4,4,5,3,3,3,2,3,3,5,3
62904,FORFARMERS UK LIMITED,2018,manufacture of food products,1.269373046,1.364567755,13.27624422,50.07869988,38.90389988,37.23330107,49.47492408,165154999.9,4.874211775,2.7179455310000002,1.1906406170000001,2.012799568,7.315153662,1.9242442895034304,11834000.0,2.799090509664455,3,50,4,Better_returns,3,4,3,4,4,4,6,3,3,3,1,3,4,5,3
79590,ABF GRAIN PRODUCTS LIMITED,2018,manufacture of food products,-8.487966435,0.689602888,-10.17646878,4.160277105,56.66568845,27.57042091,42.16788445,217397999.8,-27.29039736,-13.52437245,1.060166129,6.4145539560000016,-28.42446866,1.6616857887742578,21240000.0,1.6966313468029226,0,31,1,Need_more_analysis,2,0,2,4,4,3,1,0,0,3,2,0,4,6,2
88544,HILL BISCUITS LIMITED,2018,manufacture of food products,3.444314232,0.9057415759999999,-29.86824043,8.08406131,46.02368911,43.00655816,58.29510667,6340690.752,9.796592935,4.873243871000001,1.091953483,8.791206727999999,10.58855551,1.1727940964290475,1148824.0,2.191140761469565,3,43,2,Moderate,2,0,2,4,4,4,4,3,3,3,2,3,4,5,2
