REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
30226,JAMES CROPPER PUBLIC LIMITED COMPANY,2018,manufacture of paper and paper products,4.714884957,2.501695128,4.02658974,124.025529,34.838016499999995,20.39273403,63.68702758,39846999.07,8.803629243,6.7265105389999995,0.682258203,15.42279259,19.45086953,1.9327352297593001,7962000.0,2.5992687267779795,4,45,4,Better_returns,4,3,3,3,3,3,5,2,2,3,3,2,4,5,3
53913,DS SMITH CORRUGATED PACKAGING LIMITED,2018,manufacture of paper and paper products,13.18102165,1.8229923869999998,1.4416479880000002,16.95046088,46.87606425,53.21323636,37.01602171,116614999.9,12.947144999999999,7.083129775,0.968215048,6.0516225939999995,15.14174575,1.1427876429092678,10322000.0,1.8271626024537384,5,43,3,Reasonable_performance,4,1,2,3,5,2,6,2,2,3,2,2,4,5,2
58614,DS SMITH PAPER LIMITED,2018,manufacture of paper and paper products,16.92936452,1.1650612470000001,11.860617300000001,0.042697043,58.98607183,54.2265961,9.5940081,209244999.9,23.30694294,13.68403388,0.703521918,4.559907624,23.31689432,0.7100793020471545,75132000.0,2.4546012365612326,5,36,2,Moderate,3,4,1,3,5,1,1,3,3,3,2,3,3,1,3
66266,HOLLINGSWORTH & VOSE COMPANY LIMITED,2018,manufacture of paper and paper products,6.95487171,1.506671006,7.784842646,41.11728885,46.23576937,25.09418915,66.24865935,13889999.42,16.54238619,10.31950055,0.8136086840000001,14.81450925,22.31930103,1.1628276409849088,3780000.0,2.8392369627413245,4,48,4,Better_returns,3,3,3,3,4,4,5,2,3,3,3,3,4,5,3
69606,BILLERUDKORSNAS BEETHAM LTD,2018,manufacture of paper and paper products,-7.37499269,1.607955323,10.59598135,5.767802794,58.03247362,23.27520321,0.0,11259554.64,-34.35711859,-19.93828578,0.7231731440000001,21.1800868,-34.35711859,0.7231731435552815,-2470154.0,3.093485428320768,0,31,1,Need_more_analysis,4,4,2,3,3,0,5,0,0,3,4,0,3,0,3
75035,IGGESUND PAPERBOARD (WORKINGTON) LIMITED,2018,manufacture of paper and paper products,6.532762383,2.600263449,3.2060794919999998,33.56381811,61.7832326,33.82821526,54.41464633,110544998.7,7.0997573460000005,5.8587229139999994,0.28292394,24.94865118,9.482706987,0.6185621210810379,29410000.0,2.5740589319704137,4,45,4,Better_returns,4,2,2,3,4,3,6,2,2,2,4,2,3,6,3
82196,SONOCO LIMITED,2018,manufacture of paper and paper products,2.313533988,0.898096525,-12.98071825,0.0,48.23342596,19.69456152,85.05393914,36565999.89,3.308110978,1.589691248,1.080977034,8.407449357,3.308110978,1.0893936961524049,5191000.0,1.3492944185174065,3,35,2,Moderate,2,0,0,3,3,4,5,1,2,3,2,1,4,5,2
87803,KENTMERE LIMITED,2018,manufacture of paper and paper products,8.087366439,3.661605541,2.804670124,10.52245816,76.34250242,14.91563895,92.54165647,4151066.227,11.17940623,9.432692232,0.20466174399999998,10.34893685,12.35575457,0.3098863259097745,874850.0,3.8868850996123534,4,42,3,Reasonable_performance,5,2,2,4,3,4,4,2,3,2,2,2,3,4,4
106789,WHATMAN INTERNATIONAL LIMITED,2018,manufacture of paper and paper products,103.24772940000001,142.78478059999995,0.105135609,0.0,99.3,0.0,0.0,305845000.0,10.84947574,10.77352941,0.007049345,0.0,10.84947574,0.007049345417925478,29029000.0,86.87246806722689,1,23,1,Need_more_analysis,1,1,0,4,0,0,1,2,3,1,0,2,2,6,1
108064,JOHN HARRISON (STOCKTON) LIMITED,2018,manufacture of paper and paper products,1.6884305119999998,1.464445239,7.340292965,3.576449161,42.13234683,61.31712256,64.14678646,8368255.659,7.434155955,3.244205353,1.337708802,9.995697331,7.700034764,1.3734732933882217,884618.0,2.94602301396622,3,43,3,Reasonable_performance,3,3,2,3,5,3,5,2,2,3,2,2,4,4,3
146383,KINGSTON CARTON COMPANY LIMITED(THE),2018,manufacture of paper and paper products,12.82934568,6.731389684,1.060504563,3.566872273,86.78027861,13.37828924,70.65139364,8933859.038999999,8.784226179,7.8948777670000005,0.116666826,15.80866712,9.097548307,0.15233554909298427,1241619.0,5.635814379103185,5,41,3,Reasonable_performance,5,1,2,4,3,4,5,2,2,1,3,2,2,5,5
154807,DUNCAN HOLDINGS LTD,2018,manufacture of paper and paper products,2.302133469,0.731044276,-12.110922500000001,33.9594906,51.61323165,56.67131496,55.26495845,1337030.881,3.9157961219999997,2.572469157,0.679428679,3.6429562160000004,5.0948616,1.0246401875780038,526506.0,1.959583169754037,3,36,2,Moderate,2,0,3,3,5,3,3,2,2,3,1,1,4,4,2
197422,"JOHN HARGREAVES,(COLLYHURST AND STALYBRIDGE)LIMITED",2018,manufacture of paper and paper products,-0.582624644,0.787668961,-11.912941400000001,708.4314327000003,7.375403447999999,79.43604659999998,79.27333336,6452962.818,-2.557316478,-0.934946506,8.601607877000001,7.191160103,-12.676547300000001,12.55858031405785,389783.0,1.5613167910632908,0,35,2,Moderate,2,0,3,1,5,4,5,0,0,4,2,0,5,4,2
197754,ACCO UK LIMITED,2018,manufacture of paper and paper products,5.703574776,1.698376121,2.695555785,55.15722162,53.22247829,42.07591378,93.99537134,47168999.73,4.838552653,3.335458542,0.699201933,14.33926898,7.507363862999999,1.9912625250501002,-3228000.0,1.075469029196399,4,41,3,Reasonable_performance,4,2,3,3,4,4,5,2,2,3,3,2,4,0,2
