REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
12592,REFLEX PLUS LTD,2020,printing and reproduction of recorded media,-71.00130039,0.614710922,-0.506671059,-1344.162437,-1.081942004,469.6586476,600.7786086,9685999.873,-89.10648715,-11.99472759,-79.98477157,65.11703511,1108.629442,-93.42639593908629,-1856000.0,-0.7515100413513749,0,23,1,Need_more_analysis,2,0,0,0,5,1,5,0,0,0,5,5,0,0,0
57145,"JONES & BROOKS,LIMITED",2020,printing and reproduction of recorded media,16.16989962,2.5456911030000002,4.438729196000001,7.490740091,70.68439237,24.7837593,54.86580467,3080690.3260000013,35.07373297,26.64873347,0.33983207200000004,9.828027583999999,37.70101515,0.41473947290827146,1659030.0,3.564301233470279,5,46,4,Better_returns,4,3,2,4,3,4,3,3,4,2,3,4,2,5,3
121524,WADDINGTON AND LEDGER LIMITED,2020,printing and reproduction of recorded media,-2.839369081,1.914914059,6.239442202,11.40877793,59.11076447,30.28267354,39.00057664,2333902.7709999997,-8.404161411,-5.534525226,0.577651465,4.003002759,-9.362973522999999,0.6917392441827399,105106.0,3.1963705122924684,0,31,2,Moderate,4,3,2,3,4,3,3,0,0,2,2,0,2,3,3
137552,W & J LINNEY LIMITED,2020,printing and reproduction of recorded media,2.50002495,1.126910434,26.75540721,112.7803533,17.16676346,29.01086837,58.64464715,33253999.75,14.75091273,5.38813964,3.69740634,7.378317149,31.38704423,4.825209873449444,6509000.0,2.8097249530335486,3,49,4,Better_returns,3,4,3,2,4,4,5,2,2,4,3,4,4,5,3
405322,HERBERT WALKERS LIMITED,2020,printing and reproduction of recorded media,2.724941624,1.507581236,5.2139412510000005,4.795533646,46.24561021,54.88697418,87.11485299,7686316.832,7.668879733,3.7165947999999998,1.114412065,6.346413254,8.036643441,1.1623674018422268,922108.0,2.532578155195872,3,46,4,Better_returns,3,3,2,3,5,5,5,2,2,3,3,3,3,4,3
410453,ANCIENT HOUSE PRESS PLC,2020,printing and reproduction of recorded media,-1.018275047,0.870472699,-28.65357112,17.99974653,37.38711796,57.80317811,61.88670394,3654871.834,-4.787228105,-2.1119672730000003,1.494720605,4.465175866,-5.64891703,1.6747180703401952,681438.0,2.606308639257456,0,33,2,Moderate,2,0,2,3,5,4,4,0,0,3,3,0,3,4,3
411176,STEPHENS AND GEORGE LIMITED,2020,printing and reproduction of recorded media,2.550463799,1.218901627,16.86452552,67.07741583,44.4940614,37.03963118,51.84830125,9782216.886,3.513377708,2.55862772,0.619115855,3.087907705,5.82927047,1.3188873976350457,4181835.0,2.0092424822990367,3,44,4,Better_returns,3,4,3,3,4,4,5,1,2,2,2,3,3,5,2
655579,ECLIPSE COLOUR PRINT LIMITED,2020,printing and reproduction of recorded media,7.866249699,2.487074094,2.418970032,15.614892300000001,56.11508013,68.21250301,51.9249158,22992999.9,15.70228091,10.0984366,0.6362260000000001,2.850613423,18.00289037,0.7832793884718683,2362000.0,3.1063861878900623,4,44,4,Better_returns,4,2,2,3,5,4,5,2,3,2,2,3,2,5,3
720284,DE LA RUE INTERNATIONAL LIMITED.,2020,printing and reproduction of recorded media,12.59517131,0.7980720790000001,-8.227654368,3.799204669,63.3106659,25.37994662,35.50978974,247130999.9,11.07754693,7.243164332,0.549491694,5.9226344939999995,11.49840561,0.5922042332755565,58897000.0,1.8123234262880008,5,31,2,Moderate,2,0,2,4,4,3,1,2,2,2,3,3,2,1,2
745108,EDWARD THOMPSON (PRINTERS) LIMITED,2020,printing and reproduction of recorded media,-7.4452229710000015,0.8592536209999999,-26.18673688,359.2919293,19.47921582,20.28743721,42.82172066,1201007.757,-3.230800462,-2.890483002,0.5407575920000001,6.606106982000001,-14.83880577,4.1336768842102005,23159.0,0.48494150098676,0,29,2,Moderate,2,0,3,2,3,4,3,0,0,2,3,0,4,3,2
748294,OPTICHROME LIMITED,2020,printing and reproduction of recorded media,4.927579477,0.806838162,-24.42029963,22.88382422,44.14181358,15.07114617,46.11229678,1065052.922,19.60727302,10.63560224,1.036587482,1.6481153380000002,24.09416691,1.2654257244740823,672504.0,3.3996672841527005,4,39,3,Reasonable_performance,2,0,2,3,3,4,3,3,3,3,2,4,3,4,3
908524,KIRRIEMUIR LIMITED,2020,printing and reproduction of recorded media,-0.005230673,1.401340842,2.5548576769999998,0.0,89.41394895,355.96950519999996,0.0,26128.0,-0.000634989,-0.000567769,0.118393731,0.0,-0.000634989,0.11839373138687985,0.0,5.226271904734098,0,18,1,Need_more_analysis,3,2,0,4,5,0,2,0,0,1,0,0,1,0,5
927578,WOODMANSTERNE PUBLICATIONS LIMITED,2020,printing and reproduction of recorded media,3.997018991,1.6861324869999998,7.316827493,54.60187679,42.52794205,26.5556614,59.983059,4552206.581,11.39298379,7.267011442,0.8515584559999999,8.339461381,17.08761603,1.3513952283188342,861223.0,3.0021159466685847,3,45,4,Better_returns,4,3,3,3,4,4,4,2,2,3,3,3,3,4,3
1000057,ANCIENT HOUSE PRINTING GROUP LIMITED,2020,printing and reproduction of recorded media,-1.130151825,0.8704729059999999,-28.65362381,17.99974012,37.38713127,57.80317811,61.88670394,3654871.834,-5.3131940769999995,-2.344006834,1.494719717,4.465175866,-6.2695552029999995,1.6747171181562353,664004.0,2.595403143333379,0,33,2,Moderate,2,0,2,3,5,4,4,0,0,3,3,0,3,4,3
1045291,OPM (LABELS & PACKAGING) GROUP LIMITED,2020,printing and reproduction of recorded media,10.72044399,1.63045518,7.350026442000001,20.13541868,53.67485123,29.39335752,80.82774877,6841371.722999997,27.36253158,17.64404641,0.661715719,5.968817045,32.87209188,0.8630699053393943,3203476.0,3.654952515219209,5,51,4,Better_returns,4,3,2,3,4,5,5,3,4,3,3,4,3,5,3
1243190,COLIN ROBINSON PRINTERS LIMITED,2020,printing and reproduction of recorded media,10.9075025,0.908885177,-27.75340035,0.0,4.767036125,5.607487588,7.746265794,16867.33563,551.022605,26.26744663,19.97739505,26.27261299,551.022605,19.97739504843918,655.0,2.7886849104907165,5,37,2,Moderate,2,0,0,1,2,2,2,4,4,4,5,5,4,2,3
1253397,HERTFORDSHIRE DISPLAY PLC,2020,printing and reproduction of recorded media,-9.096915608,0.541423064,-8.392074447,2.56273619,75.52161414,35.13978088,33.0708501,152245.9031,-10.18886711,-7.891994247,0.298496879,2.5181165780000003,-10.44998089,0.3241242410088744,-74904.0,2.2773103598374247,0,23,1,Need_more_analysis,2,0,2,4,4,3,2,0,0,2,2,0,2,0,2
1395823,DANILO PROMOTIONS LIMITED,2020,printing and reproduction of recorded media,2.766748067,0.855084795,-23.65917113,6.7869068210000005,46.46696678,44.02566557,49.28414952,3169582.6689999998,17.54221767,6.156731183,1.8492745830000001,9.640750485,17.54221767,6.1074117767240175,268543.0,2.381943141323186,3,40,3,Reasonable_performance,2,0,2,3,4,4,3,3,2,3,3,3,4,4,3
1431189,INCODIA INTERNATIONAL LTD,2020,printing and reproduction of recorded media,-6.523088381,0.990109318,-424.0,89.14772727,24.5432994,33.34657398,52.98752483,3803999.68,-31.57104236,-14.65625436,2.182954545,7.640268122999999,-59.71590909,3.074431818181818,14000.0,2.2208559615348387,0,32,2,Moderate,2,0,3,2,4,4,4,0,0,3,3,0,4,3,2
1662762,ORBITPRESS LIMITED,2020,printing and reproduction of recorded media,0.082999925,0.317654582,-6.50243997,79.91296094,38.29540622,82.26445665,26.13168162,14405.0,0.166238627,0.114535753,0.81214965,0.0,0.299084836,1.6112792592725254,6660.0,1.6252434667881732,2,31,2,Moderate,2,0,3,3,5,3,2,1,1,3,0,2,3,3,2
1777926,STARCHOICE SERVICES LIMITED,2020,printing and reproduction of recorded media,-5.194496707,1.3827718080000002,21.89941955,89.01975082,31.29110659,19.52293739,26.81264964,113891.9964,-30.07589417,-17.78880016,1.3055987070000001,0.043451622999999995,-56.84938021,2.195796214691057,-10906.0,3.423647545759137,0,28,1,Need_more_analysis,3,4,3,2,3,3,2,0,0,3,2,0,3,0,3
1809712,OFFSET PRINT & PACKAGING LIMITED,2020,printing and reproduction of recorded media,10.42675213,2.465028914,2.072160955,22.8656668,59.53714566,32.25968684,67.96837001,9664029.636,13.99990817,9.706726623,0.515069765,11.98008741,16.30364794,0.679623685163724,1876767.0,2.8234606816666994,5,46,4,Better_returns,4,2,2,3,4,5,5,2,3,2,4,3,2,5,3
1867119,DESIGN DESIGN LIMITED,2020,printing and reproduction of recorded media,21.7157275,15.69358178,3.350711568,0.0,96.9184637,7.4135828429999995,116.3456686,7580.0,33.99381213,32.94628046,0.031795142,0.0,33.99381213,0.03179514186031203,260.0,21.432131939826764,5,36,2,Moderate,6,2,0,4,2,5,2,3,4,1,0,4,1,2,6
1881167,SHERWOOD PRESS (NOTTINGHAM) LIMITED(THE),2020,printing and reproduction of recorded media,4.775190128,1.388952362,8.855460509,11.42685389,49.46956761,54.10827232,60.83588461,4663426.688999998,13.40774351,7.386423827000001,0.90833768,9.04290308,14.93982677,1.0237952782137765,1002112.0,2.8473760605759435,4,45,4,Better_returns,3,3,2,3,5,4,4,2,2,3,3,3,3,5,3
