REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
12592,REFLEX PLUS LTD,2019,printing and reproduction of recorded media,-26.890756300000003,1.413230241,2.845114345,48.5645933,38.46861771,51.20935331,108.286445,3289999.887,-23.7037037,-13.54684336,1.113875598,9.645597368999999,-35.215311,1.5995215311004785,-624000.0,0.5052851914428831,0,37,2,Moderate,3,3,3,4,5,5,4,0,0,4,2,0,4,0,2
57145,"JONES & BROOKS,LIMITED",2019,printing and reproduction of recorded media,18.22545778,5.408451422000001,1.4542784519999998,3.160902674,82.76075622,22.68506078,60.67936535,7000877.344,20.01320287,17.08662082,0.176693127,10.23046817,20.64580074,0.2083021539249472,1814242.0,5.3779791911576735,5,51,4,Better_returns,5,2,2,5,3,4,5,4,5,2,2,4,3,5,5
98663,"THE VALLEY PRINTING COMPANY, LIMITED",2019,printing and reproduction of recorded media,3.758958608,6.093928981,1.5374409709999999,0.0,91.08455882,35.87538394,52.26488226,5319999.921,2.881488956,2.624591503,0.097880928,1.009214568,2.881488956,0.09788092835519677,138000.0,7.441215330419109,3,40,2,Moderate,5,3,0,5,4,4,4,2,3,2,1,2,2,3,5
116865,"WILLIAM GIBBONS & SONS,LIMITED",2019,printing and reproduction of recorded media,9.058662938,3.2431366460000004,3.1141666210000003,22.938677,62.52090158,28.37368357,50.16591342,18958351.7,19.04876372,14.64133111,0.37007832799999996,4.332140493,23.4182981,0.5994650983850013,5607390.0,3.815898795746805,5,52,4,Better_returns,5,3,2,4,4,4,5,4,4,3,2,4,3,5,4
121524,WADDINGTON AND LEDGER LIMITED,2019,printing and reproduction of recorded media,-0.150397372,1.560460423,5.692983702,0.0,48.24034620000001,53.20810611,60.56693981,3843335.877,-0.5148800729999999,-0.24837993,1.072953614,3.8647505289999997,-0.5148800729999999,1.072953614180178,251544.0,2.321297691928005,0,38,2,Moderate,4,4,0,4,5,4,4,0,0,4,1,0,4,4,2
137552,W & J LINNEY LIMITED,2019,printing and reproduction of recorded media,3.156645493,1.019704433,145.19632769999996,77.59649336,16.25789338,49.17961264,81.20618878,36638999.81,22.24736048,6.423580181,4.374893462,6.567184506,39.51053208,5.150858395227079,7033000.0,2.6130570878770096,3,56,4,Better_returns,2,5,3,3,5,5,5,4,3,5,2,4,5,5,3
139166,H & H REEDS PRINTERS LIMITED,2019,printing and reproduction of recorded media,-0.46472221799999996,2.08534955,3.285260979,8.18283221,68.41913021,32.36644988,39.79929788,1537986.735,-0.8422856190000001,-0.558431001,0.549901356,7.4412974960000025,-0.911208438,0.7612578089692296,102154.0,2.5655313320220703,0,35,2,Moderate,4,3,2,5,4,3,3,0,0,3,2,0,3,3,3
165672,THE LETTERSHOP LIMITED,2019,printing and reproduction of recorded media,-6.015578896,1.413546901,3.220502803,27.23634494,43.17404979,42.54407941,84.45751126,18094909.88,-10.82826253,-4.604729368,1.351552429,8.874842049,-10.82826253,1.4010752136215177,-346954.0,1.3667799922330852,0,36,2,Moderate,3,3,2,4,4,5,5,0,0,4,2,0,4,0,2
166396,LSC COMMUNICATIONS UK LIMITED,2019,printing and reproduction of recorded media,10.20825239,2.735334574,6.000373013,0.0,63.44140093,4.31397156,0.0,33806.0,61.25332214,38.85996569,0.5762577520000001,0.0,61.25332214,0.5762577516668999,13137.0,7.294203170001718,5,42,3,Reasonable_performance,5,4,0,5,2,0,2,5,5,3,0,5,3,3,5
193946,TINMASTERS SWANSEA LIMITED,2019,printing and reproduction of recorded media,-22.09429825,0.9930198379999999,-288.0,51.06796117,43.07820995,43.89071637,106.12481729999999,2702999.642,-58.68932039,-25.28230866,1.321359223,17.7997076,-58.68932039,1.3213592233009708,-1003000.0,0.5580051110105217,0,32,2,Moderate,2,0,3,4,4,5,3,0,0,4,3,0,4,0,2
202991,CAMBRIAN PRINTERS LIMITED,2019,printing and reproduction of recorded media,0.844849375,1.100928477,35.78080467,96.54076999,20.50937762,68.06524807,46.45097797,2114167.839,10.66723471,2.372447058,3.7914116489999996,4.454399475,11.56762093,3.87581836130306,123443.0,3.2271973812790966,3,50,4,Better_returns,3,5,3,3,5,4,3,3,3,5,2,3,5,3,3
223519,WARNERS (MIDLANDS)PUBLIC LIMITED COMPANY,2019,printing and reproduction of recorded media,7.550548438,2.359562658,4.397393913999999,2.7541659760000003,79.83687733,47.37534648,32.92824458,12959576.83,9.885075564,8.109292659,0.22501234,2.869585367,10.15732695,0.2525539993825271,4739737.0,4.287277251062317,4,48,3,Reasonable_performance,4,4,2,5,4,3,5,3,3,3,1,3,3,5,4
224715,HENRY LING LIMITED,2019,printing and reproduction of recorded media,3.2799450869999998,3.806417382,2.349234202,14.21359184,74.88268512,32.39510751,45.86029136,5190464.67,3.6595559210000004,3.129879275,0.19328628,5.007718977,4.1797102619999995,0.3354221986041693,1055556.0,3.6117891416230963,3,48,3,Reasonable_performance,5,3,2,5,4,4,4,3,3,3,2,2,3,5,3
252855,ST.MICHAEL'S PRESS LIMITED,2019,printing and reproduction of recorded media,40.95454517,2.256929717,0.271804048,0.97669504,65.84751037,2.620734432,0.0,5189196.0,7.051388556,4.688513361,0.5088933520000001,0.0,7.120259118,0.5186603023310272,303547.0,1.9742801409975148,6,37,2,Moderate,4,2,1,5,2,0,4,3,3,3,0,3,3,4,2
282940,DEBDEN IMPORTING (U.K.) LIMITED,2019,printing and reproduction of recorded media,-10.30512655,5.378906838,1.051120555,0.0,81.47720264,29.608883000000002,149.1458929,7074305.2289999975,-10.78306019,-8.785735804,0.227337178,16.75907294,-10.78306019,0.2273371784236812,-614865.0,4.0478346739716295,0,35,2,Moderate,5,2,0,5,4,5,5,0,0,3,3,0,3,0,4
342498,CLAYS LTD.,2019,printing and reproduction of recorded media,8.888575706000001,1.85979972,4.574866095,13.22587367,54.74441961,67.69176039,92.25288204,34568924.81,21.44267996,13.29121245,0.694411465,4.765531105,24.27866173,0.8266702013420011,8477845.0,3.2721028219464467,5,55,4,Better_returns,4,4,2,4,5,5,5,4,4,4,2,4,3,5,3
