REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
15793,JOSEPH AND JESSE SIDDONS LIMITED,2019,manufacture of basic metals,7.26237844,4.200310088,1.917431881,7.220525686,86.40559982,28.13420615,95.90692594,4597356.634,3.53818873,3.277938615,0.08512714099999999,5.9715301389999995,3.7936645560000004,0.1573323975420546,743227.0,4.702347362931344,4,40,2,Moderate,4,2,2,5,4,5,4,2,2,1,2,2,1,4,4
36721,SPECIAL METALS WIGGIN LIMITED,2019,manufacture of basic metals,4.86801013,3.431573746,1.173402965,25.93363732,64.72826014,45.63105758,44.66816366,163243750.4,4.278951279,3.27119117,0.37961347799999995,37.45129392,5.272635193,0.6557197983569839,10885371.77,2.4780793792165228,4,46,3,Reasonable_performance,4,1,2,5,4,4,6,3,2,2,4,2,2,5,3
50918,UNITED CAST BAR (UK) LIMITED,2019,manufacture of basic metals,5.215051324,2.912847368,1.406396011,30.67724909,59.88692460000001,59.19710976,30.36438588,27182545.53,4.857779135,3.6083750830000003,0.43425161700000003,17.28631663,6.092393902,0.701443649294913,1829186.0,2.3476316943945705,4,44,3,Reasonable_performance,4,1,2,4,5,3,5,3,2,2,3,3,2,5,2
88330,RICAL LIMITED,2019,manufacture of basic metals,-8.717514687000001,1.160551313,23.30162413,-1889.02027,-3.7929267039999996,61.89335856,67.78104152,6230999.634,-17.10127942,-11.21860584,-9.069256757,9.772976202,295.777027,-27.364864864864863,-741000.0,1.017748599958236,0,27,1,Need_more_analysis,2,4,0,0,5,5,4,0,0,0,2,5,0,0,2
91580,CASTINGS PUBLIC LIMITED COMPANY,2019,manufacture of basic metals,9.351952927000001,3.53422345,2.274510991,2.590241761,81.97750314,35.19389494,82.03000612,92115999.26,10.19075941,8.570522282999999,0.193944445,12.75593067,10.45472472,0.2198468624664221,22218000.0,4.6071943356638085,5,50,4,Better_returns,4,2,2,5,4,5,6,3,3,2,3,3,2,6,4
95908,BEKAERT BRADFORD UK LIMITED,2019,manufacture of basic metals,5.035926429,0.902877507,-25.72210817,9.240028467,36.55083787,62.19161537,64.79758946,8300523.7,18.92769187,7.557476387,1.643515109,12.02063262,20.67661599,1.7359153941301264,2013395.0,2.296233170722372,4,45,3,Reasonable_performance,1,0,2,4,5,4,5,4,2,3,3,4,3,5,2
112453,NEWBY FOUNDRIES LIMITED,2019,manufacture of basic metals,2.4529584669999998,1.512671461,10.82379578,18.13400089,32.13798946,48.82254573,52.90756196,4438587.4410000015,22.70332614,8.509682243,1.9452960869999998,10.07976701,26.47857687,2.1115823263565927,490088.0,4.587617292930298,3,47,4,Better_returns,2,4,2,3,5,4,4,4,3,3,2,4,3,4,4
115131,FRANCIS W BIRKETT & SONS LIMITED,2019,manufacture of basic metals,0.7496756440000001,4.0609442310000015,0.9359071520000001,19.10776642,74.00565781,23.97078628,63.70800726,5290321.572,0.625536036,0.48443599200000004,0.30479644300000003,14.92604261,0.654593184,0.3512480390631489,113418.0,3.24802906289908,3,38,2,Moderate,4,1,2,5,3,4,4,2,1,2,3,2,2,3,3
137114,VALE EUROPE LIMITED,2019,manufacture of basic metals,99.9361205,10.44944889,0.272110991,145.1159354,37.4084499,12.89743978,0.269974953,241747999.9,23.27672954,21.34338111,0.222033475,4.809454166,57.05497332,1.6731928288993818,59528000.0,2.4749532659848072,1,39,2,Moderate,4,1,3,4,3,2,1,4,4,2,2,5,3,1,3
139599,WIELAND METALS BIRMINGHAM LTD.,2019,manufacture of basic metals,1.781638708,2.872927481,6.173944012000001,39.03202007,58.62716559,8.551480863,22.03317505,21848080.63,4.673195586,3.8091466130000002,0.315373721,11.86438839,6.497238225,0.7056939217981044,3400968.0,3.696783482120917,3,44,3,Reasonable_performance,4,3,3,4,2,3,5,3,2,2,3,3,2,5,4
