REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
8614,STADCO LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",7.7909849829999995,1.886861609,5.067128574,138.02142690000002,27.65032144,28.26635441,23.44621096,70011999.76,17.77300462,11.78867322,1.2082777040000001,5.299141198,42.30355922,2.5177372355251486,16418000.0,2.7087904416234485,4,51,4,Better_returns,4,3,3,3,4,3,5,4,3,3,3,4,3,6,3
33774,JOHNSON MATTHEY PLC,2013,"manufacture of motor vehicles, trailers and semi-trailers",3.249198419,1.3628281469999999,24.80073971,91.54243119,50.82140385,10.72668891,24.79079673,1624899999.0,14.83151804,9.839952579,0.854572821,6.191745582,24.98566514,3.592338574774172,498700000.0,3.7538632286306632,3,42,2,Moderate,3,4,3,4,3,3,1,3,3,3,3,4,4,1,4
92428,MERITOR AFTERMARKET UK LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",4.8669608239999995,8.435543277999999,1.8523839009999998,0.0,88.14539897,0.0,86.67468913,9161000.0,9.015479876,7.946730706,0.134489164,0.0,9.015479876,0.13448916408668732,728000.0,7.5090303659338975,4,36,2,Moderate,5,2,0,5,0,5,5,3,2,1,0,3,1,4,5
121799,GKN DRIVELINE BIRMINGHAM LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",-4.2106066580000014,0.949930785,-73.67478913,1.401259214,37.73213199,26.48433425,68.54864459,40486999.76,-25.06341574,-9.589477648999999,1.6362484640000001,6.390327052999999,-25.41461916,1.6502610565110565,-2438000.0,2.339923539335388,0,31,1,Need_more_analysis,2,0,2,4,4,5,5,0,0,3,3,0,3,0,2
135767,VAUXHALL MOTORS LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",-4.119198456,0.626303067,-7.434606832,-30.90995111,-71.59309021,12.75252182,2.381793959,829099999.6,34.58114586,-17.1051146,-2.087683331,14.26357432,23.89213058,-2.396782841823056,-138500000.0,2.458630219301004,0,20,1,Need_more_analysis,2,0,0,0,3,2,1,4,0,0,4,4,0,0,3
163992,FEDERAL-MOGUL LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",176.3557484,7.823770492,1.1075075079999999,1.84606223,96.13568055,22.96095445,43.94251627,190899999.5,47.53690981,45.89978829,0.036325741,7.104121475,48.41447075,0.055597522284332984,10600000.0,12.021510493694578,1,45,3,Reasonable_performance,5,1,2,5,3,4,1,5,4,1,3,5,1,5,5
195431,TRUCK-LITE EUROPE LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",0.852071006,3.105476673,3.6180689360000002,112.00994240000001,38.14757349,35.94926036,57.89245562,13778998.63,1.534772182,1.241272304,0.501299288,17.985207100000004,3.2538696189999996,1.6213987120099425,1365000.0,2.4821403425806183,3,48,3,Reasonable_performance,5,3,3,4,4,4,5,2,2,2,4,2,3,5,3
199841,BUCHER MUNICIPAL LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",11.32310361,1.904020674,4.752758942,115.2236209,33.29811887,52.80657705,40.07847142,31680999.32,19.24677239,13.79092984,0.8514481629999999,15.7124673,41.42360045,2.0047102191275856,6776000.0,2.2117911236400105,5,53,4,Better_returns,4,3,3,4,5,3,5,4,3,3,4,4,3,5,2
235446,FORD MOTOR COMPANY LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",2.7357266439999997,0.611390934,-9.220338983,-206.61896240000002,-17.60629921,23.4045199,6.196474912999999,1578000000.0,42.5210084,7.965994962000001,-4.617173524,8.531574394,-45.25939177,-6.669642857142858,331000000.0,2.8714444427584396,3,19,1,Need_more_analysis,2,0,0,0,3,2,1,5,2,0,3,0,0,1,3
325249,ALBERT JAGGER LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",0.264006586,2.72344031,3.0873918689999997,19.80454308,69.15496879999999,31.73430153,66.64700524,5158933.006,0.29506751600000003,0.243847769,0.251647096,18.68216167,0.35350428899999997,0.4513466374165106,163294.0,2.620043740808507,2,43,2,Moderate,5,2,2,5,4,5,4,2,1,2,4,2,2,3,3
340631,"E.C.HOPKINS,LIMITED",2013,"manufacture of motor vehicles, trailers and semi-trailers",3.3821665239999996,1.585644726,8.789476007000001,25.96394524,55.16165621,28.29480645,52.90152322,2699288.349,8.610239867,5.761035532999999,0.599889208,12.6429516,10.44391327,0.8128534724299874,408886.0,2.9885002998323764,3,44,3,Reasonable_performance,4,3,2,4,4,4,3,3,2,2,4,3,2,4,3
352824,TRW SYSTEMS LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",-3.9655183610000004,1.51943015,5.611109087999999,4.072051062,54.00460699999999,49.93093286,23.5344005,80310999.88,-9.006339378,-5.06189616,0.8109733640000001,3.9882378139999997,-9.373082116,0.8516938750460292,-521000.0,2.156068300496406,0,33,1,Need_more_analysis,3,3,2,4,5,3,5,0,0,3,2,0,3,0,2
354363,BAILEY CARAVANS LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",5.276415281,1.415155131,15.27845306,408.84659819999996,7.576827388,31.45000206,3.5195252189999997,21607097.36,53.33902631,20.56455671,8.10967024,10.13445857,271.41382089999996,12.198136222038679,6257633.0,4.36385712712758,4,53,4,Better_returns,3,4,3,2,4,2,5,5,4,4,3,5,4,5,4
387583,WILLERBY LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",2.016078011,5.0352242480000005,1.460381755,0.653488605,80.02113212,51.76984184,34.33916455,85422669.41,2.869855807,2.311498414,0.24313501199999998,10.03434122,2.8886099869999997,0.2496698978150419,3086889.0,4.596448125656524,3,43,2,Moderate,5,1,1,5,5,3,5,2,2,2,3,2,2,5,4
406476,ECCO SAFETY GROUP (UK) LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",4.705713458,0.9875098529999999,-171.6824332,33.93123045,10.48458152,32.76758665,56.48240849,14076000.63,86.15205107,9.032682026,8.537815106,17.04327777,86.15205107,8.537815105916797,2245341.0,2.3059464013914543,4,51,4,Better_returns,2,0,3,3,4,4,5,5,3,4,4,5,4,5,2
414948,RHEINMETALL BAE SYSTEMS LAND LIMITED,2013,"manufacture of motor vehicles, trailers and semi-trailers",8.841463415,2.390243902,2.877192982,112.90322579999999,28.97196262,6.676829268,5.56402439,195999999.3,21.96969697,13.55140187,1.322580645,17.98780488,46.77419355,2.4516129032258065,30000000.0,3.0406246925725524,5,45,3,Reasonable_performance,4,2,3,3,2,2,1,4,3,3,4,5,3,6,3
