REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
382248,MERCIA GARDEN PRODUCTS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.6902051160000005,1.112887039,18.52264888,0.0,34.89050976,44.21268504,66.10879772,11700969.65,10.49710519,3.66249351,1.866108885,16.75361023,10.49710519,1.8661088846370928,1033727.0,2.009516513789152,3,45,3,Reasonable_performance,3,4,0,3,3,5,5,2,3,3,3,3,3,5,2
396804,DAVID COVER AND SON LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.421848667999999,1.704687262,9.190147932999999,13.41422618,68.99520436,22.50533288,32.92821114,21327147.02,11.14190238,8.458028152,0.349127377,15.132216199999998,12.25886383,0.4493760969106732,5463966.0,3.499401033328412,4,44,3,Reasonable_performance,4,3,2,4,2,3,5,2,4,2,3,3,2,5,3
399324,DAGLESS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-0.378576849,1.2286538999999999,8.678719574,46.97441422,44.15620384,45.62902308,25.57605004,7414870.278,-0.7418807190000001,-0.373269621,1.125233345,36.37987579,-0.8453390190000001,1.264687434508507,646514.0,1.7429307471566535,0,37,2,Moderate,3,3,3,3,3,3,5,0,0,3,4,0,3,4,2
410867,NICKLIN TRANSIT PACKAGING LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.640088987,1.3264602079999999,7.681344782999999,83.38342227,25.02904194,65.90415594,80.90798874,5860596.7820000015,10.75919042,4.938373041,2.161524458,8.676746299,19.7305716,2.9953586809593395,632632.0,1.9995700955823112,3,45,3,Reasonable_performance,3,3,3,2,4,5,4,2,3,3,2,3,4,4,2
414489,WERNICK BUILDINGS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.2999284369999997,3.4345784989999997,2.540115947,18.8406522,60.48487686,19.52435243,51.40661371,15514598.11,7.983176394,5.7383568579999995,0.464899316,14.39151347,9.487258892,0.6533058377312815,1095994.0,3.7533659686702574,3,43,3,Reasonable_performance,5,2,2,3,2,4,5,2,3,2,3,3,2,5,4
416607,ROWLINSON GARDEN PRODUCTS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.071787265,1.9191622119999998,6.34033659,41.04231485,43.05454241,20.17466226,28.67295026,4703546.74,4.039796547,2.453171433,0.912212151,21.62779927,5.697822565,1.3226352992321788,340588.0,3.3538923701826966,3,44,3,Reasonable_performance,4,3,3,3,2,3,4,2,3,3,4,3,3,4,3
457573,PONTRILAS SAWMILLS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.091320503,1.037010556,54.17363659,106.45347530000001,33.48483916,56.29502649,86.21442707,23963409.78,7.232058938,3.337635262,1.628758248,10.93269964,10.09518455,2.1051214391863082,3648701.0,1.6956273038375755,3,49,4,Better_returns,3,4,3,3,4,5,5,2,3,3,3,3,3,5,2
474897,M.H.SOUTHERN & COMPANY LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.723922952,2.095051423,3.819880374,11.3565719,55.99809102,42.15649152,61.72846936,6125700.985,4.4219242880000005,2.741071837,0.678805054,24.26717229,4.894938001,0.7857751608913851,515947.0,3.0675242521275012,3,43,3,Reasonable_performance,4,3,2,3,3,4,4,2,3,3,4,2,2,4,3
486100,ETEX (EXTERIORS) UK LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.118133204,3.816742081,1.652208835,7.12481051,87.37306843,33.71414682,2.129314536,168699999.4,1.1063011059999999,0.912336374,0.22334512399999998,13.2231405,1.162203133,0.3145676146256529,6000000.0,3.39410359621248,3,42,3,Reasonable_performance,5,2,2,4,3,2,6,1,3,2,3,2,2,5,3
499622,JELD-WEN UK LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",29.16634704,3.0486161039999997,1.143659253,3.3765621969999997,74.5083465,41.33759397,85.24413164,135699999.6,20.38372358,15.70039332,0.308365894,17.16976066,21.07199268,0.3421315155041982,2415000.0,3.0855894106720245,5,50,4,Better_returns,5,1,2,4,3,5,6,3,5,2,3,4,2,5,3
499622,JELD-WEN UK LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",29.16634704,3.0486161039999997,1.143659253,3.3765621969999997,74.5083465,41.33759397,85.24413164,135699999.6,20.38372358,15.70039332,0.308365894,17.16976066,21.07199268,0.3421315155041982,2415000.0,3.0855894106720245,5,50,4,Better_returns,5,1,2,4,3,5,6,3,5,2,3,4,2,5,3
501259,ARBOR FOREST PRODUCTS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.336933693,2.538962307,3.524746193,3.026461733,65.91673456,36.69492949,72.06258626,39000999.07,13.67886804,9.289548996,0.48680082399999997,17.15211521,14.09285375,0.5170654412929805,6106000.0,4.005615192980353,4,46,4,Better_returns,4,2,2,4,3,5,5,2,4,2,3,3,2,5,4
526758,ROSEWOOD MANUFACTURING COMPANY (GATESHEAD) LIMITED(THE),2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.36459038,1.113683782,28.84076368,68.15639159,29.83057799,38.11015547,62.95107248,2981169.808,15.04672519,7.334638151,1.71817844,5.851360372,24.58765014,2.3522649154888997,580303.0,2.393807530217479,4,43,3,Reasonable_performance,3,4,3,2,3,4,3,2,3,3,2,4,3,4,3
549613,PTG TREATMENTS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",17.31487317,4.512698025,1.440392244,0.0,81.738488,26.53220773,58.08076787,2622391.876,19.57271348,15.99844006,0.223413871,2.453336308,19.57271348,0.2234138708567452,655091.0,4.501508764718532,5,40,2,Moderate,5,1,0,4,3,4,3,3,5,2,1,3,2,4,4
564890,ASKERN UK LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-2.180739888,1.292229893,8.136699251,44.34211162,31.99445,75.57667293,108.09355459999999,4182093.738,-6.326260342,-2.849629106,1.717658879,11.03485701,-8.906635699999997,2.1255420859302063,1322.0,1.7305963297559486,0,35,2,Moderate,3,3,3,2,4,5,4,0,0,3,3,0,3,2,2
575967,NEAL BROTHERS (LEICESTER) LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.390867313,0.915593711,-33.9549723,67.00659067,37.42674252,35.6053809,73.10952567,7921963.897000001,6.3884748810000005,3.85459169,1.068330652,3.589548471,10.38232622,1.7308994849351766,1744917.0,1.7379027342630058,3,41,2,Moderate,2,0,3,3,3,5,5,2,3,3,1,3,3,5,2
597855,ALEXANDER CLEGHORN LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-0.72457865,1.590481571,6.618630748999999,10.23402243,55.5055096,69.17856693,0.629135892,5405354.624,-1.867924682,-1.1255078029999999,0.7160648940000001,9.629306948,-2.0277406890000003,0.8016229510580006,438244.0,2.723852260408026,0,33,2,Moderate,4,3,2,3,4,2,4,0,0,3,2,0,2,4,3
672142,UV GROUP PLC,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.310416841,4.688451541,1.20517467,0.064724919,82.51001335,35.58224041,99.97786317,12625998.47,4.172056921,3.426067326,0.217880259,34.30791078,4.174757282,0.2199690528544669,595000.0,4.473980704803059,4,43,3,Reasonable_performance,5,1,1,4,3,5,5,2,3,2,4,2,2,4,4
673817,T.W. ENGINEERING COMPANY LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",9.524677044,4.179792816,3.042489976,0.567012269,79.70740565,24.32101598,63.685840799999994,6896398.175,22.80760971,18.28243316,0.24891844600000002,8.532176274,22.93693165,0.2545885691147283,1656867.0,5.759779581947218,5,46,4,Better_returns,5,2,1,4,2,4,5,3,5,2,2,4,2,5,5
818914,THOMAS ARMSTRONG (TIMBER) LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.353585421,0.93609611,-42.6902601,101.75228390000001,19.63558684,16.93151573,68.07869814,3489506.6380000007,45.69118629,9.426572092999999,4.042097102,13.26242787,48.00759034,4.092794057849224,604720.0,2.761460305936952,4,46,4,Better_returns,2,0,3,2,2,5,4,4,4,4,3,5,4,4,3
859710,CLIFFORD JONES TIMBER LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-2.443851205,1.04662108,56.16519484,79.48188773,39.44078451,71.98741715,62.38747996,2969218.758,-4.085668921,-2.4935916469999997,0.9879965479999999,9.252851274,-6.322368274,1.5354465240939688,216396.0,1.5011873489494574,0,35,2,Moderate,3,4,3,3,4,4,3,0,0,3,2,0,3,3,2
878297,LAMBSON BUILDING PRODUCTS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.599606658,1.38786373,5.004811064,37.77320022,33.02007439,53.75752651,108.9955672,19309218.46,20.30609902,7.079961668999999,1.972552094,27.62028297,21.44138619,2.0284607724210053,2034791.0,2.2457191333714177,4,51,4,Better_returns,3,3,3,3,4,5,5,3,3,3,4,4,3,5,2
897076,NEWMOR GROUP LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.209612025,2.285835815,4.488904801,80.11533279,38.41034096,42.03635962,72.79146945,11462741.33,16.42947507,11.26550291,0.818299041,11.58743858,29.3293489,1.6034655645665703,2177173.0,3.222751118633315,4,50,4,Better_returns,4,3,3,3,3,5,5,2,4,3,3,4,3,5,3
907445,HARLOW BROS. LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.4062638680000001,2.983460861,3.17306413,1.875979475,69.37024623,42.21133722,58.28178028,16327450.67,3.672927678,2.595717411,0.422780425,21.10306583,3.741831047,0.4415402198225987,1185040.0,4.1166590428925405,3,45,3,Reasonable_performance,5,2,2,4,3,4,5,2,3,2,4,2,2,5,4
910291,H.S.JACKSON & SON(FENCING)LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.92119037,2.877786832,3.406335991,1.690466852,76.60099239,31.59580563,47.4873246,14338427.98,9.072500552000001,6.662518812999999,0.367117496,15.98338768,9.207819176000001,0.41370905549617737,1778981.0,4.114413706560471,3,45,3,Reasonable_performance,5,2,2,4,3,4,5,2,3,2,3,3,2,5,4
914878,"DAVID SMITH,ST.IVES,LIMITED",2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.095759497,1.529667558,9.941264535,19.33705681,46.09648812,41.20410185,58.85232126,4058721.6769999997,4.718796216,2.595818869,0.97599209,6.143029925,5.6312725210000005,1.1693626581878052,482173.0,3.4424688865427315,3,42,3,Reasonable_performance,3,3,2,3,3,4,4,2,3,3,2,3,3,4,3
981905,KRONOSPAN LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.493794753,1.090507551,33.73071303,69.36370138,46.9325414,36.81574422,24.57018102,82461999.57,3.6036205210000003,2.445894619,0.684530222,13.93007672,5.21151113,1.1307177709180116,18245000.0,1.8202442940944867,3,45,3,Reasonable_performance,3,4,3,3,3,3,5,1,3,3,3,2,3,6,2
996161,W. HOWARD LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.050274654,1.244213779,8.819617657,94.18559538,33.89148306,43.7217697,90.47521384,11284529.87,14.68524096,5.472708772000001,1.851004045,5.826548083,16.14774061,1.9505938061945405,1272071.0,2.137243238561974,4,46,4,Better_returns,3,3,3,3,3,5,5,2,3,3,2,3,3,5,2
1047978,A.C.BUCKOKE & SONS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.6571141739999999,0.149643265,-0.150914204,0.0,2.900742813,4.402741018,63.35394421,76659.99024,2.822791427,0.081881919,33.47392838,7.60548812,2.822791427,33.47392838473602,13166.0,-0.7660301958908582,3,28,1,Need_more_analysis,2,0,0,1,1,4,2,1,2,4,2,2,4,3,0
1084328,THE MALVERN COLLECTION LTD,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.8728497480000001,1.9130042390000002,4.0450891160000015,3.4187848169999997,55.9214576,34.69465226,16.96485564,8692651.992,5.121024671,2.94247973,0.760731102,27.30698201,5.261808,0.7882223440632494,412972.0,2.9363399649525945,3,43,3,Reasonable_performance,4,3,2,3,3,3,5,2,3,3,4,2,2,4,3
1087941,A.& J.SCOTT LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",12.37787046,1.8706836119999999,6.594719085,7.325679906,66.26167945,27.64175339,53.19176875,11149958.65,28.8666835,20.52877233,0.435911107,6.066130729,30.98136434,0.5091679055728252,5332320.0,4.199857526414463,5,48,4,Better_returns,4,3,2,4,3,4,5,3,5,2,2,4,2,5,4
1125264,N.C.T. & S. LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",40.11531083,4.546890717,4.747973176,13.26232011,86.99107337,21.67388677,89.77459578,76846.929,10.09211128,9.943566297,0.016920035,0.421611822,11.43055938,0.14954323614065826,560.0,4.449641461747777,5,37,2,Moderate,5,3,2,4,2,5,2,2,4,1,1,3,1,2,4
1136954,HOWARTH TIMBER (WINDOWS & DOORS) LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-8.339961367999999,0.90539484,-24.24517906,-738.3928571,-2.5419881980000003,42.136120899999995,70.17157141,3473999.605,-128.9982425,-16.65910123,-34.25892857,17.20259061,655.3571429,-40.339285714285715,-394000.0,1.3418193077289873,0,22,1,Need_more_analysis,2,0,0,0,3,5,4,0,0,0,3,5,0,0,2
1168723,R. PLEVIN & SONS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8.05633581,0.9351190890000001,-48.04711594,40.29754118,31.09724505,42.437302100000004,57.07031777,7617567.847999997,33.1134283,14.28222273,1.8498324019999999,4.880828852,46.45732570000001,2.339580201232677,3676317.0,2.913724903784121,4,44,3,Reasonable_performance,2,0,3,2,3,4,5,3,4,3,2,5,3,5,3
1176301,ROWLINSON PACKAGING LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.94803736,1.525924745,6.18511904,4.708478071,59.81142982,32.81324766,70.9220422,6051667.386,9.604818329,6.015270841,0.624836461,18.86733995,10.05705909,0.6719212415615059,804137.0,2.6137929842380005,4,42,3,Reasonable_performance,3,3,2,3,3,5,4,2,3,2,3,3,2,4,3
1185122,CHARLES RANSFORD & SON LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",15.65312135,5.910165041,1.625566364,3.0158605919999997,89.09550631,26.88484506,53.52800916,11129087.35,11.18617032,10.26694706,0.09223245699999999,20.68083813,11.52352963,0.12239106257550965,2402609.0,6.515144581001716,5,45,3,Reasonable_performance,5,2,2,4,3,4,5,2,4,1,4,3,1,5,5
1213142,FIRWOOD TIMBER & PLYWOOD CO. LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.312006558,2.917005985,3.672156306,0.028174431,81.46009912,23.93359987,29.75222169,4365665.5430000005,3.6985872260000003,3.01372168,0.227313128,20.69120722,3.699629282,0.2275948726485362,357928.0,4.4473995033434015,3,41,2,Moderate,5,3,1,4,2,3,4,2,3,2,4,2,2,4,4
1223584,SUSSEX TURNERY & MOULDING COMPANY LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.979987871,1.059246062,57.68288531,21.99317664,36.35212554,42.02517947,50.19043328,10199384.52,12.99883097,5.710283365,1.542435061,14.01490228,15.70825166,1.7508707815312299,2163875.0,2.721450000632752,3,46,4,Better_returns,3,4,2,3,3,4,5,2,3,3,3,3,3,5,3
1273959,GRANGE FENCING LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-10.88951088,0.991112806,-293.7563268,0.0,12.29171014,5.471440557,94.59595745,11580833.71,-207.1177521,-24.997733,7.28546141,10.94707553,-207.1177521,8.570092230962466,-2707301.0,1.2629579499299741,0,26,1,Need_more_analysis,2,0,0,2,1,5,5,0,0,4,3,0,4,0,2
1336802,TOM CHAMBERS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.986059112,1.10330646,25.71914182,91.47250693,15.894491199999996,58.54663546,65.37141363,4446313.438,82.63337318,15.15697742,5.145800161,21.13636092,95.51445999,5.356287660753608,972701.0,3.0761266697514307,4,54,4,Better_returns,3,4,3,2,4,4,4,4,4,4,4,5,4,5,3
1373139,BRIDEC MELAMINE BOARDS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-4.655828989,1.7599284030000002,5.432833476,40.63814969,47.79157396,43.75380631,78.54174999,1459131.5990000004,-19.42720193,-9.662000352,1.0517672040000001,9.710964421,-20.21695364,1.0924190546748045,-26643.0,2.894270638368443,0,32,1,Need_more_analysis,4,3,3,3,3,5,3,0,0,3,2,0,3,0,3
1376043,EDMUND A. STEPHENS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-2.578362051,1.532128103,7.918568681,25.14259197,34.16345583,75.26528029,65.65675575,5014927.245,-16.43208455,-6.540219336,1.762072338,17.92746564,-19.14390444,1.9271043452935632,-249597.0,2.961394069443428,0,33,2,Moderate,3,3,2,3,4,5,4,0,0,3,3,0,3,0,3
1421417,ANTHONY AXFORD LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8.049746427,1.853549581,3.8907855319999998,22.46725038,58.26428649,55.13642742,117.8480879,3426860.372,18.79313118,11.03535539,0.708493134,18.91960694,18.94017082,0.7163172505342028,566306.0,3.189375236877924,4,47,4,Better_returns,4,3,2,3,4,5,4,3,4,3,3,3,2,4,3
1433784,E.T.C. SAW MILLS LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.630300422,1.8027547119999998,5.610299197000001,0.22058615899999998,58.30418214,33.56167209,64.4724539,4414756.481000002,18.03826039,10.54025937,0.712936969,11.53340707,18.07805029,0.7151428307751608,836352.0,3.674704083226776,4,44,3,Reasonable_performance,4,3,1,3,3,4,4,3,4,3,3,3,2,4,4
1450343,PETER RAMSEY & SONS (DENHOLME) TIMBER LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.144391668,1.658907774,8.255974436,18.51379144,44.34712951,25.84902563,58.46186595,4530219.327,20.35106996,10.69600638,1.069799465,12.36312732,24.1188246,1.2549373792930538,879068.0,4.0392083052793994,4,47,4,Better_returns,4,3,2,3,3,4,4,3,4,3,3,4,3,4,4
1464224,C & W BERRY LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",8.258798971000001,8.690491983,2.784615698,0.538655655,89.79337122,10.39023746,63.36614365,22693219.73,19.0483369,17.1962763,0.10828139699999999,5.925551545,19.15094185,0.11366795391131182,4947353.0,8.935535572660141,4,42,3,Reasonable_performance,5,2,1,4,1,4,5,3,5,1,2,3,1,5,5
1548757,BROOKRIDGE TIMBER LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.267089964,1.805136784,6.086776115,74.39145455,47.16734094,22.90006701,51.24705354,3359234.247,3.6718283539999996,2.759759133,0.5266281079999999,15.36141913,5.850995791,1.1201110346404533,523021.0,2.2373300230156756,3,43,3,Reasonable_performance,4,3,3,3,2,4,4,2,3,2,3,3,3,4,2
1549201,SNOWS TIMBER LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-7.389942763,1.260369421,8.984756924,120.2754064,27.21802609,69.19198193,52.86213321,21657746.41,-43.63469849,-12.38204343,2.631469333,25.14999873,-45.49206983,2.6740357169820363,-2449958.0,1.7904672401195063,0,36,2,Moderate,3,3,3,2,4,4,5,0,0,4,4,0,4,0,2
1560406,PINEWOOD STRUCTURES LIMITED,2018,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.7598943119999997,1.491943194,7.154189775,193.161631,12.40049668,74.31551336,83.08290189,5118319.801,23.16751101,8.42220073,5.132576806,5.659863858,67.91825315,7.06419311644886,586461.0,3.1788195961261847,3,50,4,Better_returns,3,3,3,2,4,5,4,3,4,4,2,5,4,4,3
