REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
11943,GODIVA LIMITED,2019,manufacture of machinery and equipment (not elsewhere classified),52.84101174,2.058152925,2.409402547,12.4497992,48.37744171,19.66779584,53.29923216,17872999.5,112.92471040000001,61.43142197,0.942581135,19.43992773,126.9836101,1.0670791273200912,5364000.0,4.020831199765001,6,55,4,Better_returns,4,2,3,4,3,4,5,4,5,3,4,5,4,5,4
30037,EMERSON AUTOMATION SOLUTIONS FINAL CONTROL UK LTD,2019,manufacture of machinery and equipment (not elsewhere classified),-46.11488202,0.808355947,-3.76884664,-189.639686,-1.260520837,24.82663125,1.3559149640000001,39176548.89,-3085.683346000001,-32.95202745,-83.04371472,14.55423802,2765.996861,-15.146711713556053,-15331080.0,-1.0570013975528156,0,21,1,Need_more_analysis,2,0,0,0,3,2,5,0,0,0,4,5,0,0,0
33672,WHEELABRATOR GROUP LIMITED,2019,manufacture of machinery and equipment (not elsewhere classified),0.242248062,3.12128559,0.7258447379999999,57.45656762,47.9990648,6.528383398,87.10897125,50208999.98,0.170261067,0.11689981699999999,0.652946907,1.4736757109999998,0.24354603,1.0833739243383669,-931000.0,1.7673160313039225,2,39,2,Moderate,5,1,4,4,2,5,5,1,2,2,2,2,4,0,2
37545,LEEDS AND BRADFORD BOILER COMPANY LIMITED(THE),2019,manufacture of machinery and equipment (not elsewhere classified),10.45992922,4.313343088,1.543112096,1.043593588,77.22519491,40.54730824,100.4778415,8230565.118,15.05680779,11.74899456,0.284478245,17.24317163,15.21393967,0.2949141808267408,1101361.0,4.399019486097007,5,51,3,Reasonable_performance,5,2,2,5,4,5,5,2,4,2,4,3,3,5,4
40051,DE SMET ROSEDOWNS LIMITED,2019,manufacture of machinery and equipment (not elsewhere classified),12.78584784,2.928395062,2.5436253890000002,16.70474399,65.67519859,32.41586366,62.02322738,8301999.115,20.47443574,15.43536765,0.380997178,18.04257155,23.89463782,0.5623276337562052,2230000.0,3.6591578746946056,5,53,4,Better_returns,5,2,3,5,4,4,5,3,4,2,4,4,3,5,4
43017,"THOMAS BROADBENT & SONS,LIMITED",2019,manufacture of machinery and equipment (not elsewhere classified),3.1175063260000004,1.3391085520000001,6.5785090539999995,486.39047869999996,10.11263389,38.626946600000004,90.40055601,20026275.49,8.927524373999999,3.909267588,5.558499247,23.07635818,38.65726407,8.888620616087497,1731473.0,1.7928452311845566,3,55,4,Better_returns,3,3,4,3,4,5,5,2,3,4,5,4,5,5,2
73961,LONGWOOD ENGINEERING COMPANY LIMITED,2019,manufacture of machinery and equipment (not elsewhere classified),7.712420029,4.40607271,2.05788529,0.297640868,78.71592343,21.67359487,16.92587163,5705167.489,14.41319027,11.37924459,0.267414583,7.287593744,14.45608981,0.2703909913039384,791639.0,5.02480161085146,4,45,2,Moderate,5,2,2,5,3,3,4,2,4,2,3,3,3,4,5
76959,WEIR MINERALS EUROPE LIMITED,2019,manufacture of machinery and equipment (not elsewhere classified),6.40125407,3.170798688,1.449637465,3.537689237,71.18357929999998,46.18647834,32.18896709,124697999.4,7.560891807000001,5.49745668,0.38862208,19.56737801,7.828372663,0.4322905647070677,11117000.0,3.263725662346533,4,49,3,Reasonable_performance,5,1,3,5,4,3,6,2,3,2,4,3,3,5,3
80026,ALAMO MANUFACTURING SERVICES (UK) LIMITED,2019,manufacture of machinery and equipment (not elsewhere classified),0.135037811,5.198198198,2.383690987,1.4603825959999999,87.06457206,19.91267555,0.131436802,11539996.19,0.178433355,0.157620974,0.133968982,38.05365502,0.181039165,0.14857280791744615,621000.0,5.886327161132725,2,42,2,Moderate,5,2,3,5,3,2,5,1,2,1,5,2,2,4,5
88368,STUART TURNER LIMITED,2019,manufacture of machinery and equipment (not elsewhere classified),18.93832442,3.397016764,1.784961234,1.636785046,82.47021011,49.29750233,126.61796159999999,20844848.66,27.28704397,20.41288622,0.342267764,8.050485692999999,27.73367422,0.41998567794261416,5181053.0,4.182364005407054,5,55,4,Better_returns,5,2,3,5,5,5,5,3,5,2,3,4,3,5,4
