REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
13067,CENTURION SAFETY PRODUCTS LTD,2018,manufacture of rubber and plastic products,13.12299929,4.650028255,1.5451126990000001,3.979160882,80.39638773,36.74406087,71.56471395,13083550.96,15.8115418,13.02818626,0.22214218300000002,18.38870251,16.44070849,0.2667613214456837,2448277.0,4.5902916334155925,5,51,4,Better_returns,5,2,2,5,4,5,5,3,4,2,4,3,2,5,4
30635,"ROBERTS,MART & CO.LIMITED",2018,manufacture of rubber and plastic products,4.88989303,1.771531512,5.601192004,4.957329178999999,59.34251573,43.79165577,78.16968728,15388985.41,12.79607305,7.96994703,0.635559176,13.62360261,13.43041651,0.6851324681253774,1564019.0,3.1535717182641423,4,49,3,Reasonable_performance,4,3,2,4,4,5,5,3,3,2,4,3,2,5,3
32965,AVON RUBBER P.L.C.,2018,manufacture of rubber and plastic products,13.05135952,2.2657004830000003,3.158396947,47.16981132,68.05778491,29.11178248,45.65256798,93799999.44,17.32157177,13.00421433,0.488207547,13.89728097,25.47169811,1.8775981524249423,27700000.0,2.3672092124292705,5,55,4,Better_returns,4,2,3,5,4,4,6,4,4,2,4,4,3,6,2
61652,ALBEA UK LIMITED,2018,manufacture of rubber and plastic products,0.718302538,2.169020134,1.943783585,3.993365655,62.24710624,54.29032182,52.03074051,40397999.85,0.9324009320000001,0.5934138870000001,0.594060985,6.696280894,0.969635111,0.6519186618563464,486000.0,2.256735705769109,3,43,2,Moderate,4,2,2,4,5,4,5,2,2,2,3,2,2,4,2
70808,DUBOIS LIMITED,2018,manufacture of rubber and plastic products,-7.008581937000001,1.356539565,5.627874885,7.412935322999999,47.95419301,67.30200245,95.34450347,16542999.56,-13.23915393,-6.819356634,1.01119403,21.71638741,-14.22056385,1.0853233830845772,-498000.0,1.5243960909322407,0,38,1,Need_more_analysis,3,3,2,4,5,5,5,0,0,3,5,0,3,0,2
84559,MICHELIN TYRE PUBLIC LIMITED COMPANY,2018,manufacture of rubber and plastic products,-29.09862413,0.65940419,-5.375824721,-85.94275124,-70.09220614,23.77081263,51.39199731,234162999.9,577.4661214,-58.69445849,-1.574487235,8.128654611,83.88725825,-2.4230956340220766,-158160000.0,-1.2011081033891549,0,23,1,Need_more_analysis,2,0,0,0,3,4,1,5,0,0,3,5,0,0,0
117971,FIBRAX LIMITED,2018,manufacture of rubber and plastic products,2.999164453,1.4966308330000002,7.972310252000001,43.35483422,43.01541953,48.34128294,88.95073062,7975416.619,8.637532821,5.000316873,0.980318803,9.622734397,11.64087118,1.3323955463887085,1583484.0,2.834122355418249,3,51,4,Better_returns,3,3,3,4,5,5,5,3,3,3,3,3,3,5,3
126931,HUTCHINSON (U.K.) LIMITED,2018,manufacture of rubber and plastic products,-8.64,10.89820359,0.567150635,-244.8549618,-64.49389523,10.512,0.0,3640000.0,-3.414839798,-3.190232375,-0.10198473300000001,0.0,4.946564885,-2.5505343511450382,42000.0,0.9005271352440063,0,17,1,Need_more_analysis,5,1,0,0,2,0,4,0,0,0,0,2,0,3,2
145824,S.MURRAY & COMPANY LIMITED,2018,manufacture of rubber and plastic products,-0.298930767,1.094810249,27.63471729,61.2792951,47.92615608,73.37639955,52.48136966,2155191.33,-0.502114234,-0.305963146,0.815108816,25.58589887,-0.638405353,1.0865433029133609,116116.0,1.6833693005691772,0,40,2,Moderate,3,4,3,4,5,4,3,0,0,3,5,0,3,3,2
149360,AVON POLYMER PRODUCTS LIMITED,2018,manufacture of rubber and plastic products,19.662002899999997,4.0087206910000015,1.3605326709999999,170.9866676,34.177532899999996,29.84839281,38.11908408,44050600.31,17.91764845,14.65513549,0.60326806,16.84794514,48.55443843,3.7749194922907554,10939261.0,2.322559488153023,5,53,4,Better_returns,5,1,3,4,4,3,5,4,4,2,4,5,4,5,2
