REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
26018,MOLSON COORS BREWING COMPANY (UK) LIMITED,2017,manufacture of beverages,4.3078256669999995,1.0006607029999999,5214.549451,39.89874682,43.51076598,47.90834605,33.31498161,413468999.9,13.18615867,6.982500766,1.2429414559999998,3.909040077,18.44727074,2.5015949109508053,103288000.0,2.130133744065461,4,39,2,Moderate,2,4,3,4,5,3,1,2,2,4,2,2,4,1,2
27173,COCA-COLA EUROPEAN PARTNERS GREAT BRITAIN LIMITED,2017,manufacture of beverages,16.15288237,1.6565741969999999,5.5870592110000015,7.376185601,57.23586991,38.25701668,71.40920377,826825999.8,37.25092325,22.87204671,0.675037497,4.720239617,39.99862049,0.7500318351400341,352837000.0,3.4166820719544475,5,44,3,Reasonable_performance,4,3,2,4,4,5,1,3,4,4,3,3,3,1,3
30177,WADWORTH AND COMPANY LIMITED,2017,manufacture of beverages,6.8978709,0.727617842,-19.73373984,74.01138135,53.6337068,22.44360902,21.77228786,9199999.844,3.308701575,3.0376269189999996,0.152766199,2.9030501889999996,5.664093177000001,0.8647695003323062,9653000.0,1.3287259742690516,4,38,2,Moderate,2,0,3,4,3,3,5,1,2,2,2,2,4,5,2
31114,ADNAMS PLC,2017,manufacture of beverages,2.071825052,1.057491999,75.67307692,91.65211927,44.26346047,24.90289574,42.26315789,18172999.53,3.25947436,2.393830747,0.5999930170000001,10.78713302,5.40814189,1.2591997765519167,4658000.0,1.8753672691995604,3,46,4,Better_returns,3,4,3,4,3,4,5,1,2,3,4,1,4,5,2
31461,MARSTON'S PLC,2017,manufacture of beverages,9.91792742,0.740009083,-8.83231441,174.3182306,34.52826691,92.43201819,24.83140512,325899999.9,3.925636008,3.34846765,0.47283659,3.975081578,10.76873524,3.2580899763220215,208500000.0,0.7212061187619465,5,35,2,Moderate,2,0,3,4,5,3,1,2,2,3,2,2,5,1,2
51456,"MCMULLEN & SONS, LIMITED",2017,manufacture of beverages,20.02301638,1.4316803980000001,14.55023407,5.581562358999999,87.61418717,22.40261347,9.995359599999999,18419999.86,10.19070172,9.426850298,0.08555203900000001,2.2100678119999997,10.75950209,0.14136766231348247,17663000.0,5.180337477389242,5,43,3,Reasonable_performance,3,4,2,5,3,2,5,2,3,2,2,2,2,6,5
51702,DANIEL THWAITES PUBLIC LIMITED COMPANY,2017,manufacture of beverages,6.753554502,0.801652893,-35.16666667,66.72683514,57.46887967,23.35308057,20.32582938,9699999.95,2.057019127,1.9709543569999999,0.072803851,0.710900474,3.4296028880000002,0.740072202166065,18900000.0,1.3145560503322875,4,37,2,Moderate,2,0,3,4,3,3,5,1,2,2,2,1,3,6,2
52099,"S.A.BRAIN & COMPANY,LIMITED",2017,manufacture of beverages,-5.411827678,1.425114403,22.4966247,140.1741942,40.35286317,15.4165315,9.718216765,18373999.71,-3.7115110789999997,-3.46316527,0.17223046,2.98692662,-8.914091826,1.7407992908325332,2359000.0,0.9969154630043892,0,37,2,Moderate,3,4,3,4,3,2,5,0,0,2,2,0,4,5,2
57696,HALL & WOODHOUSE LIMITED,2017,manufacture of beverages,6.033626396,0.7715894870000001,-26.82764633,66.95130003,54.75384367,22.63269058,17.79710898,13562999.82,3.4733764810000003,3.175091725,0.15684279999999998,3.014492215,5.79884719,0.8263558006317254,15080000.0,1.4854841929158558,4,37,2,Moderate,2,0,3,4,3,3,5,1,2,2,2,2,3,5,2
66594,"HOOK NORTON BREWERY COMPANY,LIMITED(THE)",2017,manufacture of beverages,4.005595781,2.0566305209999998,6.307720005,15.16033965,81.15490751,17.807606600000003,56.3387801,2151506.613,2.074759725,1.925146842,0.088855926,5.802194827,2.372187833,0.2322113729557541,669107.0,3.3214741127289305,3,40,3,Reasonable_performance,4,3,2,5,3,4,3,1,2,2,3,1,3,4,3
68576,"JUSTERINI & BROOKS,LIMITED",2017,manufacture of beverages,4.773188896000001,7.796860945,0.18873332,0.0,97.75702827,40.34275559,59.45062385,251362999.5,0.14102236199999998,0.137847526,0.023031509,37.69706935,0.14102236199999998,0.02303351680698686,1772000.0,26.267166201599274,4,37,2,Moderate,5,1,0,5,4,4,1,1,1,2,5,1,2,5,1
78439,CARLSBERG UK LIMITED,2017,manufacture of beverages,-1.956958745,1.35965155,5.849119748,70.75270662,31.86576154,22.449684,32.81396945,294835000.0,-3.4491818480000003,-1.876756766,1.430637383,0.0006576539999999999,-5.889571362000001,2.138164448813443,-6570000.0,1.3604321466642892,0,29,1,Need_more_analysis,3,3,3,3,3,3,1,0,0,4,2,0,4,0,2
88929,PAULS MALT LIMITED,2017,manufacture of beverages,12.94561878,1.446803106,8.775440591,17.07908194,54.38811558,79.62629105,11.72842705,39870999.71,28.95706537,18.43825794,0.667894622,7.284455632,33.90126269,0.8386369695353966,18167000.0,3.1992806036192767,5,51,4,Better_returns,3,3,2,4,5,2,5,3,4,4,3,3,4,6,3
106884,"CHARLES WELLS,LIMITED",2017,manufacture of beverages,-6.549535726,1.116541501,46.83502024,89.75976064,45.27206932,15.14753024,16.86973685,28396999.99,-7.027252632000001,-5.872815942000001,0.373016339,0.11813944800000001,-13.33489777,1.3542331019821172,8387000.0,1.454898419067511,0,39,2,Moderate,3,4,3,4,3,3,5,0,0,3,2,0,4,5,2
107021,ST.AUSTELL BREWERY COMPANY LIMITED,2017,manufacture of beverages,7.275540881,1.272102043,24.87979427,65.65865289,55.28733928,19.23662341,38.70392246,31813999.67,7.54234071,6.540750928,0.248450228,4.883436597,12.23723425,0.9286758474576272,18682000.0,1.958541594930859,4,47,4,Better_returns,3,4,3,4,3,3,5,2,2,3,3,2,4,6,2
126186,HYDES' BREWERY LIMITED,2017,manufacture of beverages,10.94574441,0.702376463,-16.88830593,100.56511590000001,44.17977026,19.60136713,3.1915906780000003,4346910.912,9.763412434,8.291919882,0.343608983,1.751960753,18.904412,1.3011727489291796,4926912.0,1.633287875606953,5,39,2,Moderate,2,0,3,4,3,2,4,2,3,3,2,2,4,5,2
