REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
30226,JAMES CROPPER PUBLIC LIMITED COMPANY,2013,manufacture of paper and paper products,1.572418319,2.33413985,4.79029138,102.85686190000001,40.54425837,11.51089714,61.13811032,28940999.04,3.255303584,2.458806117,0.6096769439999999,14.95185573,6.126764026,1.5305216426193118,4591000.0,2.6361729832182146,3,42,3,Reasonable_performance,4,3,3,3,2,4,5,1,2,2,3,2,3,5,3
53913,DS SMITH CORRUGATED PACKAGING LIMITED,2013,manufacture of paper and paper products,36.8716367,2.7154187999999997,4.996884735,153.7845588,28.73466723,25.51742355,35.39575404,48271999.78,119.7795638,86.86073836,0.9618027379999999,2.619766374,303.9820375,2.5494426663723653,1510000.0,4.005140249496688,5,48,4,Better_returns,5,3,3,2,3,3,5,4,4,3,1,4,3,5,4
58614,DS SMITH PAPER LIMITED,2013,manufacture of paper and paper products,-3.518717873,0.875395794,-27.46988415,5.464617102999999,59.91909728,96.74206943,67.99449858,109757999.8,-7.139176354,-4.482285755,0.6251452160000001,5.634469035,-7.529305006,0.6872649736367211,2270000.0,2.050102218838652,0,33,2,Moderate,2,0,2,3,4,5,6,0,0,2,2,0,2,5,2
66266,HOLLINGSWORTH & VOSE COMPANY LIMITED,2013,manufacture of paper and paper products,-6.3878973310000005,0.950999913,-51.96996466,247.59933769999998,15.50971497,10.51011389,75.08465069,10984999.66,-15.90351248,-8.041598903999999,3.187362031,13.42852286,-51.84878587,5.44757174392936,-413000.0,1.1835359205305402,0,29,1,Need_more_analysis,2,0,3,2,1,5,5,0,0,4,3,0,4,0,2
69606,BILLERUDKORSNAS BEETHAM LTD,2013,manufacture of paper and paper products,0.749299887,4.137120606,3.070705404,42.06776741,57.70871216,24.50313358,60.05513051,16137503.57,1.58602788,1.300312554,0.312162936,14.81007308,2.2532343999999997,0.7328406102855622,1274733.0,3.427564183978688,3,40,3,Reasonable_performance,5,2,3,3,2,4,5,1,2,2,3,1,2,5,3
75035,IGGESUND PAPERBOARD (WORKINGTON) LIMITED,2013,manufacture of paper and paper products,7.736181199,3.0804392989999996,2.431445285,42.72759715,60.90250368,32.53558855,60.19223096,103779998.8,5.886476374,5.116800758,0.21469265,23.79239526,8.401626286,0.6419686213532838,25163000.0,2.2966298475020115,4,46,4,Better_returns,5,2,3,3,3,4,6,2,2,2,4,2,2,6,2
82196,SONOCO LIMITED,2013,manufacture of paper and paper products,-2.753674969,0.878724403,-5.834425252999999,-135.3453592,-21.91549391,33.80423132,122.7999949,48661999.94,-23.53326063,-1.79944299,-4.2690410110000006,7.804205798,8.31791551,-5.306679278230501,1482000.0,0.45583509716735,0,24,1,Need_more_analysis,2,0,0,0,3,5,5,0,0,0,2,2,0,5,2
87803,KENTMERE LIMITED,2013,manufacture of paper and paper products,9.670508552000001,3.3697961239999996,2.80304819,3.961149377,78.72317616,14.82454933,53.62335201,3732830.356,14.25268556,11.66461433,0.230662457,9.693856403,14.81725573,0.27027395086700506,880063.0,4.495690842301199,5,40,3,Reasonable_performance,5,2,2,4,2,4,4,2,3,2,2,2,2,4,4
106789,WHATMAN INTERNATIONAL LIMITED,2013,manufacture of paper and paper products,26.84264751,0.39868449899999997,-2.618901772,2.961163685,88.07373485,8.547461922,0.37604767100000003,9091999.85,4.3819576080000004,3.9703786689999996,0.10673200199999999,9.497953387,4.511714545,0.13647074255037078,6404000.0,4.615346207402525,5,30,1,Need_more_analysis,2,0,2,4,1,2,5,2,2,1,2,1,1,5,4
108064,JOHN HARRISON (STOCKTON) LIMITED,2013,manufacture of paper and paper products,2.5417849869999998,1.273929569,11.369201,66.05947716,30.44719019,51.12537085,72.30025055,6656574.662000001,7.740541378,3.913652153,1.623780548,10.85837868,12.85390254,2.2843753194977783,1077837.0,2.315164364046621,3,46,4,Better_returns,3,4,3,2,4,5,5,2,2,3,3,2,3,5,2
146383,KINGSTON CARTON COMPANY LIMITED(THE),2013,manufacture of paper and paper products,5.298017539,4.904851423,1.608498644,13.62935926,78.64698765,8.197277358,70.17902312,5179114.887,3.9596776030000003,3.538608185,0.135210924,17.71728969,4.499356289,0.2715045164766693,790832.0,3.6747586213289916,4,38,2,Moderate,5,2,2,4,1,5,4,2,2,1,3,1,2,4,4
154807,DUNCAN HOLDINGS LTD,2013,manufacture of paper and paper products,-0.588160615,0.7681489890000001,-11.91800805,78.90012685,39.33906496,65.39333322,70.15516366,1707956.8090000001,-0.843143093,-0.5551408520000001,0.90519086,6.914484285,-1.4711222640000001,1.849764956094712,381604.0,1.3480970077931298,0,32,1,Need_more_analysis,2,0,3,3,4,5,3,0,0,3,2,0,3,4,2
156022,WALLGATE LIMITED,2013,manufacture of paper and paper products,13.04581355,2.526422271,2.9252181439999996,3.5002783269999997,72.50556279,33.64187479,53.74431442,3407842.6089999997,26.37900605,18.15673144,0.46870094100000004,8.765409695,27.30234468,0.5753321140999264,958403.0,3.8070410930545515,5,44,3,Reasonable_performance,4,2,2,4,3,4,4,3,4,2,2,3,2,5,4
186560,"PETER MARSH & SONS,LIMITED",2013,manufacture of paper and paper products,5.1115307969999995,3.52479365,2.438951559,1.569224826,75.47520009,27.74382431,55.88354052,3560668.1980000013,9.583461052,7.346640576,0.309246273,13.02965795,9.733847102,0.3249385213469373,474121.0,4.405363963010546,4,41,3,Reasonable_performance,5,2,2,4,3,4,4,2,2,2,3,2,2,4,4
