REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
8614,STADCO LIMITED,2015,"manufacture of motor vehicles, trailers and semi-trailers",4.706390957,0.9295602359999999,-19.22033424,0.0,24.70964724,82.00350708,81.47338842,141347999.7,19.305027,4.79065306,3.02972763,20.42561046,19.305027,2.978278752742088,14673000.0,1.4390036880507129,4,46,3,Reasonable_performance,2,0,0,3,5,5,6,3,3,4,4,2,4,5,2
33774,JOHNSON MATTHEY PLC,2015,"manufacture of motor vehicles, trailers and semi-trailers",4.928576399,1.7225776609999999,10.73149136,62.84104717,52.39762697,13.94007774,29.77414833,2234699999.0,17.13851153,11.83237077,0.7165028170000001,8.537033908,27.38318789,2.2117297146574963,655100000.0,3.5312524879450606,4,42,2,Moderate,4,4,3,4,3,3,1,3,4,3,3,3,3,1,3
92428,MERITOR AFTERMARKET UK LIMITED,2015,"manufacture of motor vehicles, trailers and semi-trailers",-0.30789531600000003,15.62637363,1.7081142,0.0,93.60056259,0.0,67.91071036,8532000.0,-0.5259203610000001,-0.49226441600000004,0.068369647,0.0,-0.5259203610000001,0.06836964688204357,-42000.0,11.458710955008426,0,25,1,Need_more_analysis,6,2,0,5,0,5,5,0,0,1,0,0,1,0,5
121799,GKN DRIVELINE BIRMINGHAM LIMITED,2015,"manufacture of motor vehicles, trailers and semi-trailers",-9.932216042,4.532895666,1.659599976,188.595038,28.97334621,0.0,36.61074189,128425999.7,-11.41096487,-9.541351253,0.565497695,5.7495966670000005,-32.93147841,2.4514480748887246,-9817000.0,1.5887077044342552,0,30,1,Need_more_analysis,5,2,3,3,0,3,6,0,0,2,3,0,3,0,2
163992,FEDERAL-MOGUL LIMITED,2015,"manufacture of motor vehicles, trailers and semi-trailers",34.42790839,7.650699743,0.8080402859999999,0.0,97.06599177,14.06427224,34.31422371,189967807.8,7.046303717000001,6.787792769,0.038084685,4.109526511,7.046303717000001,0.03838631448626239,7477582.0,16.091934870934438,5,35,2,Moderate,5,1,0,5,3,3,1,2,3,1,3,2,1,5,6
195431,TRUCK-LITE EUROPE LIMITED,2015,"manufacture of motor vehicles, trailers and semi-trailers",-3.900773617,4.200394589,2.424746808,691.7642467000003,10.7498007,34.42795918,63.61947481,14902998.33,-5.294552625,-4.5063567319999995,1.384855582,21.47604693,-41.92037471,8.302498048399688,1105000.0,1.8741375024131242,0,43,2,Moderate,5,2,3,3,4,4,5,0,0,3,5,0,4,5,2
199841,BUCHER MUNICIPAL LIMITED,2015,"manufacture of motor vehicles, trailers and semi-trailers",14.34260189,2.0416946869999997,4.302378706,83.78832423,37.77326522,42.53003913,23.2767178,39467999.29,28.39579525,19.69536067,0.8118857620000001,15.77386105,52.18815624,1.6537279501536648,12048000.0,2.7364076323757356,5,53,4,Better_returns,4,3,3,4,4,3,5,3,5,3,4,4,3,5,3
235446,FORD MOTOR COMPANY LIMITED,2015,"manufacture of motor vehicles, trailers and semi-trailers",4.169281808,0.46664362299999995,-7.228127025,9.782608696,25.3824931,21.76320273,3.56720165,1350000000.0,41.85418542,11.61338661,2.8586956519999998,7.5495382410000005,45.9486166,3.007035175879397,127000000.0,2.7147593582887697,4,37,2,Moderate,2,0,2,3,3,2,1,4,4,4,3,4,4,1,3
325249,ALBERT JAGGER LIMITED,2015,"manufacture of motor vehicles, trailers and semi-trailers",3.7623408339999997,5.285486025,1.228767489,52.29553173,53.55584858,31.73315732,63.409783499999996,11418948.04,4.536297694,3.6911457260000002,0.34870709,18.28102535,6.908578695,0.8755610232278978,596278.0,2.801544656934495,3,46,3,Reasonable_performance,5,1,3,4,4,4,5,2,3,2,4,2,3,4,3
340631,"E.C.HOPKINS,LIMITED",2015,"manufacture of motor vehicles, trailers and semi-trailers",-2.0412732769999997,1.20177704,17.893401500000003,42.85958825,47.71709532,31.17316033,56.82389137,2971710.434,-5.533259613999999,-3.160446023,0.898687239,15.67803658,-6.623299264,1.0956849809687632,-46454.0,2.123646790060215,0,35,2,Moderate,3,4,3,4,4,4,3,0,0,3,4,0,3,0,2
