REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
30226,JAMES CROPPER PUBLIC LIMITED COMPANY,2016,manufacture of paper and paper products,4.399454049,1.885055709,5.077091875,68.785824,44.03986075,15.8047657,61.7577343,36882999.28,9.395647105,6.368755557,0.7330011609999999,16.03958144,14.49069044,1.2811817839668798,6794000.0,2.6639938444750566,4,44,4,Better_returns,4,3,3,3,2,3,5,2,2,3,3,3,3,5,3
53913,DS SMITH CORRUGATED PACKAGING LIMITED,2016,manufacture of paper and paper products,9.695087402999999,1.8006037330000002,2.444558443,23.57029298,42.88789535,36.85387069,95.79402136,87683999.92,16.98279665,8.961738034,1.105995912,4.087885338,20.98569157,1.3553042121684868,10962000.0,2.2704839021755783,5,46,4,Better_returns,4,2,2,3,3,4,5,3,3,3,2,4,3,5,2
58614,DS SMITH PAPER LIMITED,2016,manufacture of paper and paper products,-4.094891687,0.875455532,-29.60631077,12.86897678,62.22120051,34.45226912,13.95347432,76632999.78,-6.505901927000001,-4.546783676,0.4863298720000001,6.067206167,-7.343144935,0.6198859881956345,32813000.0,2.330240550733365,0,23,1,Need_more_analysis,2,0,2,3,3,1,5,0,0,2,2,0,2,1,2
66266,HOLLINGSWORTH & VOSE COMPANY LIMITED,2016,manufacture of paper and paper products,17.39729963,1.196069256,16.61575179,233.15327480000002,18.38685648,24.35779948,61.05702384,12779999.49,44.40859427,24.89926815,2.404906595,15.765584599999999,136.3042989,4.639206534422404,7674000.0,2.9787239588011705,5,50,4,Better_returns,3,4,3,2,2,3,5,4,4,3,3,5,4,5,3
69606,BILLERUDKORSNAS BEETHAM LTD,2016,manufacture of paper and paper products,4.118933635,2.243006808,4.743667868999999,13.02384918,65.71043967,25.23161504,72.40619562,13813534.22,11.60929487,7.85470125,0.492178595,13.29750832,11.95350585,0.5218281981031453,8154528.0,5.022962141479913,4,44,4,Better_returns,4,3,2,4,3,4,5,2,2,2,3,3,2,5,5
75035,IGGESUND PAPERBOARD (WORKINGTON) LIMITED,2016,manufacture of paper and paper products,5.414612847999999,2.535925936,3.0950018669999997,52.40060469,55.53153713,35.84241035,63.41252743,92857998.79,4.674496345,3.956044879,0.276772487,25.40300805,7.123960695,0.8007785336356765,24440000.0,2.0202183123117234,4,45,4,Better_returns,4,2,3,3,3,3,6,2,2,2,4,3,2,6,2
82196,SONOCO LIMITED,2016,manufacture of paper and paper products,-0.477392799,1.056681009,24.84501845,0.0,43.10392339,37.986145,123.64664450000001,35364999.9,-0.899029049,-0.384648261,1.337275742,7.4197449660000006,-0.899029049,1.3608197121249086,5543000.0,1.5907079683164211,0,35,2,Moderate,3,4,0,3,3,4,5,0,0,3,2,0,3,5,2
87803,KENTMERE LIMITED,2016,manufacture of paper and paper products,17.38574709,3.451212005,2.410002057,7.576536543,78.03119196,24.83371329,76.12103699,4120508.308,19.64551379,16.49108349,0.205773433,11.70667933,21.13396332,0.2815387985480587,1409370.0,4.232336554095352,5,46,4,Better_returns,5,2,2,4,2,4,4,3,4,2,3,4,2,5,4
106789,WHATMAN INTERNATIONAL LIMITED,2016,manufacture of paper and paper products,106.1163636,4.064995497,0.6733924290000001,0.007953425,97.4190899,2.787272727,1.5661818180000002,27081000.0,5.802421022000001,5.652665752000001,0.026492857999999998,0.0,5.802421022000001,0.026492857824579264,6209000.0,22.91043381235045,1,32,1,Need_more_analysis,5,1,1,4,1,1,5,2,2,1,0,3,1,5,6
108064,JOHN HARRISON (STOCKTON) LIMITED,2016,manufacture of paper and paper products,3.644248568,1.463588899,7.991145617000001,18.3093395,42.36485087,60.664344400000004,66.93827878,6954268.62,13.43501273,6.733840012999999,1.177353956,10.26561903,15.89487482,1.360447350684877,1259558.0,3.0303671636250082,3,44,4,Better_returns,3,3,2,3,4,4,5,2,2,3,2,3,3,5,3
