REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
134409,B.A.T. CHINA LIMITED,2019,manufacture of tobacco products,132.2837784,0.092748292,-0.31140623100000003,0.032892191,79.48694288,55.18400425,72.78663478,2471000.0,9.629407555,7.656639291,0.257739339,0.0,9.632574878,0.2580682609705131,-2854000.0,2.197312006325608,1,20,1,Need_more_analysis,0,0,1,3,3,4,2,2,1,1,0,2,1,0,0
192996,"GAWITH HOGGARTH & CO.,LIMITED",2019,manufacture of tobacco products,4.259098583,5.70163532,2.453760908,14.16415116,76.82111427,0.0,54.30205864,8937089.561,8.440857957999999,7.2034126579999995,0.196118006,12.47004005,9.636433839,0.3503853233681678,657756.0,4.5084768985876265,3,31,3,Reasonable_performance,3,2,2,3,0,3,4,2,1,1,3,2,1,4,2
239762,B.A.T (U.K. AND EXPORT) LIMITED,2019,manufacture of tobacco products,69.79805437,4.195154904,3.2025687410000003,0.326107276,83.35394933,2.810280868,21.6332119,357078999.9,139.84739109999998,116.94846129999999,0.19644213,0.9541009690000001,140.3034436,0.19970320314429266,388462000.0,7.628062045850315,5,27,1,Need_more_analysis,3,2,1,3,1,2,0,4,3,1,1,4,1,1,3
873671,REPUBLIC TECHNOLOGIES (UK) LIMITED,2019,manufacture of tobacco products,12.67942034,1.476904999,8.253032600000001,66.47877984,28.580904999999998,23.55487679,49.85921962,16338999.48,54.97908783,26.1596778,1.834051724,13.19385435,91.52851459,2.49883952254642,5997000.0,3.683573670318939,4,40,4,Better_returns,1,3,3,1,2,3,4,4,3,2,3,4,2,5,2
1060004,BENKERT UK LTD,2019,manufacture of tobacco products,7.114847498,6.750405115,1.758442276,1.860816585,85.96355773,8.491799402,44.60792226,26685658.76,10.2183295,8.947494444,0.14467547,22.10432897,10.40847387,0.1632836360457073,4249019.0,6.207874290273253,3,33,3,Reasonable_performance,3,2,2,3,1,3,4,2,2,0,4,2,0,5,3
1501573,GALLAHER LIMITED,2019,manufacture of tobacco products,2.4929260380000002,1.7604710590000001,7.073338203,127.92430039999999,24.44630377,65.09645372,95.34915422,1584600000.0,10.66160233,5.9393760460000005,1.812160258,6.605118037,24.30038252,3.0938948216804354,109000000.0,3.186147125227184,2,30,2,Moderate,2,3,3,1,3,4,0,2,1,2,2,3,3,1,1
3583599,GAWITH HOGGARTH TOBACCO TRADING LIMITED,2019,manufacture of tobacco products,0.9205485240000001,3.1354804869999997,5.58901332,0.0,68.17178497,0.0,52.56253095,4573646.265,5.129618374,3.4969524080000003,0.46688252399999997,6.159703658,5.129618374,0.4668825239166568,172095.0,6.0249830015603125,2,26,1,Need_more_analysis,3,3,0,3,0,3,3,2,1,1,2,1,1,3,3
4509705,KARELIA TOBACCO COMPANY (UK) LIMITED,2019,manufacture of tobacco products,21.4218295,9.693376845,1.599241289,0.0,89.69173293,0.013070093999999999,22.1090327,4069424.793,34.22884973,30.70044848,0.11492995800000001,1.488416129,34.22884973,0.11492995764881092,1265638.0,9.080850744941095,4,29,2,Moderate,3,2,0,3,1,2,3,3,3,0,1,3,0,5,3
5203113,BRITISH AMERICAN TOBACCO EXPORTS LIMITED,2019,manufacture of tobacco products,32.49625101,2.470110435,5.479073894,3044.558737000001,2.9280673439999996,9.171292173,1.7209122319999999,828499773.9,22.5299369,20.74439377,2.706632597,6.972235606,708.4670966,33.15221984534146,700350924.7,1.2779216181974329,4,29,2,Moderate,2,3,3,0,1,1,0,3,3,3,2,4,3,1,0
5441765,ADBAC LTD,2019,manufacture of tobacco products,11.78469031,2.161038489,5.861547795,1.863147417,53.81682441,0.186010748,38.46203973,10173992.0,68.82446214,37.03913994,0.858154975,0.0,68.82446214,0.8581549747698407,3863289.0,6.121563416809952,4,36,4,Better_returns,2,3,2,2,1,2,4,4,3,2,0,4,2,5,3
9364997,ECIG FLAVOUR.COM LIMITED,2019,manufacture of tobacco products,14.20993485,6.572757802000001,2.132847916,0.0,84.78568616,15.25437249,45.51964302,520613.9681,30.30762992,25.69653199,0.17944436800000002,8.681783709,30.30762992,0.17944436766974695,133773.0,7.2906895535637535,4,29,2,Moderate,3,2,0,3,2,3,2,3,3,0,2,3,0,3,3
9377228,EFINITY LABS LIMITED,2019,manufacture of tobacco products,5.689332816,1.56279219,13.564117600000001,26.14134148,42.41884411,6.448661033,22.7993237,170484.4042,37.73685594,20.19212329,1.0960294179999999,7.80528574,47.60177631,1.3574428324558936,61625.0,5.526704654711741,3,33,3,Reasonable_performance,2,4,2,2,1,2,1,3,3,2,2,4,2,3,3
