REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
1812,QUANTUM CLOTHING GROUP LIMITED,2018,manufacture of wearing apparel,-9.311740889,0.710881733,-9.388632322000001,0.0,-39.4795321,1.0496045809999999,36.37708572,10958676.37,89.37715661,-35.24273237,-3.5360450360000004,0.0,89.37715661,-3.525162842803636,-3335972.14,1.6038477957429065,0,21,1,Need_more_analysis,2,0,0,0,2,3,4,5,0,0,0,5,0,0,2
40000,JOHN SMEDLEY LIMITED,2018,manufacture of wearing apparel,3.233333333,4.831996435,2.093266659,3.840852706,80.34699151,17.13472222,26.76666667,10842997.59,5.149986727,4.296788483,0.206193145,29.98888889,5.347790131,0.2446016723329965,947000.0,4.792229413655513,3,46,3,Reasonable_performance,5,2,2,5,3,3,4,3,2,2,5,2,3,5,5
74973,J. WIPPELL & COMPANY LIMITED,2018,manufacture of wearing apparel,8.058257807999999,3.709933589,3.080283465,9.859653801,81.12115634,3.360176001,5.447888169,1563620.2319999996,8.212400434,7.31884376,0.13412750699999998,21.17470663,9.022114686,0.2327240452140009,519868.0,4.343678801069971,4,41,3,Reasonable_performance,5,2,2,5,2,2,2,3,2,1,5,3,3,4,4
124201,"J.BARBOUR & SONS,LIMITED",2018,manufacture of wearing apparel,16.523466,5.265624996000001,1.707082754,2.50295736,80.49674396,25.24332192,19.13927876,146317095.0,25.57389646,21.09102581,0.21786872899999998,13.27486256,26.21400018,0.2430470545636565,36141019.0,5.4890550310526764,5,48,4,Better_returns,5,2,2,5,4,3,5,4,4,2,4,4,3,1,5
171167,WACOAL EMEA LTD,2018,manufacture of wearing apparel,6.9922088229999995,1.4793980340000001,3.656505171,0.0,39.49788147,23.66797347,37.88687079,51019999.48,18.81509837,7.421909294,1.535075225,29.84798108,18.81509837,1.5401482672382991,5116000.0,2.1779188871357325,4,46,3,Reasonable_performance,3,3,0,4,3,3,4,4,2,3,5,3,4,5,2
186716,CRYSTAL MARTIN HOLDINGS LIMITED,2018,manufacture of wearing apparel,-16.12903226,16.66532025,0.044533667,4.6359967719999995,91.48772779999999,0.0,0.0,28881000.0,-0.607022787,-0.575951797,0.055948345,0.0,-0.629539952,0.09304277643260694,-27000.0,7.43588752092551,0,21,1,Need_more_analysis,6,1,2,5,0,0,4,0,0,1,0,0,2,0,5
259857,W.BREWIN AND COMPANY LIMITED,2018,manufacture of wearing apparel,2.898139897,8.216576168,1.590444108,45.20048636,62.17807651,14.08802876,45.48886259,3730036.584,3.580153425,3.2322652439999997,0.156279046,12.34134889,5.198400185,0.6082839100038694,100202.0,2.9949099719921963,3,41,3,Reasonable_performance,5,2,3,4,3,4,3,2,2,1,4,2,3,3,3
319106,THE FLORIDA GROUP LIMITED,2018,manufacture of wearing apparel,-7.451525175,4.0734783010000015,1.993335602,3.4116111589999996,73.74187552,26.50414718,25.30524179,4805350.141,-14.21332725,-10.83875099,0.321965481,30.34626802,-14.69823071,0.35608159263834355,-502109.0,3.5154612508451892,0,34,2,Moderate,5,2,2,5,4,3,3,0,0,2,5,0,3,0,3
424854,EDE & RAVENSCROFT LIMITED,2018,manufacture of wearing apparel,4.090549337,1.681615997,4.6363563910000005,4.171853312,68.10900163,31.32010119,12.86617184,21792207.44,5.342611123999999,3.7802641510000003,0.429357854,17.61373882,5.550315025,0.4682347063205697,2746294.0,2.680105495721754,4,45,3,Reasonable_performance,4,3,2,5,4,2,4,3,2,2,4,2,3,5,3
425506,MARSYLKA MANUFACTURING CO.LIMITED,2018,manufacture of wearing apparel,0.754608807,1.8584139030000002,3.944312315,64.13892962,53.78547527,15.64979926,82.54119996,7274015.124,1.432466725,0.917863325,0.679302402,25.86064491,1.735613654,0.9200859169414599,408271.0,2.3511948087737418,3,48,4,Better_returns,4,3,3,4,3,5,4,2,2,3,5,2,4,4,2
442224,DEWHIRST SPORTSWEAR LIMITED,2018,manufacture of wearing apparel,13.43390658,3.402776357,0.8013738659999999,0.0,70.95557106,39.40294482,9.440043131,24881930.85,10.71095906,7.574541585,0.414073569,7.689826794,10.71095906,0.41604602753880177,1917466.0,3.184716332303915,5,42,3,Reasonable_performance,5,1,0,5,4,2,4,3,2,2,3,3,3,5,3
454264,MI HUB LIMITED,2018,manufacture of wearing apparel,5.093619665,3.117113872,2.076852193,7.569350145,92.29006472,26.00148809,58.089756099999995,103855998.5,6.728341629,5.173967911,0.323161979,33.58771852,7.237633366,0.5825388505616863,9469000.0,2.9050884913244714,4,50,4,Better_returns,5,2,2,5,4,4,5,3,2,2,5,3,3,5,3
494649,GLOVERALL PUBLIC LIMITED COMPANY,2018,manufacture of wearing apparel,-18.48489302,0.8479874629999999,-7.330461464,-161.8343295,-76.13690090000001,17.68182517,81.73406575,2252570.5,152.2506629,-23.82086992,-1.5189195,44.89301719,31.28689195,-2.3134235675072348,-378461.0,-0.07174402486484555,0,26,1,Need_more_analysis,2,0,0,0,3,5,2,5,0,0,5,4,0,0,0
535318,CASTLECRAFTS LIMITED,2018,manufacture of wearing apparel,-5.178934891,1.8666304280000001,1.7873411019999998,13.76315724,51.08397898,55.32882064,42.366198499999996,154529000.0,-8.205958309,-4.056464322,1.029997263,0.689380883,-8.262622241,1.1262618754814384,-6025000.0,1.6592478082091096,0,35,2,Moderate,4,2,2,4,5,4,5,0,0,3,2,0,4,0,2
540034,DOUBLE TWO LIMITED,2018,manufacture of wearing apparel,-0.022092353,0.941475975,-38.06041159,-1129.2211630000004,-2.838560167,38.81905787,35.42968614,5429651.637,1.7828200969999999,-0.050606421,-36.22912819,16.29134318,1.7828200969999999,-36.22912818966492,113955.0,2.245333560274732,0,23,1,Need_more_analysis,2,0,0,0,4,3,3,2,0,0,4,2,0,3,2
559471,SHANI LIMITED,2018,manufacture of wearing apparel,1.220957254,1.4379687680000002,10.85019972,45.37894486,33.3595001,8.133288563999999,72.60298558,4590779.536,12.04762778,3.916088854,2.076443929,9.763861345,12.04762778,2.254057069025774,175578.0,3.9794960243829447,3,45,3,Reasonable_performance,3,4,3,4,2,5,3,3,2,3,3,3,4,3,4
592506,RESPIREX INTERNATIONAL LIMITED,2018,manufacture of wearing apparel,5.299501567,1.90224005,3.0846780989999996,9.97585763,56.73378984,28.38091534,56.59454952,12166422.32,9.700560748,5.851808427999999,0.711439061,24.56013466,10.49312103,0.8181133202923448,1537274.0,2.6464212174149457,4,48,4,Better_returns,4,2,2,4,4,4,4,3,2,3,5,3,3,5,3
636587,PRICE & BUCKLAND LIMITED,2018,manufacture of wearing apparel,8.312563931,2.281794872,4.445131813,42.32439137,52.99746009,23.7896278,8.145848147,3318410.4439999997,17.32811643,12.68661142,0.505419984,27.30718971,23.93814987,0.8868828775352253,800247.0,3.1522378739337182,4,48,4,Better_returns,4,3,3,4,3,2,3,4,3,2,5,4,4,4,3
687485,DAVID NIEPER LIMITED,2018,manufacture of wearing apparel,6.9316535770000005,1.023458264,330.2767264,2.695943474,85.09514139,16.47267047,2.082159324,2245404.555,8.520912483,7.3540910020000005,0.162940373,5.74869829,8.750631467,0.1927417034476411,1222437.0,4.4998136167436815,4,40,2,Moderate,2,4,2,5,3,2,2,3,2,1,3,3,3,5,4
708126,BRISTOL UNIFORMS LIMITED,2018,manufacture of wearing apparel,7.389223532999999,2.5595206740000003,2.046609812,57.54723023,50.42138913,59.30233518,34.95193498,19436998.09,7.635247474,5.7679301789999995,0.48632724899999996,59.80278901,11.46974063,0.9937552307989442,3015000.0,2.214131425809944,4,49,4,Better_returns,4,2,3,4,5,3,4,3,2,2,5,3,4,5,2
806915,CRYSTAL MARTIN INTERNATIONAL LIMITED,2018,manufacture of wearing apparel,-4.677497163,1.4367523219999998,6.346725144,46.37210826,32.12060274,2.695965937,68.12251457,62294914.96,-27.400137199999996,-8.80108925,2.1132666319999998,0.6049780229999999,-27.400137199999996,2.1132666100310376,-5255034.08,2.0966084335949096,0,32,2,Moderate,3,3,3,3,2,5,4,0,0,3,2,0,4,0,2
899244,ADJUSTOFORM PRODUCTS LIMITED,2018,manufacture of wearing apparel,-11.71178373,4.151771775,3.219171708,2.3806133419999997,77.59020723,27.87259377,54.95887973,1228582.433,-30.75932592,-24.43438725,0.265016304,15.44068569,-31.49158654,0.2888224373389647,-330621.0,3.347811720843098,0,33,2,Moderate,5,2,2,5,4,4,2,0,0,2,4,0,3,0,3
980843,ROMAN ORIGINALS PLC,2018,manufacture of wearing apparel,7.224649283,2.02076987,6.765186537000001,20.76314352,55.94438371,24.08320171,4.6130776110000005,20925945.42,27.01459297,17.52521997,0.639810357,22.93653361,31.92093869,0.8502867353093523,6186857.0,4.376644746277487,4,50,4,Better_returns,4,3,2,4,3,2,4,4,4,2,5,4,4,5,4
988970,OUTDOOR & SPORTS COMPANY LIMITED,2018,manufacture of wearing apparel,5.607514985,1.34490724,7.458029512,4.882454635,28.29540325,7.928392078,49.01780251,20258907.31,35.44500545,10.25222126,2.5139112359999998,26.68612708,36.261585600000004,2.544088477530169,2498292.0,2.80268887395748,4,50,4,Better_returns,3,3,2,3,2,4,4,4,3,4,5,4,4,5,3
1004420,MUSTO LIMITED,2018,manufacture of wearing apparel,-8.411272835,0.816055993,-9.621319135,-42.4435213,-13.68717985,17.56308466,29.17205221,17004853.72,129.10255659999999,-16.82628657,-8.258331708,15.591364800000001,122.9346494,-8.306106960382872,-2292021.0,1.0128495397011903,0,26,1,Need_more_analysis,2,0,0,0,3,3,4,5,0,0,4,5,0,0,2
1014866,ANN REEVES & COMPANY LIMITED,2018,manufacture of wearing apparel,4.686890456,1.540258445,9.054775184,0.36418348899999997,35.42817491,48.54094385,62.66800389,6275226.573,41.553816299999994,14.77537293,1.8189704009999998,8.729005707,41.70514844,1.8226122363330737,972003.0,4.409951135558078,4,50,4,Better_returns,3,3,1,4,5,4,3,5,3,3,3,4,4,5,4
1066321,TURNBULL & ASSER LIMITED,2018,manufacture of wearing apparel,-11.66682697,1.514406454,7.764749813,12.05572424,67.76809489,16.25420794,10.46167164,3941999.0319999997,-21.43488249,-14.68167514,0.4649044470000001,24.24737905,-21.66458296,0.4756206465440257,-798000.0,2.18584145656705,0,31,2,Moderate,3,3,2,5,3,2,3,0,0,2,5,0,3,0,2
1072854,ROWLINSON KNITWEAR LIMITED,2018,manufacture of wearing apparel,16.56388326,3.539233867,2.622630621,48.10508646,59.51120189,9.250030868,10.715910000000001,7351821.456,24.60787998,20.11950188,0.306948332,38.19622598,33.85846517,0.684587682471209,2661728.0,3.633699089467978,5,49,4,Better_returns,5,2,3,4,2,2,4,4,4,2,5,4,3,5,3
1099145,LELLA & BROS. (DRESSES) LIMITED,2018,manufacture of wearing apparel,8.477613991,5.593372242,1.83152877,0.260379958,82.18526335,38.49618935,67.11456962,11829214.64,15.23444795,12.55307197,0.21415935100000005,16.20100632,15.274115400000001,0.21676315094483306,1513595.0,5.700952144209403,4,49,4,Better_returns,5,2,1,5,4,5,4,3,3,2,4,3,3,5,5
1118407,CHRISTYS BY DESIGN LIMITED,2018,manufacture of wearing apparel,6.361562206,5.219517449,1.141216113,0.0,80.861678,58.47380665,95.00156579,24228999.99,7.250293172999999,5.86270872,0.23667975300000002,0.111841811,7.250293172999999,0.23667975322490184,1452000.0,4.680998527689116,4,45,3,Reasonable_performance,5,1,0,5,5,5,4,3,2,2,2,3,3,5,4
1160398,MACKINTOSH LIMITED,2018,manufacture of wearing apparel,-16.28997691,2.332138574,1.567528075,27.7433956,71.60302866,44.30700723,55.56384749,8857402.692,-11.16643176,-8.406757916,0.351023377,62.65962929,-11.94046501,0.430568220633912,-564780.0,2.0722520583285142,0,35,2,Moderate,4,2,2,5,4,4,4,0,0,2,5,0,3,0,2
1169436,RUSHALL PROTECTIVE CLOTHING COMPANY LIMITED,2018,manufacture of wearing apparel,7.5963397,1.882554239,4.56248651,0.0,68.44499498,43.41537921,48.29097563,276710.197,14.10177997,9.651962594,0.461027209,19.94140546,14.10177997,0.46102720928409,62213.0,3.3193051827781184,4,43,3,Reasonable_performance,4,3,0,5,4,4,2,3,3,2,4,3,3,3,3
1232206,J.H. CLISSOLD & SON LTD.,2018,manufacture of wearing apparel,1.328422961,3.816694778,1.431171585,0.132684426,73.86552841,74.36446629999998,59.53211834,4989543.463,1.8850904519999998,1.394279564,0.352484631,62.92491764,1.887591674,0.35381147540983604,78710.0,3.6844835478956974,3,43,3,Reasonable_performance,5,1,1,5,5,4,3,2,2,2,5,2,3,3,4
1309633,DAVID FIELDEN LIMITED,2018,manufacture of wearing apparel,-12.56895145,0.38769912100000004,-4.702474027,-4.0187217560000015,-132.0123575,126.76564669999999,36.57371481,66005.0,64.75218598,-82.04564824,-1.717317624,0.0,62.14997579,-1.757504841833441,4285.0,3.510054395476259,0,23,1,Need_more_analysis,2,0,0,0,5,3,1,5,0,0,0,5,0,2,3
1368929,DAVID HOWARD (UK) LIMITED,2018,manufacture of wearing apparel,2.5174956269999997,2.0890236580000003,6.893604267000001,9.061559119,53.13131975,8.253408574,94.57702031,5667423.0,16.59986623,8.837618962,0.8801005270000001,0.0,16.63353932,0.8821290432041794,652906.0,5.184613221517181,3,43,3,Reasonable_performance,4,3,2,4,2,5,3,3,3,3,0,3,4,4,5
1434368,TIBARD LIMITED,2018,manufacture of wearing apparel,6.43968301,0.940194889,-60.33968647,8.592282466,45.37998139,55.3898868,67.05995101,3457734.791,27.75309596,12.64793712,1.1993599590000001,5.785981715,27.871181800000002,1.2036148303139091,1848742.0,3.3917132499258362,4,47,3,Reasonable_performance,2,0,2,4,5,5,3,4,3,3,3,4,4,5,3
1468380,CHRISTY DRESSUP LIMITED,2018,manufacture of wearing apparel,6.982543641,1.618064516,0.8371607520000001,0.0,38.19776715,82.83042394,158.3790524,1254000.0,5.845511482,2.232854864,1.617954071,0.0,5.845511482,1.6179540709812108,28000.0,1.2496186139836394,4,39,2,Moderate,4,1,0,4,5,5,2,3,2,3,0,3,4,3,2
1505901,BRINDLECLASS LIMITED,2018,manufacture of wearing apparel,1.059742098,10.11247196,2.152075632,0.0,90.15866981,12.63595606,52.43696020000001,18709588.92,2.268507555,2.0452562359999997,0.109155672,5.49662526,2.268507555,0.10915567204176416,382439.0,8.564465412391774,3,39,2,Moderate,5,2,0,5,3,4,4,2,2,1,3,2,2,4,5
1553406,LEO TEXTILES LIMITED,2018,manufacture of wearing apparel,13.377105100000001,3.02646137,2.9707195580000003,8.491083704,66.43681381,10.173161,89.62561025,6497060.8560000025,32.36352418,23.08584335,0.431494063,19.00953538,34.7485709,0.505189581842594,1769010.0,4.622028301347121,5,51,4,Better_returns,5,2,2,5,2,5,4,4,4,2,4,4,3,5,4
1633119,T.D.P. TEXTILES LIMITED,2018,manufacture of wearing apparel,2.732127712,5.581015742999999,3.1267819880000003,0.614061689,85.20270268,8.830049877,39.69124145,12401773.71,6.517013144,5.5866735410000015,0.167548113,15.99888971,6.556920572999999,0.17367168943457406,1110159.0,6.5636747296844975,3,42,3,Reasonable_performance,5,2,1,5,2,3,4,3,2,1,4,3,2,5,5
