REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
26306,HANSON PACKED PRODUCTS LIMITED,2019,manufacture of other non-metallic mineral products,16.9676125,2.635037134,0.076718654,81.89908031,38.68017058,45.26818982,22.447283300000002,513047000.0,0.905457875,0.635221369,0.7738368720000001,14.37579331,1.647019546,1.6049024279873294,1426000.0,1.0119150087110973,5,37,2,Moderate,4,1,3,3,4,3,1,1,1,3,3,2,3,5,2
41495,PILKINGTON GROUP LIMITED,2019,manufacture of other non-metallic mineral products,-185.71372340000002,0.155496789,-0.21157230800000001,21.75878936,68.23012851,0.282563342,0.0,66327000.0,-6.7925307020000005,-5.638337412,0.249245775,0.0,-8.27050315,0.4673971038369013,-15122000.0,1.042773404109235,0,19,1,Need_more_analysis,2,0,2,4,2,0,5,0,0,2,0,0,2,0,2
54713,VESUVIUS UK LIMITED,2019,manufacture of other non-metallic mineral products,9.208580706000001,2.256678985,6.487707288999999,31.05649958,72.90205133,19.26419777,36.78450153,37250999.29,9.694603939,8.585918069,0.167559941,8.744919417,12.57993788,0.5131515592631991,13409000.0,2.6858544149262693,5,42,2,Moderate,4,3,2,4,3,3,5,2,3,1,2,3,2,5,3
57091,FURLONG MILLS LTD,2019,manufacture of other non-metallic mineral products,1.37093692,2.476166716,5.4339068820000005,4.666771982,76.70528974,27.73362803,36.81394837,2997378.9669999997,2.700404325,2.168018282,0.257023334,12.87416001,2.826426038,0.3036910535754401,772830.0,4.330659935813348,3,39,2,Moderate,4,3,2,4,4,3,3,1,2,2,3,2,2,4,4
66558,TARMAC CEMENT AND LIME LIMITED,2019,manufacture of other non-metallic mineral products,-3.38097856,0.326619752,-1.310990991,52.95159386,25.28358209,52.77350192,12.74189115,134599999.9,-4.747201853,-1.832538737,2.43270366,9.483232545,-7.260920897,2.9833531510107014,34200000.0,0.3755230146443007,0,30,1,Need_more_analysis,2,0,3,2,5,2,6,0,0,3,2,0,4,1,2
110186,BEATSON CLARK LIMITED,2019,manufacture of other non-metallic mineral products,9.701238766,1.2045825620000001,16.42857143,46.71333849,50.99900443,47.21269533,58.6494211,22132999.44,15.02106108,10.28356621,0.618424153,16.67881143,20.16424893,0.9608225909595772,11525000.0,2.518823632187428,5,47,4,Better_returns,3,4,3,3,4,4,5,2,3,2,3,3,3,5,3
127795,LAX & SHAW LIMITED,2019,manufacture of other non-metallic mineral products,9.090770822,1.468471389,22.75017301,0.0,31.90197594,0.0,0.0,9058999.735,206.816609,65.97858483,2.1346020759999997,2.4837257409999998,206.816609,2.134602076124568,0.0,8.597223687921389,5,34,1,Need_more_analysis,3,4,0,2,0,0,5,4,4,3,1,5,3,0,5
128500,W. MOORCROFT LIMITED,2019,manufacture of other non-metallic mineral products,-3.5127338389999996,1.367122075,8.290392493999999,47.39702125,45.88342335,17.07884615,9.786127562999999,1378002.491,-7.907699962000001,-4.545600262,0.926626235,16.73239216,-9.906846372999999,1.1794363346028998,165318.0,2.1435984961957444,0,32,1,Need_more_analysis,3,3,3,3,3,2,3,0,0,3,3,0,3,3,2
169343,LEWIS & TOWERS LIMITED,2019,manufacture of other non-metallic mineral products,1.952877662,4.454237288,29.44749755,0.0,77.54946728,0.0,0.0,1313999.5420000001,57.50736016,44.59665145,0.289499509,0.449895024,57.50736016,0.2894995093228656,586000.0,27.10947540180069,3,38,2,Moderate,5,4,0,4,0,0,3,4,4,2,1,5,2,4,1
172023,"JAMES DURRANS & SONS,LIMITED",2019,manufacture of other non-metallic mineral products,4.641064284,3.05485747,2.967889272,7.124498485,76.08434922,32.11925052,58.70763233,38398866.37,8.161646267,6.3349250679999995,0.294170535,26.80139609,8.326186834,0.3143307530423678,4688220.0,4.136000194433228,4,46,4,Better_returns,5,2,2,4,4,4,5,2,2,2,4,3,2,5,4
221210,FORTICRETE LIMITED,2019,manufacture of other non-metallic mineral products,9.068399263,1.209939857,11.21097046,2.98921538,53.53302933,52.08604877,35.27593447,25951999.64,17.36919983,9.576203824,0.8381134729999999,15.18332904,17.88840263,0.868005626758362,6534000.0,2.4084545434657745,5,48,4,Better_returns,3,4,2,3,5,3,5,3,3,3,3,3,3,5,3
247647,H+H UK LIMITED,2019,manufacture of other non-metallic mineral products,19.35571538,3.099744789,2.60885749,12.55622784,69.36385772,66.63094857,163.86366950000001,58299999.64,31.25362421,24.13847364,0.331775124,6.585524464,35.17790047,0.4646153294743822,18772000.0,3.962512469829668,5,51,4,Better_returns,5,2,2,4,5,5,5,3,4,2,2,4,2,6,4
262938,MORGAN TECHNICAL CERAMICS LIMITED,2019,manufacture of other non-metallic mineral products,-1.8067684330000002,2.287669395,4.498384912,69.88362191,54.27515021,39.25540293,37.65745524,17049999.2,-0.930898675,-0.854860099,0.151109039,13.88200412,-1.581444386,0.8563520111127,86000.0,1.2998890260774352,0,35,1,Need_more_analysis,4,3,3,3,4,3,5,0,0,1,3,0,3,3,2
270153,CHURCHILL CHINA (UK) LIMITED,2019,manufacture of other non-metallic mineral products,18.17135783,3.193197249,2.6281604240000003,28.15980973,62.08614233,18.0401353,52.04668776,34724084.04,27.4600353,21.75619779,0.335997465,16.71097156,35.192729,0.6219054816675181,13272268.0,3.683212983176452,5,47,4,Better_returns,5,2,2,3,3,4,5,3,4,2,3,4,2,5,4
330538,EAST COAST SLAG PRODUCTS LIMITED,2019,manufacture of other non-metallic mineral products,8.713418001,9.707230344,1.643524821,15.14851485,80.13671458,0.0,0.0,24568998.42,10.43719823,9.63105374,0.096382331,11.04362231,12.01827875,0.24786747905559786,4544000.0,4.832262968861098,4,37,2,Moderate,5,2,2,4,0,0,5,2,3,1,3,3,2,5,5
332183,"MAWBY & KING,LIMITED",2019,manufacture of other non-metallic mineral products,9.970094597000001,5.534788663,1.590280414,2.936134412,81.74535073,15.91606109,68.86508617,7186113.925,13.54726302,11.39941276,0.193949818,14.91025869,13.94502887,0.22331116215968325,1023894.0,5.245202219057196,5,46,4,Better_returns,5,2,2,4,3,5,5,2,3,2,3,3,2,5,5
344017,KEMET INTERNATIONAL LIMITED,2019,manufacture of other non-metallic mineral products,6.812781722,3.134695324,2.380224064,0.807225402,78.92912639,31.20254576,56.05584099,11277614.11,9.114698642999999,7.214945561,0.265433517,17.53652001,9.188274806,0.2753080340996775,1663517.0,4.127497828200327,4,44,3,Reasonable_performance,5,2,1,4,4,4,5,2,2,2,3,3,2,5,4
359744,TYNESIDE SAFETY GLASS COMPANY LIMITED,2019,manufacture of other non-metallic mineral products,3.7305493469999997,1.24354265,20.248469699999998,41.04048587,41.12227283,29.62254954,54.6857632,3038011.628,13.32226892,7.726789862,1.021367344,7.541231669,18.78979281,1.4317722031789508,931392.0,3.0620464882502274,3,44,3,Reasonable_performance,3,4,3,3,4,4,3,2,2,3,2,3,3,5,3
365565,OSBORN-UNIPOL (UK) LIMITED,2019,manufacture of other non-metallic mineral products,4.568527919,3.108609272,3.588567839,8.719481814,84.54085931,9.519516891,55.00875197,2346999.228,11.96150321,8.886618999,0.37618335799999997,10.20479608,13.004484300000001,0.6440443213296398,306000.0,3.845902995156348,4,40,2,Moderate,5,2,2,4,2,4,3,2,3,2,2,3,2,4,4
417484,PORTMEIRION GROUP UK LIMITED,2019,manufacture of other non-metallic mineral products,16.49759635,1.697198894,3.672901392,31.14234958,57.39003236,45.69563269,73.30186181,32536999.36,16.34510595,11.7853349,0.493576375,25.18536625,20.85167735,0.7904971030979655,6350000.0,2.0767832678774645,5,48,4,Better_returns,4,3,2,3,4,5,5,2,3,2,4,4,2,5,2
432417,DAY GROUP LIMITED,2019,manufacture of other non-metallic mineral products,1.546896661,1.104449988,37.41316284,75.3101571,35.58802664,65.91463159,73.71689874,41820624.93,3.681513465,2.288045615,1.0635714059999999,1.820314002,6.429256777999999,1.8099338300805448,9467857.0,2.1841329474260824,3,47,4,Better_returns,3,4,3,3,5,5,5,2,2,3,1,3,3,5,2
436709,LIGNACITE LIMITED,2019,manufacture of other non-metallic mineral products,4.739566593,3.6427322810000002,3.329660357,4.377683132,83.71965708,19.8181214,56.05374419,10542252.36,6.0208297260000005,5.261280284,0.150685777,7.317376972000001,6.2844025729999995,0.1944626087434637,2058400.0,4.918053656028147,4,42,2,Moderate,5,2,2,4,3,4,5,2,2,1,2,3,2,5,5
440463,LONGLEY CONCRETE LTD,2019,manufacture of other non-metallic mineral products,6.978711027999999,2.4578232840000003,4.153026748,1.319259298,62.065388899999995,49.06694533,67.29627377,10326283.76,24.93803643,15.68208279,0.598011361,3.9410371539999995,25.26703379,0.6112039539917464,2132101.0,4.6523898701375135,4,48,4,Better_returns,4,3,2,3,5,5,5,3,4,2,1,4,2,5,4
494330,NORTHCOT BRICK LIMITED,2019,manufacture of other non-metallic mineral products,14.94834365,3.1285266610000004,2.307207915,6.561713527999999,73.46105941,23.83200156,63.26228425,3777745.3189999997,20.36728175,15.9437859,0.29564828600000004,13.87702138,21.70372443,0.3612654215570408,986140.0,3.9962243473430084,5,47,4,Better_returns,5,2,2,4,3,4,4,3,4,2,3,4,2,5,4
502188,OWENS-CORNING VEIL U.K. LTD.,2019,manufacture of other non-metallic mineral products,10.39386434,2.490603363,2.768635258,13.89897795,78.92140524,24.08644244,0.0,7553999.829,4.824057251,4.336377575,0.128093589,4.138371814,5.494551905,0.2670833685277473,1548000.0,3.0559765977650826,5,36,2,Moderate,4,2,2,4,3,0,5,2,2,1,2,2,2,5,3
508761,STOCKS BROS. LIMITED,2019,manufacture of other non-metallic mineral products,12.24656942,4.804831163,1.0959087459999999,6.791587561,83.01735221,21.80085291,81.49039327,17529133.74,6.534341355,5.793056161,0.136651571,6.132537148,6.97812687,0.2045674468772561,2573408.0,4.2045662767464975,5,42,2,Moderate,5,1,2,4,3,5,5,2,2,1,2,3,2,5,4
509579,MARSHALLS MONO LIMITED,2019,manufacture of other non-metallic mineral products,15.08427225,1.106159782,33.86815567,13.34579053,69.55923183,36.89373744,33.31158748,153951999.4,24.54379918,16.89705115,0.512945538,16.63742351,27.81936321,0.8169702954616385,104185000.0,2.232586063570432,5,45,3,Reasonable_performance,3,4,2,4,4,3,6,3,4,2,3,4,2,1,2
513621,S.A.V. UNITED KINGDOM LIMITED,2019,manufacture of other non-metallic mineral products,6.502713834,0.9650672379999999,-79.05195891,51.12853473,31.47176987,46.22326592,53.08329758,11304952.78,20.73256046,9.622687211,1.7026876919999998,8.127703703,30.57561507,2.1774507885832826,2828281.0,2.215713143062668,4,43,3,Reasonable_performance,2,0,3,2,4,4,5,3,3,3,2,4,3,5,2
526983,O-I GLASS LIMITED,2019,manufacture of other non-metallic mineral products,2.949580824,2.5600420230000003,2.1521962869999998,12.37280757,67.41599304,78.67820876,5.467026804,129148999.3,3.317903797,2.485263027,0.37224677700000003,20.50537254,3.686459125,0.4833275532566428,17989000.0,2.9627656271136846,3,44,3,Reasonable_performance,4,2,2,4,5,2,6,1,2,2,4,2,2,6,3
551629,MI GLASS LIMITED,2019,manufacture of other non-metallic mineral products,8.495797935,4.03313657,1.191540821,5.298210841,76.35125178,37.2718256,62.27280667,5493982.674,7.486890517999999,6.019198091,0.256754113,9.025049892,7.8835617629999994,0.3097362213005804,652230.0,3.741952053524156,4,41,2,Moderate,5,1,2,4,4,4,4,2,2,2,2,3,2,4,4
567801,ARDAGH GLASS LIMITED,2019,manufacture of other non-metallic mineral products,15.98075705,0.905959417,-18.24464572,88.03962099,37.75965374,68.82623745,38.64624617,192519999.7,11.197527800000001,7.950592958,0.76793316,19.959627100000002,21.05578884,1.6483293702705242,87681000.0,1.3105581617250974,5,35,1,Need_more_analysis,2,0,3,3,5,3,1,2,2,3,3,4,3,1,2
571274,SANGWIN CONCRETE PRODUCTS LIMITED,2019,manufacture of other non-metallic mineral products,-51.15833978,0.252378073,-0.605378557,-129.8868796,-215.1919583,33.67563943,137.39227759999997,328940.9229,34.09777571,-72.14118378,-1.4478771730000002,17.04063089,33.52410766,-1.4647013800404582,-274044.0,-4.978142299530582,0,24,1,Need_more_analysis,2,0,0,0,4,5,3,3,0,0,3,4,0,0,0
580634,SMITHS CONCRETE LIMITED,2019,manufacture of other non-metallic mineral products,-2.9775147060000005,3.017993606,3.202286965,16.81613939,70.28078712,37.05617638,50.97256086,7380777.797,-4.195313718,-3.4443232889999997,0.254702579,3.145043133,-4.90080352,0.4228639731582319,173219.0,3.0013902629586537,0,34,1,Need_more_analysis,5,2,2,4,4,4,5,0,0,2,1,0,2,3,3
610931,HINTON PERRY & DAVENHILL LIMITED,2019,manufacture of other non-metallic mineral products,92.2578815,8.364995817,0.663988196,0.745217833,89.98038076,22.59765692,67.77775052,13947082.21,46.52993628,42.17982024,0.10390119800000001,16.23346241,46.87668566,0.11135337680530837,1624908.0,7.489656609585757,1,47,4,Better_returns,5,1,1,4,3,5,5,4,4,1,3,5,1,5,5
632213,DUPRE MINERALS LIMITED,2019,manufacture of other non-metallic mineral products,13.11692186,1.141785212,24.62223747,3.992967932,44.13461863,57.82769367,46.41444454,4213344.341,74.35235053,28.33879887,1.6885280930000002,18.87760841,77.32121604,3.216709273392114,1856773.0,3.5079515054490016,5,53,4,Better_returns,3,4,2,3,5,4,4,4,4,3,3,5,4,5,3
641279,BRETT CONCRETE LIMITED,2019,manufacture of other non-metallic mineral products,-4.204091093,0.774080333,-19.858458,-124.664828,-204.7208281,13.28272585,47.58938402,5954999.959,-28.56861587,-11.36078923,-0.294683215,0.921365243,5.558109247000001,-1.4880961494296867,-256000.0,1.903334853878992,0,16,1,Need_more_analysis,2,0,0,0,3,4,4,0,0,0,1,2,0,0,2
