REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
60209,STEPHEN WALTERS & SONS LIMITED,2013,manufacture of textiles,2.621099989,1.5992065569999998,3.52861655,0.901320459,46.45465343,26.30480427,65.4663063,6106646.459,6.281319705,2.944265518,1.1436236709999998,25.57233103,6.337934525,1.152636875222747,518835.0,2.283486796989957,3,43,3,Reasonable_performance,4,2,1,4,3,3,4,3,2,3,4,3,3,4,2
60275,PLATT AND HILL LIMITED,2013,manufacture of textiles,2.421574587,1.072686571,67.35759079,1.202859352,29.24182345,49.81442898,54.77787276,2117965.798,28.20679351,8.347394771,2.407730786,4.1233521589999995,28.54608156,2.41975937935189,305363.0,4.058278105494714,3,44,3,Reasonable_performance,3,4,1,3,4,3,3,4,3,3,2,4,3,4,4
62048,"BOWER ROEBUCK & CO.,LIMITED",2013,manufacture of textiles,2.4623206580000003,3.723880808,2.219756023,7.5440535,72.1184176,44.60558683,89.80529198,4615037.055,4.314342889,3.34500796,0.31164711300000003,32.1730608,4.639819224,0.38727326796043815,318064.0,3.858462752166597,3,44,3,Reasonable_performance,5,2,2,5,3,4,4,3,2,2,4,2,2,4,4
67442,"JOSHUA ELLIS AND COMPANY,LIMITED",2013,manufacture of textiles,7.3844348160000015,1.5271410019999998,2.746346796,0.0,35.72235609,32.44726273,55.74569513,4900004.956,19.23620029,6.8716239660000005,1.7993674259999999,72.08257475,19.23620029,1.7993674257931012,425797.0,1.9427875852079144,4,43,3,Reasonable_performance,3,2,0,4,3,3,4,4,2,3,5,3,3,4,2
71121,VOITH PAPER FABRICS STUBBINS LIMITED,2013,manufacture of textiles,0.611853774,1.178830314,3.4256331369999997,1.426853254,32.70563691,11.02723238,0.0,11154082.91,0.7553036409999999,0.250508791,2.043481575,14.08724911,0.7659498929999999,2.057576902202846,455378.0,0.9225402255962588,3,35,2,Moderate,3,2,2,3,2,0,5,2,1,3,3,2,3,4,2
78708,Z.HINCHLIFFE & SONS LIMITED,2013,manufacture of textiles,-7.535180313,19.1703554,0.842839991,0.216329165,95.15420288,9.167155978,126.9626365,18367952.24,-5.614991674,-5.354458821000001,0.048762437,57.20512700000001,-5.627138539,0.05092572871711008,-727527.0,13.304399082179765,0,29,1,Need_more_analysis,6,1,1,5,1,4,5,0,0,1,4,0,1,0,6
96177,ALBANY INTERNATIONAL LIMITED,2013,manufacture of textiles,1.4097214390000001,1.556701031,10.94691358,0.0,92.5438147,7.574151347999999,0.0,2265000.0,0.6921756459999999,0.640565748,0.080569245,0.0,0.6921756459999999,0.08056924525167508,1918000.0,8.291180136069372,3,29,1,Need_more_analysis,4,4,0,5,1,0,3,2,1,1,0,2,1,5,5
162636,BURBERRY LIMITED,2013,manufacture of textiles,22.81172569,2.2092049719999998,2.553081515,19.41543261,63.41089614,29.15945394,12.51537288,757827999.6,28.09781629,20.08451896,0.452305952,12.89631429,31.85334524,0.5912562198983529,274492000.0,3.024035448644369,5,38,2,Moderate,4,2,2,5,3,1,1,4,4,2,3,4,2,1,3
163364,ABRAHAM MOON & SONS LIMITED,2013,manufacture of textiles,7.939903256,1.953596245,3.4200627110000004,6.171176159,62.49691191,14.91525685,35.62132084,11502507.41,14.18996387,9.166741069,0.566425235,48.63190809,14.66751042,0.6000790589350786,1909778.0,3.0268350081472315,4,43,3,Reasonable_performance,4,2,2,4,2,2,5,3,3,2,4,3,2,5,3
171961,"J.BRADBURY & COMPANY(SADDLEWORTH),LIMITED",2013,manufacture of textiles,6.873926431,1.593819974,7.292913771,12.18669704,43.03204419,45.716779100000004,61.49523196,1743187.19,35.86783852,16.26746542,1.269893076,18.70768004,37.80314351,1.3238496308345729,384661.0,3.9954089091470726,4,47,4,Better_returns,4,3,2,4,3,3,3,4,4,3,3,4,3,4,4
172105,MILLIKEN INDUSTRIALS LIMITED,2013,manufacture of textiles,12.87711022,6.2909489270000005,1.386343191,0.347823964,86.8852459,20.98561084,62.89292078,83266999.57,15.2049913,13.09672215,0.161536772,5.82570272,15.25787791,0.16737018010769325,12948000.0,5.8839254842634805,5,40,2,Moderate,5,1,1,5,2,3,5,3,3,1,2,3,1,5,5
176518,A.T.C. MANUFACTURING LIMITED,2013,manufacture of textiles,3.860667634,7.396904367,0.8931040440000001,3.044027025,88.15944495,18.34712143,51.89816159,26761998.52,2.9623580069999997,2.611598377,0.134308412,25.91678761,2.9623580069999997,0.13430841190882767,1057000.0,6.1978052096718494,3,40,2,Moderate,5,1,2,5,2,3,5,2,2,1,4,2,1,5,5
180630,A.W.HAINSWORTH & SONS LIMITED,2013,manufacture of textiles,2.020709889,6.023978551,2.243478659,0.504632309,85.34464735,20.63989914,59.06167534,6385347.69,3.777058416,3.2397840939999996,0.166673323,29.36747573,3.796118673,0.1717196462715105,271700.0,6.096346117422444,3,39,2,Moderate,5,2,1,5,2,3,4,3,2,1,4,2,1,4,5
185953,THE BRITISH MILLERAIN COMPANY LIMITED,2013,manufacture of textiles,0.988307272,2.662310268,3.001174005,11.15791314,66.43256356,47.50554669,44.82470151,9902690.582999999,1.820432909,1.329544894,0.405927285,28.40552975,2.0014442580000003,0.5053980900409277,710956.0,3.1744292447141804,3,43,3,Reasonable_performance,4,2,2,5,4,3,5,2,2,2,4,2,2,4,3
187655,CAMIRA YARNS LIMITED,2013,manufacture of textiles,0.466731481,1.38910986,12.81491599,0.280205447,48.6493155,43.36975557,12.04176029,1565655.169,2.443177108,1.1919194309999999,1.052725325,16.67486337,2.450023024,1.0555273793411997,61537.0,3.433354244380797,3,37,2,Moderate,3,4,1,4,3,1,3,2,2,3,3,2,3,3,3
187655,CAMIRA YARNS LIMITED,2013,manufacture of textiles,1.516914457,1.238037195,9.987508056,0.0,40.39110707,53.87432893,14.65705014,2065929.3169999998,5.322165268,2.1496814719999997,1.475792501,28.74772068,5.322165268,1.4757925010877986,87635.0,2.113151657277696,3,38,2,Moderate,3,3,0,4,4,1,3,3,2,3,4,2,3,3,2
188896,ANDREW INDUSTRIES LIMITED,2013,manufacture of textiles,5.211982446,2.410591807,3.4813742160000003,50.59720272,53.22056269,35.47903072,80.42396489,64316999.11,8.884638902999999,6.595263849,0.486533307,18.11562679,12.45281643,0.8963670494699647,11536000.0,2.7716918149455907,4,46,4,Better_returns,4,2,3,4,3,4,5,3,2,2,3,3,3,5,3
195960,HIELD BROTHERS LIMITED,2013,manufacture of textiles,1.568406776,1.036876796,23.39942512,153.1187392,23.39428883,166.78669140000005,141.9321745,6465943.477999999,4.350468497,1.032252067,3.260309532,60.49551738,4.412410545,3.274547549636744,278146.0,0.9952736008150984,3,49,4,Better_returns,3,4,3,3,4,4,5,3,2,4,4,2,4,4,2
199153,P.W.GREENHALGH & CO.LIMITED,2013,manufacture of textiles,-0.510017576,2.330860772,4.182207614,17.23902208,52.20795731,39.85800073,71.45627574,3078199.063,-1.7991009530000002,-1.101195485,0.743026607,16.82904269,-2.109248364,0.9154168281887268,73472.0,3.459583852164964,0,35,2,Moderate,4,3,2,4,3,4,3,0,0,3,3,0,3,3,3
