REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
678150,D.& J.SIMONS LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.7495992310000004,331.3107486,0.098730901,0.0,99.71178742,7.7563962810000024,31.05367105,792160.2451,0.259186054,0.258439047,0.0028904559999999996,11.51394678,0.259186054,0.002890456416486844,449.0,208.81980385202442,3,26,1,Need_more_analysis,1,1,0,4,2,2,2,2,2,1,4,2,2,1,1
818914,THOMAS ARMSTRONG (TIMBER) LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.061478407,1.638672805,5.41025828,1.183305345,46.6391172,16.57070227,68.26098449,4292468.693,19.571430399999997,9.235953792,1.132289863,8.889245621,19.80302018,1.1441229167882392,582622.0,3.2241171435696927,4,45,3,Reasonable_performance,4,3,1,3,3,4,3,4,4,3,3,3,4,3,3
859710,CLIFFORD JONES TIMBER LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.140870523,0.8032748959999999,-13.52743581,113.4533395,36.05787159,57.03838189,66.10888474,3447838.7830000008,1.8986270269999999,1.168129215,1.067036248,8.142776775,3.2395955819999998,1.7733195444703262,937898.0,1.5363138379270052,3,41,2,Moderate,2,0,3,3,5,4,3,2,3,3,3,2,4,4,2
878297,LAMBSON BUILDING PRODUCTS LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.584689963,1.369671123,5.518587422,34.504202299999996,33.08276773,23.54641298,96.49574075,12409444.5,18.06137956,6.162047952999999,1.991451859,24.67046469,18.62615608,2.022721702717667,1172256.0,2.2703961438453053,4,49,4,Better_returns,3,3,3,3,3,4,4,4,3,3,5,3,4,4,2
897076,NEWMOR GROUP LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7.708762196,2.396506354,3.905348657,104.35840970000001,34.55862107,37.65226973,65.28000766,9585212.308,18.07467707,12.64038067,0.8699942270000001,12.69265568,36.57663493,1.893633973717857,1893491.0,2.9642040567012504,4,51,4,Better_returns,4,3,3,3,4,3,4,4,4,3,4,4,4,4,3
907445,HARLOW BROS. LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.056374346,3.0743994910000003,2.816075155,0.0,72.41302759,37.32041491,55.43244345,14074439.73,11.25286717,8.148541806,0.38096698,21.81452096,11.25286717,0.3809669797405317,1378017.0,4.19101706243454,4,45,3,Reasonable_performance,5,2,0,4,4,3,4,3,3,2,5,3,3,4,4
910291,H.S.JACKSON & SON(FENCING)LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.916768962,3.124136797,2.9200177789999997,3.0538388810000003,71.31857361,31.9477966,61.61084467,12461484.01,6.581124386,4.825675448999999,0.374011928,15.91952744,6.766365624,0.40215928247955735,1063329.0,4.096121995670422,3,46,3,Reasonable_performance,5,2,2,4,4,3,4,3,3,2,4,3,3,4,4
914878,"DAVID SMITH,ST.IVES,LIMITED",2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.0138030660000004,2.075263788,5.5879145060000015,7.693628821,55.85292488,40.17531101,57.03749244,3784697.689,11.996970300000001,7.216182625,0.713480243,5.1834755260000005,12.91997266,0.7904165308797934,486102.0,4.073949046856304,3,43,2,Moderate,4,3,2,3,4,3,3,3,3,3,3,3,3,3,4
932927,TRAFALGAR CASES LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.902906746,0.35091710600000003,-1.5587479380000002,-72.39516501,-147.59580669999997,18.29800933,95.93640165,1671274.927,-4.926952858,7.271975815,-1.677526024,7.214567598999999,-4.926952858,-1.6775260236057254,247852.0,0.7208447139705452,3,20,1,Need_more_analysis,2,0,0,0,3,4,2,0,3,0,3,0,0,3,2
981905,KRONOSPAN LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.833867447,1.412356231,8.59540779,9.740586955,57.74309375,39.32022626,43.22198368,88904999.69,11.95345719,7.574620134,0.634402967,8.654884788,13.11779408,0.7318088365717972,22579000.0,2.741458375666144,4,45,3,Reasonable_performance,3,3,2,3,4,3,5,3,3,2,3,3,3,5,3
985231,K.J.EDWARDS(ELECTRICAL)LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.79114047,3.364596465,2.6960473339999997,13.46590711,70.20764737,31.24566414,45.90444488,2444807.65,9.24688856,6.6880592760000015,0.39565654899999997,36.85516914,9.562529404,0.4321444370472245,238435.0,4.294738643910935,3,43,2,Moderate,5,2,2,4,4,3,2,3,3,2,5,3,3,2,4
996161,W. HOWARD LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.8419095830000005,0.96007647,-69.24764835,122.61095729999998,32.79056405,10.99287694,93.79434643,5501578.881,18.75172039,7.810462751,1.779414966,4.321135953,23.81923879,2.0496578176532494,1182756.0,2.2933488550096017,4,43,2,Moderate,2,0,3,3,3,4,3,4,3,3,3,4,4,4,2
1047978,A.C.BUCKOKE & SONS LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",14.90174946,6.654263964,1.207128162,1.6413652719999998,84.45910769,9.527983858999999,92.74575167,77794.57232,16.77056301,14.39675525,0.167591279,6.265978245,17.04582921,0.18400493126334952,13267.0,5.590719096253573,5,37,2,Moderate,5,1,2,4,2,4,1,3,4,1,3,3,2,2,5
1084328,THE MALVERN COLLECTION LTD,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-0.346578745,1.980975739,3.7859054089999997,17.41078918,46.07455204,37.54943889,21.28911669,7811230.033,-1.0922113070000001,-0.590848037,0.9962875990000001,26.03806494,-1.282373915,1.1703954908464669,-3546.0,2.722853863032731,0,34,1,Need_more_analysis,4,3,2,3,4,2,4,0,0,3,5,0,4,0,3
1087941,A.& J.SCOTT LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",10.76765937,1.323560917,14.61141635,27.84652676,51.22920966,45.82217,44.53988687,7204783.757,28.73376453,18.36672783,0.704278535,5.133138732,35.85206164,0.9520113750967923,3537860.0,3.412141609919728,5,50,4,Better_returns,3,4,2,3,4,3,4,4,5,3,3,4,4,4,3
1106904,HICKS JOINERY LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.338200758,3.6989734010000004,2.858376614,1.291770019,73.45419472,8.633681851,64.00494629,1795440.957,8.859881153,6.592022157000001,0.348474939,0.5611781379999999,8.974330441000001,0.3613926390718611,21938.0,4.556784529893835,3,37,2,Moderate,5,2,1,4,2,3,2,3,3,2,2,3,3,2,4
1125264,N.C.T. & S. LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",40.19680322,1.9514322919999998,8.947356416,30.60950616,74.47998507,42.8765901,65.24908864,44960.9293,9.575189038,9.314546713,0.036547527999999996,0.830550386,12.50610712,0.342642589290813,120.0,2.11889026142431,5,38,2,Moderate,4,3,2,4,4,3,1,3,4,1,2,3,3,1,2
1136954,HOWARTH TIMBER (WINDOWS & DOORS) LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.344045703,1.052530269,36.719328499999996,1619.768367,3.70017815,68.47673614,73.89507701,3787145.564,1.596240365,0.468745246,19.08946458,22.58581223,12.66818047,26.025725775646194,-570798.0,1.0035827176908263,2,44,3,Reasonable_performance,3,4,3,1,5,4,3,2,2,4,5,3,5,0,2
1150422,SHAW PALLET LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.886885046000001,2.748495324,2.4609143369999997,2.493924024,64.75110337,64.28857898,72.98550329,3171496.69,11.02607377,7.233257962000001,0.531243569,7.198347031,11.17086441,0.5443752276045208,285816.0,3.604304543793954,4,44,3,Reasonable_performance,5,2,2,4,5,4,2,3,3,2,3,3,3,3,3
1168723,R. PLEVIN & SONS LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-0.787523162,0.473379535,-5.013159932,3353.759398,1.4804096169999998,45.23610253,43.398702899999996,5805999.865,-4.282115869,-1.3995609219999998,46.10902256,5.129709697,-95.86466165,1282.4285714285713,1773000.0,1.6362252717549801,0,32,1,Need_more_analysis,2,0,3,1,4,3,3,0,0,4,3,0,5,4,2
1169327,M.R. ELLIS (TIMBER) LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",17.4686711,7.535110241,0.930442743,0.050977242,88.65661233,22.52531381,63.86388605,10445101.75,13.52941317,12.00083396,0.12743768,4.0386304189999995,13.53631009,0.12794745216298412,1636275.0,6.8260805188127325,5,41,2,Moderate,5,1,1,4,3,3,4,3,4,1,3,3,2,4,5
1176301,ROWLINSON PACKAGING LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",-33.03091525,1.2936603629999999,9.19097026,0.95700568,61.10069022,57.3182093,81.22018099,4950268.43,-56.081089299999995,-34.42551865,0.631985444,21.13472185,-56.34227458,0.6366427226691845,-3176586.0,0.5092717091434483,0,32,1,Need_more_analysis,3,3,1,3,5,4,3,0,0,2,5,0,3,0,2
1185122,CHARLES RANSFORD & SON LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",14.96529833,4.859117244,2.357050322,5.419376745,86.79846656,13.200804199999999,51.12537658,6461380.573,12.64171128,11.56746954,0.097900319,15.69260013,13.32681324,0.15209408603575508,2583501.0,5.785956146212293,5,44,3,Reasonable_performance,5,2,2,4,3,3,4,3,4,1,4,3,2,4,5
1213142,FIRWOOD TIMBER & PLYWOOD CO. LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.97611232,6.6822483560000006,2.15037153,0.075121523,89.34625134,24.51639517,46.3267501,6750852.246,10.09258619,9.024121393,0.11848992300000001,22.53853307,10.10016789,0.11924113774214375,904749.0,7.442731700201437,4,43,2,Moderate,5,2,1,4,3,3,4,3,4,1,5,3,2,3,5
1223584,SUSSEX TURNERY & MOULDING COMPANY LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.6920712589999996,1.076876566,48.25628415,38.55964837,37.90417174,48.30996812,47.51673528,6388538.506,9.607431098,4.896766031,1.293564049,13.31634599,12.91880499,1.6382320310919152,1220608.0,2.56213702262468,3,48,4,Better_returns,3,4,3,3,5,3,3,3,3,3,4,3,4,4,3
1238308,LEWIS TYLER & SONS (FENCING) LIMITED,2014,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4.585153968,2.261873998,6.0874110560000005,5.216106965,61.24305037,24.18935868,38.82801293,2618851.5519999997,19.43815913,12.52547417,0.580677259,5.833180981,20.45207431,0.6328383285186968,535760.0,4.850435956774724,4,42,2,Moderate,4,3,2,3,3,2,2,4,4,2,3,4,3,3,5
