REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
30226,JAMES CROPPER PUBLIC LIMITED COMPANY,2020,manufacture of paper and paper products,5.215588485,2.120291616,4.540867679,89.73456988,41.77688711,25.21979229,58.36610393,43624999.32,8.768773592,6.590607267999999,0.59816263,13.3337155,15.87057011,1.4286177806619078,10364000.0,2.4779017417552693,3,43,3,Reasonable_performance,3,3,3,3,3,3,5,2,2,2,3,3,3,5,3
53913,DS SMITH CORRUGATED PACKAGING LIMITED,2020,manufacture of paper and paper products,15.09402118,2.634007391,0.744427343,12.24271789,59.58242408,26.25806951,19.88220981,153963000.0,9.119491511,6.093088217000001,0.557503386,3.4500218,10.23596513,0.6810087886893389,12819000.0,2.2458924923983328,4,37,2,Moderate,3,1,2,3,3,2,6,2,2,2,1,3,2,5,2
58614,DS SMITH PAPER LIMITED,2020,manufacture of paper and paper products,15.12547834,1.909109467,2.2520267290000002,4.966565049,68.53181811,63.70780857,13.37029435,271209999.9,12.17970547,8.741544991,0.41284681,5.823680492,12.78461847,0.4640606730368301,59177000.0,2.6618831999650814,4,32,2,Moderate,3,2,2,4,4,1,1,2,3,2,2,3,2,1,3
108064,JOHN HARRISON (STOCKTON) LIMITED,2020,manufacture of paper and paper products,4.109628016,1.927679336,4.949444125,17.37228543,49.36424188,54.51627775,58.47755322,8012589.53,13.69773275,7.936457985,0.8520349859999999,10.23088694,16.07734198,1.0257578400622986,1258802.0,3.4485041810530923,3,43,3,Reasonable_performance,3,3,2,3,4,3,5,2,2,3,2,3,3,5,3
190120,N.SMITH & COMPANY LIMITED,2020,manufacture of paper and paper products,8.178902296,1.925513749,4.9943514360000005,60.99485999,45.84495391,46.87158498,59.82272574,2914886.767,14.3305283,10.39153717,0.599558081,5.041010912,22.66669782,1.1812651441761213,870525.0,2.646452105636448,3,41,3,Reasonable_performance,3,3,3,3,3,3,3,2,3,2,2,4,3,4,3
197422,"JOHN HARGREAVES,(COLLYHURST AND STALYBRIDGE)LIMITED",2020,manufacture of paper and paper products,2.324861615,0.769742418,-11.55270893,327.5977147,14.90869622,68.99235934,68.34486631,5454383.785,9.39637163,3.729642197,4.0451313330000005,8.083573699,25.01655504,5.707494639590987,1100570.0,1.8689040237524297,2,41,3,Reasonable_performance,1,0,3,2,4,4,4,2,2,4,2,4,4,5,2
326182,COLPAC LIMITED,2020,manufacture of paper and paper products,1.387883915,2.0757793540000002,4.828731534,15.74190701,60.93255083,41.11914749,78.21364158,7213517.208,3.4841414189999997,2.348965791,0.53470953,15.25213731,3.855026187,0.6411589312976629,645479.0,3.2526358308432166,2,39,2,Moderate,3,3,2,3,3,4,5,1,2,2,3,2,2,4,3
367479,F.G. CURTIS PLC,2020,manufacture of paper and paper products,12.30803887,2.320213282,4.137572787,9.67797309,62.90139728,49.25928781,54.69785952,6750402.685,30.22142788,20.849454100000006,0.493010072,5.761651347999999,33.14624953,0.5897898031222734,2311144.0,4.219611450915627,4,45,4,Better_returns,3,3,2,3,4,3,5,3,4,2,2,4,2,5,4
509221,FOURSTONES PAPER MILL COMPANY LIMITED,2020,manufacture of paper and paper products,6.751663207999999,1.03894237,96.13974472,37.68295535,46.77253468,45.36015064,64.34110723,8757905.707,15.16823787,9.47975761,0.801807693,7.82681598,20.267786800000003,1.1380068596991864,3434673.0,2.5314339349428785,3,45,4,Better_returns,2,4,3,3,3,3,5,2,3,3,2,4,3,5,3
564534,EYETAG LIMITED,2020,manufacture of paper and paper products,16.28161312,2.9173161339999996,1.025323553,0.148574612,65.79904072,0.665299613,39.6851219,32565.829789999996,16.56467316,10.91558977,0.518293249,8.658008658,16.58928406,0.5197789952641843,3629.0,3.0923335802592544,4,31,2,Moderate,4,1,1,4,1,2,2,2,3,2,2,3,2,2,3
604144,SATO UK LIMITED,2020,manufacture of paper and paper products,3.262528619,0.46865551299999997,-2.9825493169999997,903.5349568,7.954758482999999,18.33820911,59.26259222,4649999.8319999995,8.436112481,3.205648941,7.79418696,10.60798779,40.29850746,11.571091908876667,1500000.0,0.9882752813786316,2,37,2,Moderate,1,0,3,1,2,3,4,2,2,4,2,4,4,5,2
