REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
43081,LOAKE BROTHERS LIMITED,2017,manufacture of leather and related products,17.07539362,10.27634318,1.39928369,1.976160661,89.62101995,9.779475076,30.96054678,18396685.25,21.57235805,19.65896189,0.09925284699999999,28.91325251,21.99866251,0.11939709675844035,4148786.0,8.041529390661251,3,41,3,Reasonable_performance,4,1,2,4,1,2,4,4,4,1,5,4,1,4,4
80604,"CHARLES F.STEAD & COMPANY,LIMITED",2017,manufacture of leather and related products,5.202624527,14.60405177,1.233807617,2.0492851,92.52163751,6.162879812999999,30.453382,8513497.623,5.162980256,4.874765641000001,0.060335404,43.94946107,5.268784441,0.08082825479775936,668757.0,9.52665265410058,2,36,3,Reasonable_performance,5,1,2,4,1,2,4,3,2,1,5,2,1,3,4
102384,PITTARDS PLC.,2017,manufacture of leather and related products,1.363621356,1.96929693,3.124948411,29.55373406,61.05653383,37.68465018,48.09703833,19690998.47,1.829052259,1.267687774,0.505919854,50.62237924,2.089657964,0.6553311173612887,604000.0,2.275447678147265,1,38,3,Reasonable_performance,3,2,2,3,3,3,4,2,2,2,5,2,2,3,1
133893,BARKER SHOES LIMITED,2017,manufacture of leather and related products,1.619181975,1.7503784830000002,4.704000511,23.26305032,51.3494501,42.879307399999995,59.45354222,9795165.891,4.3489777489999994,2.469707316,0.841523661,31.41053459,4.80960848,0.9474408165567022,559247.0,2.6992172498892324,1,42,4,Better_returns,3,3,2,3,3,3,4,3,2,3,5,2,3,3,2
211135,CHURCH & CO LIMITED,2017,manufacture of leather and related products,16.99478735,1.313747662,3.262293852,125.180104,24.84933588,11.63452589,36.20655798,54926454.77,14.42038175,7.884274395,1.8304604780000002,22.14142041,31.84048452,3.082334194538892,6720922.0,1.1541946612430924,3,42,4,Better_returns,2,2,3,2,2,2,4,3,2,3,5,4,4,4,1
211135,CHURCH & CO LIMITED,2017,manufacture of leather and related products,-80.6644993,2.1475255090000003,1.659227285,3.290373013,78.01328432,12.23383911,39.49732342,34534885.4,-39.41245611,-31.36397503,0.26296098100000004,31.40285164,-40.38703615,0.28938324644961244,-3602891.0,2.170573382634449,0,28,2,Moderate,3,2,2,4,2,2,4,0,0,2,5,0,2,0,1
343139,SANDERS AND SANDERS LIMITED,2017,manufacture of leather and related products,4.95545864,4.4647934639999995,2.222693186,2.258948127,78.48730237,16.63859859,85.72546973,2246056.861,9.386004839,7.533234686,0.251501958,27.77369086,9.59802982,0.2740914388045733,231152.0,4.874496405011279,2,39,3,Reasonable_performance,4,2,2,4,2,4,2,3,2,2,5,3,2,2,4
351563,T.GROOCOCK & CO.(ROTHWELL)LIMITED,2017,manufacture of leather and related products,-7.789867966,4.8448236069999995,1.820153335,17.01098054,74.14767553,37.65902941,62.25817694,4912308.718,-8.318558367,-7.2172579510000014,0.17855014,46.89948903,-9.733626711,0.3486599450400929,-403659.0,2.9739523974127264,0,29,2,Moderate,4,2,2,4,3,3,3,0,0,1,5,0,2,0,2
417612,ARNOLD WILLS AND COMPANY LIMITED,2017,manufacture of leather and related products,4.7271289130000005,6.990906397000001,1.5750382280000002,1.247646223,89.79747699,17.48248982,44.16430601,15380048.22,4.630470863999999,4.194984613,0.10510636400000001,18.85750181,4.6882427589999995,0.11805099182209346,848997.0,6.774078937346356,2,36,3,Reasonable_performance,4,2,1,4,2,3,4,3,2,1,4,2,1,3,4
451921,CROCKETT AND JONES LIMITED,2017,manufacture of leather and related products,17.96704793,6.289410349,1.6707996809999999,2.574802821,85.87657683,12.99666394,31.06277233,20905997.59,21.47274207,18.91485092,0.138713851,27.26034858,22.02562284,0.1644618787297083,5456000.0,6.2922713234806285,3,43,4,Better_returns,4,2,2,4,2,2,4,4,4,1,5,4,1,4,4
