REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
196249,CARCLO PLC,2020,manufacture of rubber and plastic products,-0.49318589,0.8584093009999999,-12.24578901,998.5154732999999,9.155157812999999,34.88285704,50.59847429,54708999.78,-0.994561845,-0.45979532799999995,7.277949069,12.85088592,-6.223592555,-7.772711180344119,10109000.0,0.9011099176848713,0,30,1,Need_more_analysis,2,0,4,2,3,4,4,0,0,4,3,0,0,4,2
290012,APOLLO VREDESTEIN (UK) LTD,2020,manufacture of rubber and plastic products,1.5940888469999999,2.0535135380000002,8.989549452,0.0,51.35871844,2.315156411,47.43658727,4479018.704,14.29820109,7.343372838,0.9470890829999999,3.126367587,14.29820109,0.9470890832534741,313003.0,6.125060814626959,2,36,2,Moderate,4,3,0,3,1,4,3,3,2,3,1,3,3,3,5
359473,GRATNELLS LIMITED,2020,manufacture of rubber and plastic products,3.082677402,2.288335074,4.0168073280000005,7.107681164,73.79032723,45.57523039,49.88925846,5525152.112000002,4.289774233,3.380693712,0.288016351,17.15195339,4.594677708,0.3604998296497971,819624.0,3.3318091665260323,2,41,2,Moderate,4,3,3,4,3,4,3,3,2,2,3,2,2,3,3
394614,TIFLEX LIMITED,2020,manufacture of rubber and plastic products,3.4260635660000003,2.453071994,3.66459144,0.160739401,65.16103692,58.85679904,28.11070999,6507999.234,9.709127382,6.336737366,0.533052039,14.39088271,9.724733775,0.5346594333936107,738000.0,3.7040282344876814,2,42,2,Moderate,4,3,2,4,4,3,4,3,2,2,3,3,2,3,4
598173,KEA-FLEX MOULDINGS LIMITED,2020,manufacture of rubber and plastic products,-2.881110576,0.464783202,-2.508552755,-9.863046612,-4.121422024,16.20519918,66.6387147,778872.8568,107.99513529999999,-4.011937468,-25.16483962,10.66841605,97.34352475,-25.263470086496877,200804.0,1.0426557960628702,0,25,1,Need_more_analysis,2,0,0,0,2,5,2,5,0,0,2,5,0,2,2
609539,DALAU LIMITED,2020,manufacture of rubber and plastic products,8.16171928,2.009873076,6.551601503,30.01870234,56.29633979999999,23.39512217,43.16895512,3201562.166,19.77485294,14.47435597,0.476127394,12.60532938,25.71100718,0.7763144168813036,1262201.0,3.7204551388263454,3,43,3,Reasonable_performance,4,3,3,3,2,4,2,4,3,2,3,4,2,4,4
624855,FERN PLASTIC PRODUCTS LIMITED,2020,manufacture of rubber and plastic products,0.629095003,2.569216987,2.460552631,6.7071069229999996,64.80696465,25.34128193,74.33348243,4491165.42,1.103335914,0.7587079609999999,0.481971174,15.01790419,1.170719791,0.5430440313721252,252550.0,3.051777804137218,2,39,2,Moderate,4,2,3,4,3,5,3,2,1,2,3,2,2,3,3
647102,CAMERON-PRICE LIMITED,2020,manufacture of rubber and plastic products,6.816112172,1.8830450980000002,2.2114544819999997,1.518939635,48.32098777,25.27472736,38.32461523,10830331.89,13.82345798,6.78109101,1.0543047220000001,5.6926310110000005,14.03342796,1.0694941187878912,1054115.0,2.492945581707562,3,42,2,Moderate,4,2,3,3,3,3,4,3,2,3,2,3,3,4,3
743538,POLYFLOR LIMITED,2020,manufacture of rubber and plastic products,18.20340375,1.2610230340000002,11.94000423,2.433360109,37.84710635,27.91655006,33.070746299999996,55104524.26,89.60656221,34.73872825,1.6178763230000002,23.87329026,91.78701255,1.6422099243944237,27002213.0,3.697604972108387,4,52,4,Better_returns,3,4,3,3,3,3,4,5,4,3,4,5,3,5,4
745566,PLASTIC EXTRUDERS LIMITED,2020,manufacture of rubber and plastic products,8.200674117,4.171746291,2.166302162,55.86878018,53.91699169,16.64773698,58.98244052,7886797.9,10.72657527,9.011141797,0.29672435399999997,16.01596707,16.71938203,0.8560193063867984,1268273.0,2.7716780772707184,3,45,3,Reasonable_performance,5,2,4,3,2,4,4,3,3,2,3,3,3,4,3
