REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
26018,MOLSON COORS BREWING COMPANY (UK) LIMITED,2015,manufacture of beverages,4.539032036,0.9162765820000001,-41.78594249,6.208481924,49.91434297,41.50936616,33.7946632,342549999.8,16.28549404,8.040000921,1.089230357,4.716568545,17.296576,1.3511233746029467,112528000.0,2.7500765445605744,4,34,1,Need_more_analysis,2,0,2,4,4,3,1,2,2,4,3,2,4,1,3
27173,COCA-COLA EUROPEAN PARTNERS GREAT BRITAIN LIMITED,2015,manufacture of beverages,14.35907493,1.156953155,14.83376461,12.21829676,37.37652357,27.6514521,86.07427407,871688999.9,46.37316145,19.42628147,1.556619561,5.14824257,52.03917194,1.6844053813146491,304213000.0,2.627270801612743,5,47,4,Better_returns,3,4,2,4,4,5,1,4,4,4,3,4,4,1,3
30177,WADWORTH AND COMPANY LIMITED,2015,manufacture of beverages,6.956656667000001,1.040844367,177.37614680000001,59.74945534,58.89795736,22.1572532,26.74476742,8332999.745,3.199359335,3.008387698,0.10140852199999999,3.5153960210000004,5.110959112,0.6996386229632917,9150000.0,1.5280599963992858,4,41,3,Reasonable_performance,3,4,3,4,3,3,5,1,2,2,2,1,3,5,2
31114,ADNAMS PLC,2015,manufacture of beverages,6.191969314,0.7756879720000001,-16.24981449,44.48177222,57.23641625,27.19527231,35.76775549,13980999.65,11.79062083,7.74473594,0.599521022,9.706535967999999,13.53113358,0.7471394358701436,6722000.0,2.4311675085041182,4,41,3,Reasonable_performance,2,0,3,4,4,3,5,2,2,3,3,2,3,5,3
31461,MARSTON'S PLC,2015,manufacture of beverages,3.562485773,0.8696586940000001,-18.11546392,203.6530847,31.61316374,36.59970407,17.11586615,323599999.9,1.320953788,1.141669098,0.4752842000000001,3.2096517189999996,3.9979563160000002,3.782734646581692,150100000.0,0.6273577484181705,3,31,1,Need_more_analysis,2,0,3,3,4,3,1,1,2,3,2,1,5,1,2
51456,"MCMULLEN & SONS, LIMITED",2015,manufacture of beverages,21.56204825,1.675497821,9.539600202,5.6540656689999995,87.28267954,20.66046869,11.30323205,19604999.84,11.72567489,10.81314764,0.089162025,2.506598056,12.38865224,0.14570268149017396,13821000.0,5.096675202166768,5,42,3,Reasonable_performance,4,3,2,5,3,2,5,2,3,2,2,2,2,5,5
51702,DANIEL THWAITES PUBLIC LIMITED COMPANY,2015,manufacture of beverages,3.63372093,1.209183673,16.7804878,53.91205026,56.72173631,26.52616279,31.83139535,47399999.91,1.85528757,1.619695497,0.223872073,2.688953488,2.855511136,0.7629925756710452,17900000.0,1.4644919199501871,3,44,3,Reasonable_performance,3,4,3,4,4,3,5,1,2,3,2,1,3,6,2
52099,"S.A.BRAIN & COMPANY,LIMITED",2015,manufacture of beverages,-0.155397091,1.08748006,74.57176471,118.5650112,42.64853013,23.83389076,14.6953586,21132999.79,-0.112469884,-0.10123798099999999,0.24248814600000002,3.199444672,-0.245819815,1.5580679853519743,10868000.0,1.2097382599562103,0,38,2,Moderate,3,4,3,4,3,2,5,0,0,3,2,0,4,5,2
57696,HALL & WOODHOUSE LIMITED,2015,manufacture of beverages,5.512415267000001,0.48736341299999997,-7.93605452,65.41573634,54.79413379,19.33671046,15.16526283,13112999.86,3.671231877,3.1547852460000003,0.256731742,3.372859988,5.757523711,0.8250128814335604,12919000.0,1.4441488317233853,4,38,2,Moderate,2,0,3,4,3,2,5,2,2,3,2,2,3,5,2
66594,"HOOK NORTON BREWERY COMPANY,LIMITED(THE)",2015,manufacture of beverages,6.072790982000001,3.088436625,3.218678193,12.32036795,82.59338731,17.32950367,49.71506259,3276472.578,3.462410911,3.1916955639999998,0.09470608300000001,6.2745503320000005,3.866028642,0.2113887182667815,191972.0,3.63390283873694,4,40,2,Moderate,5,2,2,5,3,4,4,1,2,2,3,1,3,3,3
