REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
28930,SARPSFOSS LIMITED,2016,manufacture of chemicals and chemical products,61.626772100000004,0.636400211,-4.039004145,9.792336999,70.91102388,13.69906159,13.35845973,4756570.84,25.74303778,20.04220877,0.312294602,0.0,28.26388282,0.4102179553582501,7401261.06,2.530791242515156,6,40,2,Moderate,2,0,2,5,3,2,4,4,4,3,0,3,3,5,3
36833,SOLVAY SOLUTIONS UK LIMITED,2016,manufacture of chemicals and chemical products,-18.71675095,0.36440895700000003,-0.887006748,-104.2334877,-259.6213385,42.52644587,42.05620459,73751999.91,-88.02242189,-9.422457534,-0.352334529,16.44946144,3.7178371230000002,-1.3815910882226634,-6068000.0,-0.6003353283607704,0,19,1,Need_more_analysis,2,0,0,0,4,3,5,0,0,0,4,1,0,0,0
45024,"TINTOMETER,LIMITED(THE)",2016,manufacture of chemicals and chemical products,-0.608418212,1.718113315,5.083598886,85.70382837,49.20442871,19.056649,37.55960579999999,5564956.2760000015,-0.659003076,-0.508214609,0.511760888,19.82592073,-1.1366677859999998,1.5539986597503164,437401.0,1.4969655252901433,0,39,2,Moderate,4,3,3,4,3,3,4,0,0,3,4,0,4,4,2
58528,LLEWELLYN RYLAND LIMITED,2016,manufacture of chemicals and chemical products,2.030093145,9.272413793,1.745310546,150.63953490000003,37.38317757,11.68139479,58.75567232,2688997.369,1.971700302,1.847424473,0.16860465100000002,18.22307141,4.941860465,1.675,238000.0,2.0579546626787817,3,42,2,Moderate,5,2,3,4,3,4,3,2,2,2,4,1,4,3,2
59837,AKZO NOBEL PACKAGING COATINGS LIMITED,2016,manufacture of chemicals and chemical products,14.30484755,2.137740586,2.6909017360000003,0.0,66.48740529999999,50.09764798,69.35254404,51091999.82,23.0687854,15.10978303,0.52674498,6.00101133,23.0687854,0.5389802223575311,12625000.0,3.3950459934549184,5,50,3,Reasonable_performance,4,2,0,5,5,5,5,4,3,3,3,3,3,5,3
63604,INTERNATIONAL PAINT LIMITED,2016,manufacture of chemicals and chemical products,8.235294117999999,0.545862733,-2.641242938,-13.96396396,-16.60433807,57.38502674,42.35561497,85099999.93,-80.62827225,11.25730994,-7.022522522999999,5.77540107,-69.36936937,-6.2845849802371525,20300000.0,1.3004347346353304,4,28,1,Need_more_analysis,2,0,0,0,5,4,5,0,3,0,3,0,0,6,2
63827,HOUGHTON PLC,2016,manufacture of chemicals and chemical products,10.44666098,2.530819056,2.962601515,65.61341162,48.31653602,36.58323927,51.71765221,24224999.54,21.15501236,14.62478635,0.7394932009999999,10.18405473,35.035537700000006,2.070487106017192,3733000.0,2.8163111156080967,5,52,4,Better_returns,4,2,3,4,4,4,5,4,3,4,3,3,4,5,3
68328,BOSTIK LIMITED,2016,manufacture of chemicals and chemical products,10.9614869,1.3764416259999999,8.21886551,85.64067115,48.05520324,47.52579504,56.31751468,51438999.72,21.45154192,13.14007859,1.174228618,8.967938905,39.8227864,40.36664584634603,15123000.0,1.7564173630539313,5,54,4,Better_returns,3,3,3,4,5,4,5,4,3,4,3,3,5,5,2
68499,STEPHENSON GROUP LTD,2016,manufacture of chemicals and chemical products,21.08108056,2.278870329,4.043828774,298.2947631,15.7769562,42.4629924,64.65141425,8188249.4860000005,67.28120137,41.60513332,2.4580244369999997,9.939453535,267.9775016,6.063133532704524,1118820.0,3.241937931419444,5,56,4,Better_returns,4,3,3,3,4,4,5,5,4,4,3,4,5,5,3
69842,VIVIMED SPECIALITY INGREDIENTS LTD,2016,manufacture of chemicals and chemical products,15.69879307,1.311375661,9.714528462,31.68735507,66.73645881,23.07984957,66.62191709,4956999.575,24.48506343,16.15516155,0.515618606,14.03708239,24.48506343,0.5246356696738376,1691000.0,2.9505412625554825,5,51,4,Better_returns,3,3,2,5,3,5,4,4,4,3,4,3,3,5,3
84170,EPC UNITED KINGDOM PLC,2016,manufacture of chemicals and chemical products,4.235971782,1.418388583,10.97957008,705.1156584,7.217851982999999,45.37991069,66.50483787,19082999.77,14.46488756,8.297150826000001,5.984875445,5.030418743,116.4590747,15.92663043478261,4187000.0,2.721178599394622,4,54,4,Better_returns,3,4,3,2,4,5,5,3,3,5,3,4,5,5,3
92092,EVONIK CHEMICALS LIMITED,2016,manufacture of chemicals and chemical products,13.62257067,1.994717211,2.726040845,0.113125584,51.45762186,10.4400843,49.73962146,124603999.4,34.76564266,17.90981062,0.9422154509999999,23.23659291,34.80497149,0.9433467072913208,22145000.0,3.0252123672476077,5,53,4,Better_returns,4,2,1,4,2,4,6,4,4,4,5,3,4,6,3
93994,"T.J.SMITH AND NEPHEW,LIMITED",2016,manufacture of chemicals and chemical products,18.29701711,0.553711771,-2.478902525,19.2982522,38.07942903,10.19663054,33.25095618,244053999.8,28.10826308,11.76764639,1.6542002409999998,20.06972714,33.48445669,2.3640983480451547,98680000.0,1.1614632120852706,5,37,1,Need_more_analysis,2,0,2,4,2,3,1,4,3,4,4,3,4,1,2
100305,ALBERT BROWNE LIMITED,2016,manufacture of chemicals and chemical products,56.35285042,10.70276901,0.825966495,0.160877472,92.55125927,6.033148263999999,28.93833145,25976786.1,38.75324797,35.69065934,0.08594729599999999,11.17229257,38.81559322,0.08817983187792901,11209065.0,9.48884619326077,6,46,2,Moderate,5,1,1,5,2,3,5,4,4,2,4,3,2,5,5
103881,AIR PRODUCTS PUBLIC LIMITED COMPANY,2016,manufacture of chemicals and chemical products,-4.6507939369999995,1.790900214,2.209641769,66.68638444,34.76770754,14.11634194,42.66742966,568574999.9,-5.9079149210000015,-3.421146835,1.211612366,3.711947804,-9.847689777000001,1.8827010093978416,24409000.0,1.5237413853204922,0,37,1,Need_more_analysis,4,2,3,4,3,4,1,0,0,4,2,0,4,6,2
106442,MURPHY & SON LIMITED,2016,manufacture of chemicals and chemical products,4.837798585,3.418806013,2.606670434,2.2335383159999997,83.79376513,36.19335838,61.69863513,4382016.075,5.566640083999999,4.707525862,0.186574199,14.67601603,5.690973122999999,0.21219938740471447,659920.0,4.510097039476458,4,46,2,Moderate,5,2,2,5,4,4,4,3,2,2,4,2,3,4,4
122306,BARTOLINE LIMITED,2016,manufacture of chemicals and chemical products,5.847372095,1.371603554,12.56097774,19.89844216,58.24492364,53.69581439,63.38273535,5628499.459,12.76329089,8.696555567999999,0.547047655,11.58381376,14.93101034,0.7168878204577022,1450468.0,2.8660005259114265,4,49,3,Reasonable_performance,3,4,2,4,5,4,4,3,3,3,4,2,3,5,3
144119,"KEELING & WALKER,LIMITED",2016,manufacture of chemicals and chemical products,6.70957028,1.24605953,12.93770314,84.96426319,27.07663382,15.79114811,32.63203211,5523432.391,23.4237544,11.17203939,1.931726815,19.1398098,41.26081354,2.6932212718651254,1192393.0,2.4584747273091123,4,51,4,Better_returns,3,4,3,3,3,3,4,4,3,4,4,3,5,5,3
147014,JOHN HOGG TECHNICAL SOLUTIONS LIMITED,2016,manufacture of chemicals and chemical products,8.198539637,3.34074271,1.9500663409999999,0.046728317000000005,74.25161472,54.09016447,88.32698321,14525712.02,12.9537394,9.622855167,0.346304775,21.465436800000006,12.95979246,0.3467720585213431,1739201.0,3.93492933597029,4,52,4,Better_returns,5,2,1,5,5,5,5,3,3,3,5,2,3,5,4
147556,LANXESS URETHANES UK LTD,2016,manufacture of chemicals and chemical products,10.81489983,6.391513561,1.5552129819999998,0.977259914,86.73186634,26.48763564,52.91814482,14610998.83,12.86059929,11.26324368,0.143206164,13.90338063,12.98628077,0.15297876339034014,2703000.0,6.36339636902962,5,47,3,Reasonable_performance,5,2,1,5,4,4,5,3,3,2,4,2,2,5,5
154159,ALTRO LIMITED,2016,manufacture of chemicals and chemical products,14.21991339,3.7664328819999997,3.10406226,50.6937524,55.45636186,17.61287228,48.54372436,46183999.09,25.38915454,21.01886687,0.313325668,10.55500684,38.25986968,0.8344858063845274,17355000.0,3.699391117705694,5,53,4,Better_returns,5,2,3,4,3,4,5,4,4,3,3,3,4,6,4
162273,RUSTINS LIMITED,2016,manufacture of chemicals and chemical products,15.59093275,3.600419932,2.113288013,1.024600282,96.17463202,10.85589349,58.47692796,6224584.9789999975,16.83635311,14.07127608,0.198518458,18.5783701,17.00885843,0.2512175153635965,1599595.0,4.4403901068257285,5,48,3,Reasonable_performance,5,2,1,5,3,4,4,4,3,3,4,2,3,5,4
162303,TRONOX PIGMENT UK LIMITED,2016,manufacture of chemicals and chemical products,9.162367147000001,2.01902972,2.21658542,51.48843828,56.36007567,55.87304640000001,0.0,213788999.3,5.189128262,4.148862253,0.357911353,31.02552953,7.4072071039999985,0.7941362444758132,41908000.0,1.7589041690288123,5,38,1,Need_more_analysis,4,2,3,4,5,0,1,3,2,3,5,2,3,1,2
