REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
28930,SARPSFOSS LIMITED,2017,manufacture of chemicals and chemical products,68.70714777,0.555706138,-2.616384632,9.582929189,62.80839452,9.762040123,32.20156139,6343186.0,36.17328394,24.89708673,0.496314565,0.0,39.63974412,0.5921438763573913,9734438.3,2.229628261454444,6,38,1,Need_more_analysis,2,0,2,4,2,3,4,4,5,2,0,3,2,5,2
36833,SOLVAY SOLUTIONS UK LIMITED,2017,manufacture of chemicals and chemical products,-13.39674578,0.16958795399999999,-0.40340553700000004,-63.61604191,-267.7842238,19.99146751,3.095400619,68230999.95,9.244127706,-8.722283948,-0.7494779429999999,14.82575179,3.363517312,-1.3689382032604416,38000.0,-1.8221488043108585,0,23,1,Need_more_analysis,2,0,0,0,3,2,5,3,0,0,4,1,0,3,0
45024,"TINTOMETER,LIMITED(THE)",2017,manufacture of chemicals and chemical products,-0.41022559399999997,1.9045018269999998,4.5090793080000005,61.63887005,52.41506996,20.53982402,32.45996337,5916831.304,-0.481311593,-0.373782648,0.454389304,17.06149864,-0.760235552,1.1830154548727054,498109.0,1.7572010959769746,0,37,1,Need_more_analysis,4,3,3,4,3,3,4,0,0,2,4,0,3,4,2
59837,AKZO NOBEL PACKAGING COATINGS LIMITED,2017,manufacture of chemicals and chemical products,1.390014029,1.175368294,7.413358722999999,54.07873073,42.56614696,200.9371481,64.77341882,91512999.91,1.952593744,0.9385193140000001,1.6648277630000001,6.6398608999999995,3.008531657,15.351986902812918,4174000.0,0.9217071410827612,3,49,3,Reasonable_performance,3,3,3,4,5,4,6,2,3,3,3,1,4,5,2
63604,INTERNATIONAL PAINT LIMITED,2017,manufacture of chemicals and chemical products,10.62778052,3.0420353980000003,2.19176598,1367.2413789999996,5.45625588,53.76668314,36.62629758,137499999.7,12.63219741,9.981429898,3.8965517239999996,5.734058329,185.34482759999997,23.15909090909091,26900000.0,2.1017062670905533,5,54,4,Better_returns,5,2,3,2,5,3,6,3,4,4,3,4,4,6,2
63827,HOUGHTON PLC,2017,manufacture of chemicals and chemical products,7.357408032,2.588249876,3.468471984,40.17915665,58.66444501,34.86162673,59.49060637,20881999.42,16.98877805,11.971006,0.587575559,10.50961863,23.8147258,1.3832603604520926,3823000.0,3.0515953522435364,4,50,4,Better_returns,4,2,3,4,4,4,5,4,4,2,3,3,3,5,3
68328,BOSTIK LIMITED,2017,manufacture of chemicals and chemical products,9.735337034,1.7590345669999998,6.856764993,31.331681899999996,85.72474646,40.55385506,54.59113933,40302999.53,18.87642276,13.75278396,0.489279918,9.097160492,24.7907235,2.205374955991081,13999000.0,2.539063006300848,5,51,4,Better_returns,4,3,2,5,4,4,5,4,4,2,3,3,3,5,3
68499,STEPHENSON GROUP LTD,2017,manufacture of chemicals and chemical products,3.926984038,2.1893460890000003,5.156242614,165.1727927,23.04628935,41.731543200000004,63.92305619,8489160.538999999,15.82423832,9.54943809,1.742412784,7.52330111,41.96157467,3.5918634427956277,1266117.0,3.6068501422329575,3,51,4,Better_returns,4,3,3,3,4,4,5,3,4,3,3,3,4,5,3
69842,VIVIMED SPECIALITY INGREDIENTS LTD,2017,manufacture of chemicals and chemical products,22.34972195,1.636514326,4.2146577380000005,267.8460384,25.24905252,51.48468532,97.29896725,6910999.436000003,7.719982926,6.839361444,0.452771524,21.00803248,27.146992600000004,2.9952411853774605,2268000.0,0.8680498563576446,5,53,4,Better_returns,4,3,3,3,5,5,5,3,3,2,5,3,4,5,2
84170,EPC UNITED KINGDOM PLC,2017,manufacture of chemicals and chemical products,2.501004109,1.3927408469999998,13.09079879,249.10387709999998,18.24186822,31.91931597,55.27945129,17535999.74,9.114964531,5.333904392,2.30267008,4.978836469,29.60863204,4.888998035363458,3158000.0,2.8322576926705727,3,50,4,Better_returns,3,4,3,3,4,4,5,3,3,3,3,3,4,5,3
92092,EVONIK CHEMICALS LIMITED,2017,manufacture of chemicals and chemical products,21.8441018,3.721912648,2.654661695,0.5069610929999999,73.62003918,2.784915106,5.315083602,119558999.6,55.47677663,41.04907787,0.35325620799999996,5.47362707,55.7580223,0.35832581872566915,51309000.0,6.0343459620431945,5,45,2,Moderate,5,2,1,5,2,2,6,5,5,2,3,4,2,1,5
93994,"T.J.SMITH AND NEPHEW,LIMITED",2017,manufacture of chemicals and chemical products,10.76688517,0.627873262,-3.417168305,9.375616935,46.28272396,3.463025006,27.63543579,254223999.8,15.17746652,7.198087642999999,1.211127862,17.76800194,16.58201571,1.5212656416342345,65641000.0,1.1907927054801652,5,33,1,Need_more_analysis,2,0,2,4,2,3,1,3,3,3,4,2,3,1,2
100305,ALBERT BROWNE LIMITED,2017,manufacture of chemicals and chemical products,57.77351475,7.159354092,0.634276394,0.0,88.42208093,8.932701345,24.357762899999997,36735146.57,30.87167469,27.15716038,0.136778451,10.90681702,30.87167469,0.13758182132143246,11918278.0,6.942467084528401,6,44,2,Moderate,5,1,0,5,2,3,5,4,5,1,4,3,1,5,5
103881,AIR PRODUCTS PUBLIC LIMITED COMPANY,2017,manufacture of chemicals and chemical products,11.48096596,2.289571284,2.537052695,21.763681899999998,54.20158291,17.33162507,31.50091045,606843999.8,19.39117952,12.78899785,0.628591825,6.393305941,23.61141415,0.8472996943856724,102093000.0,2.922659166277964,5,39,2,Moderate,4,2,2,4,3,3,1,4,4,2,3,3,3,1,3
106442,MURPHY & SON LIMITED,2017,manufacture of chemicals and chemical products,8.759999418,5.326492518999999,2.602718212,2.676552868,88.68957286,14.65969686,58.96513441,3903811.341,9.680456728,8.815352661,0.100762734,14.73150304,9.93955927,0.1275282625922999,1007354.0,6.639322598154571,4,45,2,Moderate,5,2,2,5,3,4,4,3,4,1,4,2,1,5,5
122306,BARTOLINE LIMITED,2017,manufacture of chemicals and chemical products,4.551800352,1.391388743,10.96842827,24.20715606,58.37300458,51.75040463,71.24393384,6376024.472,9.961239314,6.597835961,0.578433625,12.29662987,11.30288908,0.7131206577937553,1238018.0,2.7792537519040845,4,48,3,Reasonable_performance,3,4,2,4,5,5,4,3,3,2,4,2,2,5,3
144119,"KEELING & WALKER,LIMITED",2017,manufacture of chemicals and chemical products,7.228607583,1.344139916,15.73636643,67.6243251,33.42301173,9.15613858,29.29715102,5081360.3719999995,33.90340301,18.16841966,1.38860081,11.59115911,54.3590141,1.9919506001787368,1785095.0,3.7778732866932887,4,51,4,Better_returns,3,4,3,4,2,3,4,4,5,3,4,4,3,5,4
147014,JOHN HOGG TECHNICAL SOLUTIONS LIMITED,2017,manufacture of chemicals and chemical products,9.420303274,3.6114133369999997,1.8503023269999999,2.1543998159999997,75.83547142,38.42440096,72.89942336,15660344.21,14.09538667,10.7625796,0.311789,16.44101524,14.19201253,0.31864414018536297,2325810.0,4.276733367024158,5,50,4,Better_returns,5,2,2,5,4,5,5,3,4,2,4,2,2,5,4
147556,LANXESS URETHANES UK LTD,2017,manufacture of chemicals and chemical products,10.08125055,4.858632321,1.799729794,0.0,84.34894163,39.2947982,48.20785128,15843999.12,14.46768061,11.9899165,0.20665399199999998,12.72630928,14.46768061,0.2111089531947951,2682000.0,5.4119436733795805,5,47,3,Reasonable_performance,5,2,0,5,4,4,5,3,4,2,4,2,2,5,5
154159,ALTRO LIMITED,2017,manufacture of chemicals and chemical products,10.7509058,3.8421007830000002,3.306478181,8.520979339,77.97507523,16.76884058,47.07309783,45136998.79,19.90908481,16.631635,0.213852735,12.8423913,21.60553381,0.3041112118912315,14473000.0,4.8208227101381445,5,51,4,Better_returns,5,2,2,5,3,4,5,4,5,2,4,3,2,5,5
162273,RUSTINS LIMITED,2017,manufacture of chemicals and chemical products,14.17262967,3.4989339260000003,2.241405938,0.317711407,111.25115079999999,24.16521824,66.14112334,6204759.72,13.91178505,11.83730214,0.17580642600000002,22.85271043,13.95598437,0.2486284558182848,1540479.0,4.2295656947623135,5,47,3,Reasonable_performance,5,2,1,5,3,5,4,3,4,1,5,2,2,5,4
162303,TRONOX PIGMENT UK LIMITED,2017,manufacture of chemicals and chemical products,5.754561291,0.821728683,-8.497857421,23.713600500000002,59.17168543,50.58196571,0.0,118323999.6,3.261993732,2.373775576,0.462910931,26.64664894,4.035529894,0.7071534344798919,21253000.0,1.3603970087215886,4,40,2,Moderate,2,0,2,4,5,0,6,2,3,2,5,1,2,6,2
163690,AEI COMPOUNDS LIMITED,2017,manufacture of chemicals and chemical products,-11.7198666,0.7847166259999999,-11.78477854,-728.5714286,-0.45656144,39.08713144,49.48202848,5842999.732999999,-1006.3636359999999,-28.88077224,-212.7428571,10.52352972,6325.714286,-220.02857142857144,-1368000.0,1.2004155285873168,0,22,1,Need_more_analysis,2,0,0,0,4,4,4,0,0,0,3,5,0,0,2
164640,SYNTHITE LIMITED,2017,manufacture of chemicals and chemical products,9.43858076,3.114486675,3.322765426,0.378711319,78.29707271,37.93351896,36.50123448,22543373.57,18.10966599,14.22501616,0.274120001,6.155843824,18.17824934,0.2781073951158253,4669866.0,4.5398509042966255,5,47,3,Reasonable_performance,5,2,1,5,4,3,5,4,4,2,3,2,2,5,4
167236,CRODA EUROPE LIMITED,2017,manufacture of chemicals and chemical products,15.85682684,1.9569958680000001,4.007442004,6.7325463679999995,72.69402673,15.64230175,13.04482999,330563999.3,29.83898376,20.01714848,0.522932514,19.237638600000004,31.80088727,0.7480585694390899,107899000.0,3.2402332982417703,5,41,2,Moderate,4,3,2,5,3,2,1,4,5,2,4,3,2,1,3
170180,NOVARTIS GRIMSBY LIMITED,2017,manufacture of chemicals and chemical products,12.64944901,4.880550853,1.183086539,13.04181187,80.85426285,8.901239558,0.0,149910998.8,5.613052439,5.118346336,0.10900470599999999,25.673318300000002,6.330335787,0.2367931692844925,55257000.0,3.9225755096531696,5,38,1,Need_more_analysis,5,1,2,5,2,0,6,3,3,1,5,2,2,1,4
185947,THORNTON & ROSS LIMITED,2017,manufacture of chemicals and chemical products,11.30994483,0.980850303,-66.02134757,14.42894752,36.45478121,38.01729887,117.1019845,76778999.7,27.39487983,9.395145044,2.1922926119999997,23.56364812,31.34767266,5.74745108845412,13817000.0,1.1389750859188674,5,50,4,Better_returns,2,0,2,4,4,5,5,4,4,3,5,3,4,5,2
189141,SCOTT BADER COMPANY LIMITED,2017,manufacture of chemicals and chemical products,2.856435644,1.9430903069999999,5.76879141,12.90806109,64.56989631,46.25381188,65.25368812,72144999.5,6.454138702000001,4.560219396,0.456180659,9.15049505,7.089235911,0.5578584405472544,9769000.0,3.295703848465225,3,47,3,Reasonable_performance,4,3,2,5,4,4,5,3,3,2,3,2,2,5,3
194971,BP CHEMICALS LIMITED,2017,manufacture of chemicals and chemical products,83.10552764,3.2728461660000003,4.294037258,0.0,93.99387309999999,0.0,0.0,20020000.0,51.82755487,48.71472616,0.063899132,0.0,51.82755487,0.06389913192449519,49614000.0,12.412111039335976,1,35,1,Need_more_analysis,5,3,0,5,0,0,5,5,5,1,0,4,1,1,6
201053,ROBINSON BROTHERS LIMITED,2017,manufacture of chemicals and chemical products,4.415391372,3.876444689,2.8318186169999997,5715.1670950000025,1.559243226,17.21360765,50.28444985,14086998.28,6.132119734,5.238896906,9.341902314,21.12090808,335.9897172,63.133676092545,2844000.0,2.1411851418000216,4,52,4,Better_returns,5,2,3,2,3,4,5,3,3,4,5,4,4,5,2
202712,TATA CHEMICALS MAGADI LIMITED,2017,manufacture of chemicals and chemical products,1.879026184,1.15823963,14.06235296,-132.4342517,-156.24714790000004,38.89098964,55.28896505,23665271.49,4.770400448999999,2.2282188119999997,-0.341066961,21.07253409,-1.426086079,-1.6400116910659406,4216051.72,1.3033913941334687,3,36,1,Need_more_analysis,3,4,0,0,4,4,5,3,3,0,5,0,0,5,2
207861,FIRWOOD PAINTS LIMITED,2017,manufacture of chemicals and chemical products,-8.319843499,2.622181309,2.699546238,0.0,75.31056004,60.56499799,71.30939783,1465543.8530000001,-11.94429943,-8.995318794,0.327835033,26.18718034,-11.94429943,0.32783503340509024,-134278.0,3.0850001827499334,0,33,1,Need_more_analysis,4,2,0,5,5,5,3,0,0,2,5,0,2,0,3
208173,FERNOX LIMITED,2017,manufacture of chemicals and chemical products,168.3160013,5.498711525,0.474326539,0.0,82.08698774,17.41127139,24.40271721,76816999.8,78.37639414,64.33682105,0.218219876,9.436430728,78.37639414,0.21821987565997064,1197000.0,0.3529491334845161,1,48,3,Reasonable_performance,5,1,0,5,3,3,5,5,5,2,3,4,2,5,2
210794,THOMAS SWAN & CO.LIMITED,2017,manufacture of chemicals and chemical products,8.832440123,2.054510126,2.881983095,3.014311213,68.46566173,54.33661835,72.41631673,17895943.53,12.39327377,8.478651007,0.475620671,15.41186729,12.76684561,0.5296940866076955,3733724.0,3.0091393180379264,5,50,4,Better_returns,4,2,2,5,5,5,5,3,4,2,4,2,2,5,3
214174,INTERNATIONAL FLAVOURS & FRAGRANCES I.F.F.(GREAT BRITAIN)LIMITED,2017,manufacture of chemicals and chemical products,9.113924051,5.612207792,1.523765276,5.466435436,83.76865107,28.89175829,53.84787028,86427999.09,8.447809256000001,7.4634544960000015,0.139099646,12.93633928,8.909603295,0.19376400028903826,1308000.0,4.563522533463148,5,47,3,Reasonable_performance,5,2,2,5,4,4,5,3,3,1,4,2,2,5,4
215496,HENKEL LIMITED,2017,manufacture of chemicals and chemical products,-7.129732731,1.045207078,63.73431085,2.084693891,98.51582261,9.835936086,78.42997414,118261000.0,-14.57771478,-8.52678768,0.724431127,0.0,-14.88161551,2.762465291786316,1051000.0,1.291284529561213,0,39,2,Moderate,3,4,2,5,2,5,6,0,0,3,0,0,4,5,2
