REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
15793,JOSEPH AND JESSE SIDDONS LIMITED,2017,manufacture of basic metals,17.58976022,3.5169453319999997,1.7107670590000001,7.384694874,84.56194747,31.17282316,104.4495797,4696155.683999999,7.668031372000001,6.963077752999999,0.108718058,7.348844765,8.234292091,0.18256500702278008,1051170.0,4.241166097745884,5,44,2,Moderate,4,2,2,5,4,5,4,3,2,1,3,3,1,5,4
36721,SPECIAL METALS WIGGIN LIMITED,2017,manufacture of basic metals,1.335368654,2.965718331,0.690877133,27.11457116,58.96819966,52.0884992,19.473733199999998,175961999.3,0.6966114640000001,0.5032882120000001,0.48827295600000004,49.88023878,0.885494676,0.8109889530438451,4080000.0,1.835804737501589,3,39,2,Moderate,4,1,2,4,5,3,1,2,1,2,5,2,2,5,2
36721,SPECIAL METALS WIGGIN LIMITED,2017,manufacture of basic metals,1.011243939,3.789188675,1.057301458,28.28118425,65.54725511,55.23816603,4.800240509,159195704.9,0.796735621,0.628753825,0.34272401700000005,42.56923206,1.02206189,0.6949772729083292,10503885.28,2.360898911948372,3,44,2,Moderate,4,1,2,5,5,2,6,2,1,2,5,2,2,5,2
50918,UNITED CAST BAR (UK) LIMITED,2017,manufacture of basic metals,3.4697846880000003,2.392211156,1.93545467,19.85384014,60.13791187,75.95615415,39.25818216,21189105.37,3.814325169,2.709097571,0.488966412,23.26003898,4.57161519,0.7048875128501316,1404433.0,2.297783921246252,3,45,3,Reasonable_performance,3,2,2,4,5,3,5,3,2,2,5,2,2,5,2
88330,RICAL LIMITED,2017,manufacture of basic metals,-2.492842986,1.217845659,13.96371464,543.5491607000001,11.15152163,65.42831975,74.54327241,9089999.624,-5.038725185,-3.027223619,3.579856115,12.35851134,-27.14628297,7.967386091127097,332000.0,1.3820059426410312,0,43,2,Moderate,2,4,3,3,5,5,5,0,0,4,4,0,4,4,2
91580,CASTINGS PUBLIC LIMITED COMPANY,2017,manufacture of basic metals,13.39398428,3.4289397360000002,2.252165507,3.265562572,82.80738265,35.9003804,75.92314555,74479999.35,12.41439024,10.6157325,0.174966168,11.83535036,12.81978992,0.20762179404562445,22954000.0,4.54541455647608,5,49,4,Better_returns,4,2,2,5,4,5,5,3,3,1,4,3,2,6,4
95908,BEKAERT BRADFORD UK LIMITED,2017,manufacture of basic metals,-5.189043997,1.3944923830000002,8.934129781000001,4.358510872,56.56730991,29.59331108,73.74417276,8897976.758,-12.69173779,-7.492288475,0.7242203629999999,6.873572455,-13.24490856,0.7678054720133004,-338431.0,2.2147824258070754,0,33,1,Need_more_analysis,2,3,2,4,4,5,5,0,0,3,3,0,2,0,2
112453,NEWBY FOUNDRIES LIMITED,2017,manufacture of basic metals,1.554849041,1.263827875,13.20942273,13.13227122,20.59292083,56.94861459,87.11632686,5439384.661,17.84018237,4.156269932,3.724714993,9.738157672,20.1830035,3.856037704987551,293354.0,3.235854566186759,3,49,4,Better_returns,2,4,2,3,5,5,4,4,2,4,3,3,4,4,3
115131,FRANCIS W BIRKETT & SONS LIMITED,2017,manufacture of basic metals,2.128539286,2.8364913769999998,1.722666386,7.7968789360000015,72.95339179,36.83009631,55.43979886,3348114.5239999997,2.216525477,1.66761951,0.339453066,15.03353508,2.285869744,0.3707381870176541,166770.0,3.0741248636057548,3,42,2,Moderate,4,2,2,5,4,4,4,2,2,2,4,2,2,3,3
137114,VALE EUROPE LIMITED,2017,manufacture of basic metals,-0.605199274,9.842499245,1.003980174,1292.653574,6.600840213,9.575544509,0.332587601,163040999.8,-0.471845659,-0.43375279,1.223050797,2.479957024,-6.571175427999999,14.149586532782044,6413000.0,1.7110691307825432,0,34,1,Need_more_analysis,4,1,3,2,2,2,6,0,0,3,2,0,4,5,2
139599,WIELAND METALS BIRMINGHAM LTD.,2017,manufacture of basic metals,4.053679038,1.7229640259999999,5.795889925,68.73769869,40.47372100000001,18.06880639,26.46998936,32849098.83,9.334312991000001,6.0239405370000005,0.8762365540000001,27.82485897,14.88358468,1.4707389766327377,5091613.0,2.5353572835930462,4,48,4,Better_returns,3,3,3,4,3,3,5,3,2,3,5,3,3,5,3
159061,BRIGHT STEELS LIMITED,2017,manufacture of basic metals,7.380278474,3.6660222239999998,2.158140351,3.399678015,77.18530758,46.10254888,69.61126116,10569547.2,10.7426758,8.573660751,0.261586578,31.28131252,11.10789219,0.29558335825402265,1436625.0,4.217588967319108,4,50,4,Better_returns,4,2,2,5,4,5,5,3,3,2,5,3,2,5,4
162966,UNION ELECTRIC STEEL UK LIMITED,2017,manufacture of basic metals,20.78013496,1.765655514,3.502635606,9.010147567,60.20049677,40.00133502,105.87285790000001,27123999.22,29.19152999,19.15683949,0.571014385,29.0693723,31.82172992,0.661115860684682,10474000.0,3.1326100977230653,5,51,4,Better_returns,3,2,2,4,4,5,5,4,4,2,5,4,2,5,3
