REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
30226,JAMES CROPPER PUBLIC LIMITED COMPANY,2015,manufacture of paper and paper products,3.100467177,2.06126185,5.116559882,118.61414479999999,34.66769593,25.46808024,63.90971921,31526999.14,6.5338746510000005,4.707065168,0.810889619,15.76000578,13.65178666,1.930676003231888,5802000.0,2.549848479025928,3,45,4,Better_returns,4,3,3,3,3,3,5,2,2,3,4,2,3,5,3
53913,DS SMITH CORRUGATED PACKAGING LIMITED,2015,manufacture of paper and paper products,11.71159467,3.682115643,1.5436679030000002,103.19084050000001,37.82162854,36.29057053,61.91209267,82147999.84,14.75953339,11.31530778,0.618485252,3.841073942,29.99001996,1.6610306632069418,9898000.0,2.535493773494127,5,44,3,Reasonable_performance,5,2,3,3,3,3,5,2,3,2,2,3,3,5,3
58614,DS SMITH PAPER LIMITED,2015,manufacture of paper and paper products,2.78944768,0.958315301,-88.66573816,1.205929689,69.24493496,40.12966205,12.11937477,90785999.77,4.425083477,3.0961725010000003,0.434386879,6.103826744,4.478446873,0.4474741254113278,27086000.0,2.795769052245317,3,35,2,Moderate,2,0,1,4,3,1,6,2,2,2,3,1,2,6,3
66266,HOLLINGSWORTH & VOSE COMPANY LIMITED,2015,manufacture of paper and paper products,1.827806632,1.052635955,47.45023697,195.4270343,18.38223175,8.141896391,83.78862032,12658999.64,4.483462638,2.261958716,2.695808115,14.47596218,12.306657699999999,4.4436967249887855,2424000.0,1.7430256823033354,3,45,4,Better_returns,3,4,3,2,1,4,5,2,2,4,4,2,4,5,2
69606,BILLERUDKORSNAS BEETHAM LTD,2015,manufacture of paper and paper products,-5.801009112999999,2.252271878,5.599622588,7.76728268,70.48252488,15.34465385,61.49368891,10584116.35,-16.88221423,-11.93072926,0.416125764,9.293917057,-16.92721604,0.4187913978902145,-1019244.0,3.5696307783240773,0,30,1,Need_more_analysis,4,3,2,4,2,3,5,0,0,2,3,0,2,0,3
75035,IGGESUND PAPERBOARD (WORKINGTON) LIMITED,2015,manufacture of paper and paper products,10.59880273,3.192390834,2.330072964,42.17978822,60.74500481,32.71134131,64.95932001,110759998.7,8.546405822999999,7.381284505,0.22442801399999998,25.68368907,12.1512617,0.6462258963859941,33392000.0,2.3919678887171942,5,41,3,Reasonable_performance,5,2,3,3,3,3,6,2,2,2,5,2,2,1,3
82196,SONOCO LIMITED,2015,manufacture of paper and paper products,-14.27412376,0.5808237860000001,-1.203097547,-40.54864981,-21.7107406,35.70437581,126.89514820000001,42585999.95,63.42225427,-8.120249853999999,-5.237891127,9.936174816,37.70538648,-5.4401212037738444,1385000.0,-0.15788174003199207,0,29,1,Need_more_analysis,2,0,0,0,3,4,5,4,0,0,3,3,0,5,0
87803,KENTMERE LIMITED,2015,manufacture of paper and paper products,12.96151669,3.7523048689999996,2.466599735,8.477638962,79.03943879,21.58568646,59.93173412,3878280.3060000003,14.634669899999999,12.547783099999998,0.18041478,10.22694818,15.87534437,0.2651911694293693,1131753.0,4.244360340956618,5,40,2,Moderate,5,2,2,4,2,3,4,2,3,1,3,2,2,5,4
106789,WHATMAN INTERNATIONAL LIMITED,2015,manufacture of paper and paper products,45.97481374,60.17825979,0.127795285,0.26381668399999997,98.13364646,1.612382145,0.0,241375000.0,5.6803509389999975,5.589041535,0.016380321,0.0,5.695336652000001,0.01901848758713914,9190000.0,33.0046006781107,6,22,1,Need_more_analysis,1,1,1,4,1,0,1,2,2,1,0,2,1,5,1
108064,JOHN HARRISON (STOCKTON) LIMITED,2015,manufacture of paper and paper products,3.0357340710000003,1.382924635,9.653632761,29.77486257,39.94173806,66.55340356,74.49091358,6205930.649,10.42768308,5.40512025,1.205898057,9.493428842,13.53251139,1.503646683024631,1153678.0,2.832523704954684,3,43,3,Reasonable_performance,3,3,2,3,4,4,4,2,2,3,3,2,3,5,3
