REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
71430,VI - SPRING LIMITED,2014,manufacture of furniture,13.28700235,1.4799144819999999,9.075498242,11.75303455,46.40883978,57.89908802,52.41093342,13151999.84,53.71279373,27.85722024,1.037231559,3.593665229,60.02567694,1.1547619047619049,5565000.0,3.9502468207195163,5,50,4,Better_returns,3,3,2,3,4,4,4,5,5,3,2,5,3,4,4
75269,J.T.ELLIS AND COMPANY LIMITED,2014,manufacture of furniture,8.671359833,7.620180132000001,1.30561514,0.0,87.75147388,21.65779141,86.91116741,15487215.32,10.46168419,9.180282066,0.139581999,7.886072481,10.46168419,0.1395819988227118,1862056.0,6.7756851758241705,4,40,2,Moderate,5,1,0,4,2,5,4,3,4,1,3,3,1,4,5
133248,H. MORRIS & COMPANY LIMITED,2014,manufacture of furniture,-13.11717688,1.460219819,3.4561460260000003,185.32563869999998,27.22204276,14.2039832,64.77368655,12231028.67,-10.23956248,-6.868610772,1.209345572,20.97019561,-25.23179775,2.6734936052134874,-1345956.0,0.6542867407886861,0,32,2,Moderate,3,2,3,2,2,4,4,0,0,3,5,0,4,0,2
149073,G PLAN UPHOLSTERY LIMITED,2014,manufacture of furniture,11.10923948,2.019233733,4.965681343,4.7856078989999995,54.96578164,25.7114997,27.69363439,14779328.89,41.39495407,23.8419323,0.771457629,2.137138923,43.37595426,0.8193137079130608,4275861.0,4.289844004320218,5,47,4,Better_returns,4,3,2,3,3,3,4,5,5,3,2,4,2,4,4
163292,ERCOL FURNITURE LIMITED,2014,manufacture of furniture,0.487641951,1.265734266,10.10121457,0.169959635,45.73455111,31.67234469,70.97628591,7058999.59,1.548250265,0.709288768,1.184831103,15.29058116,1.550881666,1.1865306989589972,388000.0,2.2527901811421622,3,41,3,Reasonable_performance,3,3,1,3,3,5,4,2,2,3,4,2,3,3,2
213405,HYPNOS LIMITED,2014,manufacture of furniture,4.875075044,1.0188299790000002,188.1271179,104.93786440000001,9.323002119,38.58892556,49.75530392,6549790.897999999,167.96697,15.65956417,9.726158669,2.8913969269999997,167.96697,9.726158668873511,1442469.0,4.100955357399115,4,51,4,Better_returns,2,4,3,2,3,4,4,5,5,4,2,5,4,4,4
258950,SYMM & COMPANY LIMITED,2014,manufacture of furniture,0.605828143,1.429393935,13.55998793,2.373205413,31.9751685,54.60076163,63.32271311,9103110.982,7.248715935,2.372795032,2.10369478,0.30745816,7.4207428539999984,2.1274268340942983,337599.0,4.623936185717437,3,43,3,Reasonable_performance,3,4,2,2,4,4,4,3,3,3,2,3,3,3,4
277690,HARRISON SPINKS BEDS LTD,2014,manufacture of furniture,2.523222784,1.660134334,6.734802083,0.0,49.25811912,10.56614839,46.01821809,10770753.84,11.5917963,5.700899799,1.033327493,3.611177695,11.5917963,1.036650286290416,949551.0,3.4761994614483527,3,40,2,Moderate,4,3,0,3,1,4,4,3,3,3,2,3,3,4,3
286568,WESLEY BARRELL (WITNEY) LIMITED,2014,manufacture of furniture,-1.312845633,1.002886229,1273.9787019999999,6.7603347529999995,28.83355038,38.53693023,1.82792254,1696709.2230000002,-10.85456976,-3.3413399480000003,2.4005786380000003,21.12027351,-11.58837502,2.4681819858731653,57293.0,2.141146715426613,0,30,1,Need_more_analysis,2,4,2,2,3,2,2,0,0,3,5,0,3,2,2
341415,DURESTA UPHOLSTERY LIMITED,2014,manufacture of furniture,0.821584251,2.542408743,3.718305178,8.024849774,57.13664869,39.36449296,33.92604846,6238737.1389999995,2.92219994,1.803633786,0.6699416570000001,15.01785154,3.156702095,0.7501901545534713,219480.0,2.9528618124538144,3,39,2,Moderate,4,3,2,3,3,3,3,2,3,3,4,2,2,2,3
