REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
11943,GODIVA LIMITED,2016,manufacture of machinery and equipment (not elsewhere classified),29.15686275,2.329254727,1.422594142,10.75519317,61.30683171,24.33333333,45.06437908,18845999.66,26.06485539,17.6981671,0.523587653,17.73202614,28.86818094,0.63113958454669,4534000.0,2.8896520514699264,5,49,3,Reasonable_performance,4,1,2,4,3,4,5,4,5,2,4,4,2,5,3
30037,EMERSON AUTOMATION SOLUTIONS FINAL CONTROL UK LTD,2016,manufacture of machinery and equipment (not elsewhere classified),-7.3218331989999985,6.895051769,0.589955888,2.881140468,85.78347284,13.91440192,4.967150941,31217602.0,-3.5951365789999996,-3.150354011,0.145247449,0.0,-3.698584187,0.1754775399028228,-1200314.0,4.559507635281757,0,25,1,Need_more_analysis,5,1,2,5,3,2,5,0,0,1,0,0,1,0,4
33672,WHEELABRATOR GROUP LIMITED,2016,manufacture of machinery and equipment (not elsewhere classified),-2.538539647,4.910412199,0.660065806,52.09200238,52.50030008,10.5460168,66.29165513,41217999.96,-1.6535882869999998,-1.320369704,0.383830994,1.3846579890000001,-2.514975536,0.9047510174219214,-1234000.0,2.0072431765054732,0,32,1,Need_more_analysis,5,1,3,4,2,5,5,0,0,2,2,0,3,0,2
37545,LEEDS AND BRADFORD BOILER COMPANY LIMITED(THE),2016,manufacture of machinery and equipment (not elsewhere classified),7.242183821,3.40566119,1.925556997,1.288014403,71.47350713,43.34296581,117.9916347,6127577.522999999,12.79261129,9.261095323,0.38623967,10.29845311,12.95738196,0.3991198138905055,663639.0,3.955090183730894,4,47,3,Reasonable_performance,5,2,1,5,4,5,4,3,4,2,3,3,2,4,4
40051,DE SMET ROSEDOWNS LIMITED,2016,manufacture of machinery and equipment (not elsewhere classified),25.55098087,3.7684073110000003,1.1682542679999999,11.57008988,67.4796748,38.27682248,58.22555905,14432999.44,27.12547137,20.42198993,0.366226812,17.34076047,30.26391279,0.4819277108433735,3427000.0,3.7803742418376567,5,52,4,Better_returns,5,1,2,5,4,4,5,4,5,2,4,4,2,5,4
43017,"THOMAS BROADBENT & SONS,LIMITED",2016,manufacture of machinery and equipment (not elsewhere classified),5.503301191,1.461138634,5.03768338,-18355.72258,-0.313234288,44.12308698,79.79731606,14080767.45,11.39190997,6.024061275,-150.4299897,23.831124499999998,-1923.180669,-320.24985170615963,1430631.0,1.6259537262146917,4,36,1,Need_more_analysis,3,3,0,0,4,5,5,3,3,0,5,0,0,5,2
68014,SPX FLOW TECHNOLOGY CRAWLEY LIMITED,2016,manufacture of machinery and equipment (not elsewhere classified),6.166611351,2.7310954489999997,1.039610793,11.10618816,57.82978178,6.226684368,66.40989047,22861999.91,6.1743985110000015,3.967203314,0.618150938,4.998340524,6.860138827,0.7292128193767538,1160000.0,2.4213082874445315,4,45,2,Moderate,5,1,2,4,2,5,5,3,3,2,3,3,2,5,3
72396,BUDENBERG GAUGE COMPANY LIMITED,2016,manufacture of machinery and equipment (not elsewhere classified),6.367823129,1.5608817419999998,8.023159331,16.43945734,48.01647873,18.65653683,58.33731613,823720.2302,22.59727529,12.63416537,0.918223783,17.10607929,26.31214472,1.0826183561934624,236980.0,3.645426254938004,4,48,3,Reasonable_performance,4,3,2,4,3,4,3,4,4,3,4,4,3,3,3
73961,LONGWOOD ENGINEERING COMPANY LIMITED,2016,manufacture of machinery and equipment (not elsewhere classified),8.162457862,2.709827245,2.513323476,0.41478114899999996,65.08617258,31.29622324,63.56123404,5495404.768999998,18.59351492,12.15200322,0.53227684,5.377020722999999,18.67063731,0.536424651065982,808911.0,3.1961799899498664,4,47,3,Reasonable_performance,5,2,1,5,4,4,4,4,4,2,3,3,2,4,3
76959,WEIR MINERALS EUROPE LIMITED,2016,manufacture of machinery and equipment (not elsewhere classified),9.947236497,3.3155092000000006,1.3857634540000001,2.46942791,75.58190974,35.05831454,32.2593309,90277999.39,10.56207085,7.9359716570000005,0.339082464,18.994861,10.82289358,0.3792141030467462,7680000.0,3.381796767457049,5,48,3,Reasonable_performance,5,1,2,5,4,3,6,3,3,2,4,3,2,5,3
