REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
16033,SIEMENS MOBILITY LIMITED,2013,manufacture of other transport equipment,-11.9767522,3.5821263180000003,0.9054623159999999,28.06367312,59.16266768,58.43322579999999,74.89510141,399904999.9,-10.03028883,-7.384982459,0.45872505799999996,3.984843725,-12.84515631,0.7775444327771944,-29446000.0,1.8653765738644952,0,28,1,Need_more_analysis,5,1,2,4,4,5,1,0,0,2,2,0,2,0,2
147133,STONE MARINE PROPULSION LIMITED,2013,manufacture of other transport equipment,32.63381266,2.7877731910000003,1.290478489,0.0,66.47096057,36.69546366,160.5290051,1724811.991,37.97695703,25.24364813,0.504416352,0.39168954,37.97695703,0.5044163518341271,351740.0,3.5985995471782766,4,45,3,Reasonable_performance,5,1,0,5,3,5,3,4,5,2,2,4,2,4,3
229770,BAE SYSTEMS MARINE LIMITED,2013,manufacture of other transport equipment,-2.324580284,0.7690816570000001,-7.312696747,-289.0625,-2.9297322039999996,17.440809299999998,1.3093700670000001,317400000.0,-66.94214876,-3.7079423210000004,-32.2421875,1.5784187109999999,126.5625,-35.1328125,7500000.0,1.305057448079753,0,19,1,Need_more_analysis,2,0,0,0,2,2,1,0,0,0,2,5,0,5,2
234268,TRICO LIMITED,2013,manufacture of other transport equipment,2.645954251,3.494292237,2.681006865,0.0,71.50756221,28.50588938,79.59841243,6121998.695,7.050261542,5.041470158,0.398453491,19.51177876,7.050261542,0.3984534910166022,476000.0,4.570977227614692,2,45,3,Reasonable_performance,5,2,0,5,3,5,4,3,3,2,4,3,2,4,4
245740,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,2013,manufacture of other transport equipment,7.845408285,1.290553995,11.22601389,0.0,41.86560951,4.616698513999999,53.37819191,94625999.79,35.53396587,14.8765114,1.388595345,6.493169816,35.53396587,1.3885953449614603,18700000.0,3.100651957495873,3,49,4,Better_returns,3,4,0,4,1,4,6,4,4,3,3,4,3,6,3
282648,ICON AEROSPACE TECHNOLOGY LTD,2013,manufacture of other transport equipment,14.73261627,1.46855812,5.965657479,0.0,40.93604951,47.4428117,64.22473868,6935999.7820000015,61.25984252,24.62648772,1.487559055,7.794273595,61.25984252,1.5572040883613585,1495000.0,3.2834168637637817,4,52,4,Better_returns,3,3,0,4,4,4,5,5,5,3,3,5,3,5,3
306452,GEESINK NORBA LIMITED,2013,manufacture of other transport equipment,2.084544651,1.86061756,4.630245911,6.787345917000001,49.19963729,27.65016038,31.53744859,10099980.72,7.5037917610000004,3.9424161680000003,0.96466185,7.056900367999999,8.013100064,1.0325353091832663,420834.0,3.112064487541306,2,46,3,Reasonable_performance,4,3,2,4,3,3,5,3,3,3,3,3,3,4,3
331969,"HYMATIC ENGINEERING COMPANY,LIMITED(THE)",2013,manufacture of other transport equipment,-20.19272887,0.101517866,-0.25769433399999997,-110.9082487,-628.3531409,47.6434516,96.45933713,3002999.972,5.432477021,-33.54353626,-1.141814953,12.2499635,5.3383255489999994,-1.1591461767089977,-1062000.0,-7.928219030545006,0,23,1,Need_more_analysis,2,0,0,0,4,5,3,3,0,0,4,2,0,0,0
348981,AIM COMPOSITES LIMITED,2013,manufacture of other transport equipment,4.140861299,0.818812463,-9.011031798,-136.0655738,-1.427067493,34.80195881,91.42085554,6963999.703,1306.818182,6.725932857999999,-69.71311475,18.17658073,-471.31147539999995,-71.07377049180326,773000.0,1.7534062364968213,3,31,1,Need_more_analysis,2,0,0,0,3,5,5,5,3,0,4,0,0,4,2
350911,SILCOMS LIMITED,2013,manufacture of other transport equipment,1.954399161,1.4515578690000002,6.793102331,115.5632006,31.09868801,58.2157669,75.3061041,8635070.394,6.5848586860000005,3.1380715589999997,1.68316207,19.76757886,10.09068793,2.2155697365092784,913698.0,2.4504352848751405,2,49,4,Better_returns,3,3,3,3,4,5,5,3,3,3,4,3,3,4,3
355922,GKN AEROSPACE SERVICES LIMITED,2013,manufacture of other transport equipment,8.261223659,1.4578335169999999,7.805668374,27.12877251,80.16264295,39.39437771,54.20636234,288513999.7,12.14169046,8.603436191,0.522830544,9.090484916,15.43558204,1.7516841099275076,77409000.0,1.9959041265894333,3,40,2,Moderate,3,3,2,5,3,4,1,3,4,2,3,3,3,1,2
362026,AIM AVIATION (HENSHALLS) LIMITED,2013,manufacture of other transport equipment,18.87061911,1.599383139,7.40651801,9.652713588,37.91049259,40.38414775,70.10344295,18667999.34,117.75048170000001,48.94873849,1.54126502,14.819746799999999,129.11659840000002,1.6377921563449096,10178000.0,5.035972402228962,4,56,4,Better_returns,4,3,2,4,3,5,5,5,5,3,4,5,3,5,5
400926,"BROADWAY(BRISTOL)ENGINEERING CO,LIMITED",2013,manufacture of other transport equipment,14.00081834,4.618028881,1.9042963119999998,2.39854731,83.23660734,33.37898115,88.17021147,4134607.545,16.7125157,14.24459134,0.17740899999999998,21.12530818,17.1133733,0.20139447291444326,1069153.0,5.322500637651119,4,49,4,Better_returns,5,2,2,5,3,5,4,3,4,1,5,3,2,5,5
402684,EDO MBM TECHNOLOGY LIMITED,2013,manufacture of other transport equipment,16.13035179,3.35983576,2.320151851,6.401636947999999,68.70167688,20.579151899999996,68.08290155,9000999.626,32.5,23.75740536,0.391552178,6.838014726,34.58053201,0.4555685472084186,2586000.0,4.4394896728173565,4,51,4,Better_returns,5,2,2,5,2,5,5,4,5,2,3,4,2,5,4
474681,BROMFORD INDUSTRIES LIMITED,2013,manufacture of other transport equipment,-5.703025385,1.412877116,4.612546783,107.9255155,44.626055900000004,50.39005448,89.99130636,19200999.61,-7.927386004,-4.582570089,1.0457063709999999,20.62516904,-11.35734072,1.9389443939852655,-256000.0,1.2268235489208283,0,38,2,Moderate,3,3,3,4,4,5,5,0,0,3,5,0,3,0,2
492005,AL-KO KOBER LIMITED,2013,manufacture of other transport equipment,4.635935368,3.678041696,3.854709353,14.18889618,70.51827521,2.940893519,76.18125407,9709573.422,11.57496431,9.320628902000001,0.276183158,5.595166029,13.21732398,0.4180721196222181,1520664.0,4.412923817674604,3,48,3,Reasonable_performance,5,3,2,5,1,5,5,3,4,2,3,3,2,5,4
503682,NOBLE EMISSION SYSTEMS LTD,2013,manufacture of other transport equipment,3.400990169,0.962725189,-75.76485398,119.5851251,28.5396589,57.69830177,84.58393338,2000463.7480000001,13.87886349,5.67644653,2.070804786,8.92056989,19.88967895,2.50389611683866,285501.0,2.1720659165176226,2,42,3,Reasonable_performance,2,0,3,3,4,5,3,3,3,3,3,3,3,4,2
548560,E.C.LANDAMORE & CO.LIMITED,2013,manufacture of other transport equipment,14.60956234,40.60499675,0.075009087,0.0,97.70477776,0.753144354,1236.092466,4371940.0,1.019553478,0.99615246,0.023491402,0.0,1.019553478,0.023491402303846137,-32643.0,26.69124528322455,4,22,1,Need_more_analysis,1,1,0,5,1,1,4,2,3,1,0,2,1,0,1
562740,CATHELCO LIMITED,2013,manufacture of other transport equipment,12.87079027,1.587688068,5.0657343589999995,27.10119011,57.00218835,57.24945698,83.77248688,8854710.577,16.50993147,11.53835064,0.528272137,14.21145694,20.241943300000006,0.7543186129516285,2426216.0,2.4132260847130684,4,51,4,Better_returns,4,3,2,4,4,5,5,3,4,2,4,4,2,5,3
568879,NASMYTH BULWELL LIMITED,2013,manufacture of other transport equipment,4.143038412,2.82355964,2.329639724,57.98847746,45.6028081,42.39681857,69.45833311,15890507.44,6.992573358,5.00437673,0.6234917560000001,13.24865328,10.97383459,1.1928474181079816,1139644.0,2.5180026606606782,3,50,4,Better_returns,5,2,3,4,3,5,5,3,3,2,4,3,3,5,3
578363,NELSON TOOL COMPANY (STOCKPORT) LIMITED,2013,manufacture of other transport equipment,2.21318206,1.7179366919999999,4.4139638219999995,2.512061427,44.13444584,42.17458232,191.8019408,3608045.0,8.488247392,3.8403488219999997,1.2406832970000001,0.0,8.701477381,1.2658039110511443,183198.0,2.82225654346142,2,44,3,Reasonable_performance,4,3,2,4,3,6,4,3,3,3,0,3,3,3,3
585852,LOCKHEED MARTIN UK AMPTHILL LIMITED,2013,manufacture of other transport equipment,-2.586212995,0.64238243,-6.6678458560000005,2.411582213,28.76537922,5.0761503910000005,3.7231988119999997,38082999.96,-14.76694402,-4.350205849,2.452285419,1.484808828,-15.12306101,2.476401240951396,-1687000.0,1.4639506426465214,0,23,1,Need_more_analysis,2,0,2,3,1,2,5,0,0,3,2,0,3,0,2
604352,AGUSTAWESTLAND LIMITED,2013,manufacture of other transport equipment,11.3962612,1.102090473,7.947424763,100.1119431,9.796873233,91.97331737,124.9813882,1603416000.0,38.99151042,7.474038792000001,8.438573392,28.63767556,78.02666914,12.296942175611456,133954000.0,1.1126765456282888,4,48,3,Reasonable_performance,3,3,3,3,4,5,1,4,3,4,5,5,4,1,2
614180,PORTER AND HAYLETT LIMITED,2013,manufacture of other transport equipment,0.87219978,0.4528861970000001,-0.798592272,27.52075097,54.00771699,82.83878076,0.502662505,11289999.97,0.172244987,0.118626925,0.576379737,6.18802791,0.219648101,0.8515872465376523,2982000.0,0.7745750474667719,2,38,2,Moderate,2,0,2,4,4,2,5,2,2,2,3,2,3,5,2
620201,AEM LIMITED,2013,manufacture of other transport equipment,20.06571135,3.766009852,2.24951024,87.94462940000004,57.33085539,46.45218114,47.49247882,15289998.99,23.62949842,19.86908122,0.35570352200000005,16.25366163,44.41037323,2.4260884529340907,6407000.0,2.7639736384127573,4,53,4,Better_returns,5,2,3,4,3,4,5,4,5,2,4,4,3,5,3
624125,FIELDS ENGINE SERVICE LIMITED,2013,manufacture of other transport equipment,18.97046312,3.15706508,1.949006545,0.0,85.06048254,0.8958943509999999,16.87908927,99737.84645,14.00758309,11.91491776,0.175634055,3.652393895,14.00758309,0.17563405494957582,27839.0,4.8710374468131015,4,35,2,Moderate,5,2,0,5,1,3,2,3,4,1,2,3,1,3,5
629814,MEGGITT (UK) LIMITED,2013,manufacture of other transport equipment,20.17928287,0.8483819579999999,-9.160077412,4.55762227,66.24729808,51.28199324,99.77900519,101194999.8,36.73193565,15.89677014,1.3703886669999998,11.78981046,38.40603853,15.139049256848054,34105000.0,1.268941460311415,4,49,4,Better_returns,2,0,2,5,4,5,6,4,5,3,4,4,4,1,2
644243,GARDNER AEROSPACE - HULL LIMITED,2013,manufacture of other transport equipment,5.990720523999999,0.578864104,-2.7528174310000004,264.1263941,6.9178346410000024,73.31877729,54.98908297,3658999.892,22.40939255,5.301932367,11.74907063,9.279475983,81.59851301,221.2,1054000.0,0.987388805898437,3,47,3,Reasonable_performance,2,0,3,2,4,4,4,4,3,4,3,5,4,5,2
661746,PRECI-SPARK LIMITED,2013,manufacture of other transport equipment,3.647873958,1.841411154,5.8409266460000016,0.0,63.91975206,13.88721321,69.08080478,12956689.33,10.11962159,6.468437027,0.5644616379999999,13.63299483,10.11962159,0.5644616378869126,3351918.0,3.799129093412695,2,46,3,Reasonable_performance,4,3,0,5,2,5,5,3,3,2,4,3,2,5,4
672443,IPECO HOLDINGS LIMITED,2013,manufacture of other transport equipment,9.61865061,8.56704177,1.469299793,10.47508595,82.41760117,22.32840993,52.1518021,44916997.64,10.511022800000001,9.570382508,0.108582198,21.23754139,11.61206147,0.21333305720084492,6871000.0,5.0772239708719935,4,47,3,Reasonable_performance,5,1,2,5,2,4,5,3,4,1,5,3,2,5,5
685774,RICHARDSONS LEISURE LIMITED,2013,manufacture of other transport equipment,5.155229708999999,0.317751548,-2.88159107,57.35160564,44.37626453,19.33892349,8.727301527,2529002.9359999998,4.874820627,3.291596741,0.7357603359999999,3.2497639510000003,7.456916873,1.2807891632227957,1782838.0,1.1137186435636752,3,38,2,Moderate,2,0,3,4,2,2,3,3,3,3,2,3,3,5,2
685993,MANUFAX ENGINEERING LIMITED,2013,manufacture of other transport equipment,4.860302565,1.4444868130000001,14.84448266,9.416570108,55.90864256,22.93459262,50.27026189,1704662.0,20.3542674,12.45138094,0.694466529,0.0,22.27094126,0.7886322296127906,553830.0,4.137395801968648,3,43,3,Reasonable_performance,3,4,2,4,2,4,3,4,4,3,0,4,2,4,4
688790,THYSSENKRUPP ELEVATOR UK LIMITED,2013,manufacture of other transport equipment,-2.869598808,1.329517173,13.68655589,0.0,28.85977337,27.66891084,61.38724868,16025999.86,-31.90184049,-9.206798867,2.465030675,3.106892556,-31.90184049,2.4650306748466257,-1236000.0,3.3183438904650515,0,31,1,Need_more_analysis,3,4,0,3,3,4,5,0,0,4,2,0,3,0,3
