REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
26018,MOLSON COORS BREWING COMPANY (UK) LIMITED,2013,manufacture of beverages,-0.668092386,1.048890332,76.40734434,62.38577872,33.27396502,39.09251156,50.24894129999999,377996999.8,-2.32158944,-1.202752128,1.510562849,4.6620131460000005,-3.76993109,2.4507315429781498,49754000.0,2.2712725527090303,0,33,2,Moderate,3,4,3,4,3,3,1,0,0,4,3,0,4,1,2
27173,COCA-COLA EUROPEAN PARTNERS GREAT BRITAIN LIMITED,2013,manufacture of beverages,13.25754228,1.0583335329999999,52.43349956,7.00004019,44.55654313,19.51381795,82.92545615,618487999.9,44.50406122,21.21754219,1.17433888,4.777566802,47.6193634,1.244339281408247,290083000.0,2.996681779370821,5,46,3,Reasonable_performance,3,4,2,4,2,4,1,5,4,4,3,5,4,1,3
30177,WADWORTH AND COMPANY LIMITED,2013,manufacture of beverages,7.105558625,1.005647165,1122.22,49.90753642,62.84026871,28.133966600000004,32.3621928,8903999.76,3.412008352,3.171686316,0.112146928,3.788918394,5.050031666000001,0.5927484787018256,8752000.0,1.7002509228748641,4,41,2,Moderate,2,4,3,4,3,2,5,2,2,2,2,2,3,5,2
31114,ADNAMS PLC,2013,manufacture of beverages,6.8231404960000015,1.25990444,23.17119877,63.64719431,50.63441314,24.67520661,35.72173554,12656999.46,10.40191508,8.300657538,0.39895159,8.950413223,16.39331242,0.9749414240895914,5917000.0,2.3407780061209964,4,47,4,Better_returns,3,4,3,4,2,2,5,3,3,3,3,3,4,5,2
31461,MARSTON'S PLC,2013,manufacture of beverages,8.621790778,1.094035699,36.24537037,186.99370469999997,35.44842105,33.10129008,13.333759099999998,251299999.9,2.820020053,2.573094957,0.27283525399999997,2.7462000260000003,8.017579285,3.001010781671159,182700000.0,0.7466261149323836,4,37,2,Moderate,3,4,3,4,3,1,1,2,2,3,2,3,5,1,2
51456,"MCMULLEN & SONS, LIMITED",2013,manufacture of beverages,12.54369335,1.129450131,47.24702589,3.375117,88.10180207,22.51110848,9.503969429,12467999.82,7.517842559,6.846900745,0.101299393,2.885242017,7.771578542,0.13505056251950007,11305000.0,5.354632896712241,5,41,2,Moderate,3,4,2,5,2,1,5,3,2,2,2,3,2,5,5
51702,DANIEL THWAITES PUBLIC LIMITED COMPANY,2013,manufacture of beverages,1.7595307919999998,1.216346154,30.31111111,46.79651461,63.55048860000001,25.42155425,40.4068915,25299999.76,0.837988827,0.78125,0.106611994,3.66568915,1.2301383909999999,0.5751667521806054,17300000.0,1.6793280797000445,3,43,3,Reasonable_performance,3,4,3,5,3,2,5,2,1,2,2,2,3,6,2
52099,"S.A.BRAIN & COMPANY,LIMITED",2013,manufacture of beverages,0.089211907,0.8052341190000001,-30.62948107,161.4311895,36.81109698,12.89946882,15.12804773,16491999.8,0.07638884,0.066800677,0.3574657470000001,3.269739157,0.190243477,2.127368442202978,10215000.0,1.1886554747495568,2,36,2,Moderate,2,0,3,4,2,1,5,2,1,3,2,2,4,5,2
57696,HALL & WOODHOUSE LIMITED,2013,manufacture of beverages,6.534786426,0.480841224,-10.26564157,59.26468733,56.72544885,16.98595114,10.78353391,8733999.826,3.869894229,3.4828856310000003,0.176296454,3.267393213,6.1398996420000005,0.7628771923013462,13450000.0,1.5184854911986854,4,37,2,Moderate,2,0,3,4,2,1,5,3,2,2,2,3,3,5,2
66594,"HOOK NORTON BREWERY COMPANY,LIMITED(THE)",2013,manufacture of beverages,5.387389282999999,2.97112418,2.6195909090000002,13.289604500000001,79.39078221,24.35831557,58.38769152,4293113.666999999,3.3334726580000003,2.9767626560000005,0.134887507,6.44331517,3.7522999410000004,0.26077514315310396,331193.0,3.2174017314315466,4,41,2,Moderate,5,2,2,5,2,3,4,2,2,2,3,2,3,4,3
68576,"JUSTERINI & BROOKS,LIMITED",2013,manufacture of beverages,2.525607944,7.260846923,0.27993626,0.0,97.47633524,42.11384784,95.19282196,264911999.7,0.114601591,0.111709431,0.025890025,16.88169521,0.114601591,0.02589002504914031,926000.0,23.373318654289122,3,37,2,Moderate,5,1,0,5,3,4,1,2,1,2,4,2,2,5,6
78439,CARLSBERG UK LIMITED,2013,manufacture of beverages,1.971983249,0.6520223479999999,-6.4273844460000005,434.24811370000003,7.005600547,98.22522382,34.89878564,166652999.8,7.405047493,2.764155477,8.969784172999999,9.715599187,39.56132655,13.83770473862766,33429000.0,1.4783184510985938,3,42,3,Reasonable_performance,2,0,3,2,4,2,6,3,2,5,3,4,5,1,2
88929,PAULS MALT LIMITED,2013,manufacture of beverages,1.3578324030000002,1.31521307,14.87123036,34.33219729,44.7852319,64.47699164,46.61143324,36387999.68,4.2149353760000015,2.535746685,0.889556942,6.799956821,5.662015304,1.232878914539258,3527000.0,2.686233525273632,3,50,4,Better_returns,3,4,3,4,4,3,5,3,2,4,3,3,4,5,3
