REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
8614,STADCO LIMITED,29201,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,236491000.0,1826000.0,210915000.0,25576000.0,38121000.0,14501000.0,6444000.0,47000.0,27128000.0,-5451000.0,21677000.0,0.0,21677000.0,57081000,-863000.0,56218000.0,168043000.0,40178000.0,40402000.0,351000.0,87112000.0,0.0,0.0,224261000.0,150371000.0,50995000.0,0,47628000.0,51748000.0,0.0,2024000.0,2024000,152395000.0,71866000,17672000.0,3030000.0,72729000,54738000.0,884000.0,71866000.0,0.0,0,0.0,0.0,73890000,975.0,1,11.47104964,1.117522661,13.382243099999998,2.8163526560000003,31.92285141,78.70563785,62.01068962,168042999.7,36.71403438,12.09661956,2.092380263,17.08394823,37.74803106,2.0953814846897387,20945000.0,1.8684238043621144,0.09456124783176743,0.13532357387151578,0.3082056175616804,0.28634404015879783,1.043989324938353
33774,JOHNSON MATTHEY PLC,29320,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,02/04/2015,31/03/2016,2016,52,12,Y,2,10713900000.0,0.0,9947100000.0,766800000.0,641400000.0,418900000.0,0.0,40200000.0,386300000.0,-60600000.0,325700000.0,444600000.0,-126300000.0,1339500000,795000000.0,2134500000.0,1941200000.0,774100000.0,653700000.0,304500000.0,173900000.0,270700000.0,35000000.0,4075700000.0,1145700000.0,812300000.0,20700000,156400000.0,156300000.0,0.0,1076900000.0,1097600000,2222600000.0,1853100000,795500000.0,220700000.0,1058100000,1541300000.0,0.0,1853100000.0,866500000.0,834300000,-563600000.0,0.0,2930000000,12494.0,1,3.605596468,1.694335341,13.46813325,59.23047866,56.48489652,27.67334957,26.37195606,1941199999.0,13.18430034,9.478126457,0.618261292,6.1014196510000005,20.8461497,2.10055760325111,418900000.0,3.4180846470247315,0.2342174350418333,-0.04338395858380156,0.3391736388841181,0.2856384414649509,2.6024390902176315
92428,MERITOR AFTERMARKET UK LIMITED,29320,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,25/09/2015,30/09/2016,2016,53,12,N,1,11974110.03,1245517.36,11019854.8,954255.22,327123.23,0.0,0.0,0.0,333245.86,0.0,333245.86,0.0,333245.86,0,0.0,0.0,11371468.55,2128925.04,0.0,0.0,9242543.51,0.0,0.0,11371468.55,1569141.95,0.0,0,307880.69,1261261.0,0.0,0.0,0,1569141.95,9802327,9802326.6,334995.18,9802327,9467331.4,0.0,9802326.59,0.0,0,0.0,0.0,9802327,3.0,1,2.783053264,7.246934256,1.221557954,0.0,86.20106143,0.0,64.8948137,11371468.55,3.3996607130000003,2.930543742,0.160078522,0.0,3.3996607130000003,0.16007851503015558,0.0,5.8660670216299415,1.0344127381858694,0.04102761239224462,0.0,3.7481607065568543,1.0424659644949728
121799,GKN DRIVELINE BIRMINGHAM LIMITED,29320,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,2,195590000.0,0.0,0.0,0.0,36012000.0,-22018000.0,3220000.0,230000.0,-25554000.0,4323000.0,-21231000.0,0.0,-21231000.0,52665000,0.0,52665000.0,120539000.0,21326000.0,12730000.0,81241000.0,354000.0,0.0,4888000.0,173204000.0,37937000.0,0.0,0,12785000.0,25152000.0,393000.0,143526000.0,143526000,181463000.0,-8259000,82602000.0,166600000.0,-8259000,-250832000.0,0.0,-8259000.0,0.0,0,0.0,0.0,135267000,829.0,1,-13.06508513,3.177346654,2.367860342,-1737.813295,-4.768365627,0.0,39.79748453,120538999.7,-18.89152565,-14.75370084,-4.593413246,6.508512705,309.4079186,-21.971546192032932,-18798000.0,1.1331715038574781,0.5722870141567169,-0.17160920071129995,-0.3581522366688991,-0.02730804626838529,1.117953973349345
135767,VAUXHALL MOTORS LIMITED,29100,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,01/01/2015,30/06/2016,2016,78,18,N,1,6314100000.0,1280400000.0,6102100000.0,212000000.0,264800000.0,102300000.0,41500000.0,1700000.0,68200000.0,165500000.0,233700000.0,0.0,233700000.0,610000000,0.0,610000000.0,794100000.0,41900000.0,655800000.0,32400000.0,64000000.0,0.0,0.0,1404100000.0,1532400000.0,287200000.0,0,732100000.0,513100000.0,0.0,1174900000.0,1174900000,2707300000.0,-1303200000,-738300000.0,848500000.0,-1303200000,-2173200000.0,0.0,-1303200000.0,0.0,0,0.0,0.0,-128300000,2729.0,1,1.0801222659999998,0.518206735,-8.552214547,-90.15500307,-92.81390214,16.60220776,2.42211875,794099999.6,-53.15666407,4.857203903,-1.17587477,10.38627833,-5.233271946,-2.077424800491099,143800000.0,4.103118065282129,-0.6309806993803859,0.23301759133964814,0.33796738124065234,-0.2888191186791268,4.451932910761341
135767,VAUXHALL MOTORS LIMITED,29100,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,02/07/2016,31/12/2016,2016,26,6,N,1,1959700000.0,490600000.0,1868100000.0,91600000.0,95200000.0,19000000.0,24100000.0,4200000.0,6600000.0,-138700000.0,-132100000.0,0.0,-132100000.0,384800000,0.0,384800000.0,666700000.0,50600000.0,551300000.0,300000.0,64500000.0,0.0,0.0,1051500000.0,1376600000.0,257800000.0,0,572000000.0,546800000.0,0.0,1130300000.0,1130300000,2506900000.0,-1455400000,-709900000.0,848500000.0,-1455400000,-2325500000.0,0.0,-1455400000.0,0.0,0,0.0,0.0,-325100000,2901.0,1,0.336786243,0.484309168,-2.760529652,-77.66249828,-138.41179269999998,48.01602286,9.424401694,666699999.6,-2.030144571,0.62767475,-0.945856809,28.13185692,-0.453483578,-1.722481791947231,43100000.0,0.6459716326827636,-0.8101569186875892,-0.17588207322872088,0.13526390870185448,-0.3483345965136224,1.8450813124108416
163992,FEDERAL-MOGUL LIMITED,29320,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,86014332.0,49920210.0,82835610.0,3178722.0,25699593.0,7727792.0,3642829.0,0.0,12354209.0,-627690.0,11726519.0,82800000.0,-71073481.0,489382038,4147208.0,493529246.0,112832558.0,13668545.0,4609597.0,11146247.0,83408169.0,0.0,0.0,606361804.0,25463970.0,6784418.0,0,14246523.0,4433029.0,0.0,0.0,0,25463970.0,580897834,87368588.0,222143589.0,576750626,347710690.0,0.0,580897834.0,0.0,0,0.0,0.0,580897834,596.0,1,14.3629657,4.431067033,0.984499509,0.0,96.46027145,28.7895344,58.00218183,112832557.8,2.126743857,2.0374319290000003,0.04383554,5.359103411,2.126743857,0.04415074531709308,11370621.0,13.800927141961301,0.1729038750600458,-0.16409818815038685,0.06188227730122658,13.589804559147689,0.14043461860272452
195431,TRUCK-LITE EUROPE LIMITED,29320,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,29488000.0,14293000.0,18226000.0,11262000.0,8564000.0,-457000.0,953000.0,0.0,-2687000.0,268000.0,-2419000.0,0.0,-2419000.0,9615000,0.0,9615000.0,17768000.0,5500000.0,6511000.0,58000.0,5699000.0,0.0,0.0,27383000.0,4940000.0,3779000.0,0,598000.0,563000.0,1053000.0,18611000.0,18611000,23551000.0,3832000,12828000.0,9866000.0,3832000,-7430000.0,0.0,3832000.0,0.0,0,0.0,20000.0,22443000,312.0,1,-9.112181226,3.596761134,2.298721547,485.6732777,13.99408392,46.77614623,68.07854042,17767998.68,-11.97255269,-9.812657488,1.28914405,22.0801682,-70.12004175,6.145876826722338,496000.0,1.6619882580852252,0.5621590037614578,-0.12367527297958585,0.059774312529671685,0.09762642775253703,1.0661037870211445
199841,BUCHER MUNICIPAL LIMITED,29100,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,78023000.0,0.0,0.0,0.0,16779000.0,6609000.0,1849000.0,672000.0,7766000.0,-1310000.0,6456000.0,10000000.0,-3544000.0,22862000,41000.0,22903000.0,35560000.0,5705000.0,11270000.0,7663000.0,10922000.0,0.0,0.0,58463000.0,20440000.0,8068000.0,0,1248000.0,11124000.0,17950000.0,17950000.0,17950000,38390000.0,20073000,15120000.0,8000.0,20032000,20136000.0,0.0,20073000.0,0.0,0,0.0,246000.0,38023000,450.0,1,9.953475257000001,1.739726027,5.160251323,89.42360385,34.35863202,37.74297323,26.68860464,35559999.45,20.42447992,13.28361528,1.018283266,14.44445869,38.68878593,1.916433706070288,8458000.0,2.3372090995123016,0.3103501359834425,-0.08486735200041051,0.4774199066075979,0.3130815316488669,1.321224877272805
235446,FORD MOTOR COMPANY LIMITED,29100,"manufacture of motor vehicles, trailers and semi-trailers",3,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,2,11810000000.0,4923000000.0,11343000000.0,467000000.0,754000000.0,0.0,131000000.0,9000000.0,479000000.0,-105000000.0,374000000.0,0.0,374000000.0,2641000000,13000000.0,2654000000.0,1579000000.0,88000000.0,748000000.0,48000000.0,472000000.0,0.0,223000000.0,4233000000.0,2917000000.0,669000000.0,0,1412000000.0,836000000.0,2000000.0,86000000.0,86000000,3003000000.0,1230000000,-1338000000.0,983000000.0,1217000000,-1119000000.0,0.0,1230000000.0,0.0,0,0.0,0.0,1316000000,9168.0,1,4.055884843,0.541309565,-8.826606876,6.991869919,29.14691943,20.67612193,2.719729043,1579000000.0,36.39817629,11.31585164,2.371544715,6.33361558,38.94308943,2.467543138866064,131000000.0,2.8517559454483616,-0.3793054571226081,0.12369477911646586,0.10212615166548547,0.24315684315684316,2.762083628632176
