REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
1812,QUANTUM CLOTHING GROUP LIMITED,14131,manufacture of wearing apparel,1,L,N/A,02/04/2015,31/03/2016,2016,52,12,N,2,86515061.13,0.0,87330002.98,-814941.84,4979868.77,-21912466.44,107366.53,371309.27,-22193558.0,-5070086.48,-27263644.49,0.0,-27263644.49,4744259,73814.49,4818073.36,40435430.95,20734416.94,979719.65,662093.64,18059200.71,0.0,0.0,45253504.31,40337011.63,4466895.31,0,34255890.0,1614226.06,0.0,958842.82,958843,41295854.45,3957650,98419.33,751565.76,3883835,5867879.51,-3901729.79,3957649.86,0.0,0,0.0,0.0,4916493,87.0,1,-25.65282589,1.002439926,879.0455078,24.22758541,8.759798627,18.84546768,87.47681715,40435430.93,-451.4103447,-49.04273898,10.19216279,1.132426698,-560.7761677,10.632752022163661,-21805099.91,-0.4818254349938105,0.0026098132686246324,-0.843450752996503,-1.5900830399801582,0.05642941721478292,1.8926691274994432
40000,JOHN SMEDLEY LIMITED,14190,manufacture of wearing apparel,1,L,N/A,02/04/2015,31/03/2016,2016,52,12,N,1,15916000.0,0.0,9714000.0,6202000.0,7224000.0,247000.0,326000.0,2000.0,413000.0,18000.0,431000.0,132000.0,299000.0,2785000,0.0,2785000.0,9855000.0,804000.0,4373000.0,3922000.0,756000.0,768000.0,0.0,12640000.0,2026000.0,707000.0,0,94000.0,1225000.0,210000.0,353000.0,353000,2379000.0,10261000,7829000.0,254000.0,10261000,9320000.0,984000.0,10261000.0,1028000.0,867000,-99000.0,0.0,10614000,354.0,1,2.594873084,4.864264561000001,2.0329544,3.440210506,81.17879747,16.21355868,18.43804976,9854997.842,3.891087243,3.267405063,0.197446643,27.47549636,4.024948835,0.2318487476854108,573000.0,4.7604526174437725,0.7432594936708861,0.033117088607594936,0.14959651898734175,2.587894073139975,1.2465854430379748
74973,J. WIPPELL & COMPANY LIMITED,14190,manufacture of wearing apparel,1,L,N/A,01/02/2015,31/01/2016,2016,52,12,N,1,3727044.0,756501.0,1051822.0,2675222.0,1524250.0,307574.0,253382.0,8534.0,301667.0,-77571.0,224096.0,77313.0,146783.0,2370139,0.0,2370139.0,1511676.0,74594.0,842842.0,494869.0,99371.0,-113291.0,0.0,3881815.0,458588.0,71613.0,0,9573.0,377402.0,14533.0,358833.0,358833,817421.0,3064394,1053088.0,45045.0,3064394,2957390.0,0.0,3064394.0,204017.0,-92294,-20997.0,0.0,3423227,79.0,1,8.094001573,3.296370598,3.5391572210000004,11.70975403,78.94229890000003,7.013264399,7.305202192,1511674.1619999998,8.812357463,7.771287400000001,0.149650469,22.61422189,9.844262846,0.2667480095575177,560956.0,4.0552036905035225,0.32554503499007553,0.05293817453948732,0.4768786765984468,2.249313878650047,0.950527925725466
124201,"J.BARBOUR & SONS,LIMITED",14190,manufacture of wearing apparel,1,L,N/A,03/01/2015,30/04/2016,2016,69,16,Y,1,204969094.0,0.0,97926759.0,107042335.0,37604000.0,28194083.0,2739217.0,154451.0,27965827.0,-8010797.0,19955030.0,12000000.0,7955030.0,11756558,91746.0,11848304.0,102278624.0,9548035.0,30983790.0,57106620.0,4640179.0,7110929.0,0.0,114126928.0,21280897.0,12390441.0,0,4300.0,8886156.0,5331.0,1638284.0,1638284,22919181.0,91207747,80997727.0,375150.0,91116001,90459454.0,0.0,91207747.0,29178226.0,7106397,4532.0,0.0,92846031,1007.0,1,13.6439238,4.806123727,2.530553654,1.796211456,79.98211201,22.06435554,17.00272323,102278622.5,30.12064888,24.50414419,0.233323349,15.11632285,30.66167943,0.2515384866374897,30933300.0,6.0070218470935925,0.8516594120539195,0.097584699730111,0.8944417569883244,2.3853208629051794,1.7780151154160568
171167,WACOAL EMEA LTD,14142,manufacture of wearing apparel,1,L,N/A,02/04/2015,31/03/2016,2016,52,12,N,1,54798000.0,23312000.0,33086000.0,21712000.0,9236000.0,2674000.0,742000.0,0.0,3625000.0,-615000.0,3010000.0,0.0,3010000.0,4821000,126000.0,4947000.0,46443000.0,5892000.0,15070000.0,14120000.0,11361000.0,0.0,0.0,51390000.0,34315000.0,2375000.0,0,28969000.0,2971000.0,0.0,0.0,0,34315000.0,17075000,12128000.0,250000.0,16949000,16269000.0,556000.0,17075000.0,0.0,0,0.0,0.0,17075000,373.0,1,6.6152049339999985,1.3534314440000002,4.518304749,0.0,33.30797441,15.81946421,39.2455929,46442999.56,21.22986823,7.053901537000001,2.00966325,27.50100369,21.22986823,2.024603221428993,3416000.0,1.936564910779755,0.28319906596614125,0.08200038918077447,0.21935785172212494,0.2963543639807664,1.0556532399299476
186716,CRYSTAL MARTIN HOLDINGS LIMITED,14132,manufacture of wearing apparel,1,L,N/A,02/01/2016,31/12/2016,2016,52,12,Y,1,143247000.0,0.0,117583000.0,25664000.0,29474000.0,2249000.0,1944000.0,159000.0,8915000.0,-299000.0,8616000.0,0.0,8616000.0,18771000,0.0,18771000.0,95796000.0,27495000.0,15537000.0,7974000.0,44790000.0,9638000.0,0.0,114567000.0,20971000.0,6192000.0,0,1824000.0,12955000.0,0.0,5305000.0,5305000,26276000.0,88291000,74825000.0,14806000.0,88291000,61358000.0,5189000.0,88291000.0,11972000.0,9638000,0.0,0.0,93596000,7837.0,1,6.223516025,4.568022507,1.914426996,6.0085399420000005,77.06494889,15.77750319,70.05853526,95795999.26,9.5249797,7.78147285,0.237521378,10.84630045,10.09729191,0.2976067775877496,4193000.0,4.263709659348227,0.7837335358349262,0.10528686270915708,0.12077561601508288,2.0160831176739227,1.2378305271151375
236462,"D.GURTEEN & SONS,LIMITED",14131,manufacture of wearing apparel,1,L,N/A,02/07/2015,30/06/2016,2016,52,12,N,1,11627276.0,248732.0,10069135.0,1558141.0,1003205.0,-809713.0,57467.0,7617.0,-800027.0,148415.0,-651612.0,19714.0,-671326.0,100925,0.0,100925.0,7824417.0,1824670.0,2887140.0,2619475.0,493132.0,-165023.0,0.0,7925342.0,759498.0,122687.0,0,0.0,636811.0,101538.0,101538.0,101538,861036.0,7064306,7064919.0,28163.0,7064306,7031031.0,0.0,7064306.0,-20121.0,-165023,0.0,0.0,7165844,38.0,1,-6.880605569,10.30209033,1.645776264,1.437338643,89.13566127,3.85135392,57.27949951,7824413.199,-11.16444902,-10.09454229,0.107512047,24.83075142,-11.32491996,0.121885433615135,-752246.0,7.012992778806837,1.0697207514830274,-0.11858874986088927,-0.3132245649462193,4.922655498724792,1.452429843406127
259857,W.BREWIN AND COMPANY LIMITED,14310,manufacture of wearing apparel,1,L,N/A,02/11/2015,31/10/2016,2016,52,12,N,1,6099745.0,0.0,4121291.0,1978454.0,0.0,218391.0,55763.0,0.0,312290.0,-594.0,311696.0,181316.0,130380.0,972063,0.0,972063.0,3240367.0,1017647.0,635617.0,1418111.0,168992.0,0.0,0.0,4212430.0,415188.0,216545.0,0,0.0,198643.0,0.0,813000.0,813000,1228188.0,2984242,2825179.0,106260.0,2984242,2876481.0,0.0,2984242.0,0.0,0,0.0,0.0,3797242,44.0,1,5.119722218,7.804577685,2.159064965,27.24309892,70.84371728,12.9577425,60.89453821,3240365.469,8.224126879,7.413535655,0.139126787,10.42038643,10.4646339,0.4115577758104068,274154.0,3.954344893803923,0.8048121393115139,0.04333175862863003,0.21477109411907144,1.4578755044016063,1.4335543973431013
319106,THE FLORIDA GROUP LIMITED,14190,manufacture of wearing apparel,1,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,8308919.0,1124665.0,0.0,0.0,2184566.0,-13666.0,84136.0,46.0,34421.0,-100000.0,-65579.0,113941.0,-179520.0,167740,0.0,167740.0,5388689.0,633495.0,2545356.0,474625.0,1734913.0,0.0,300.0,5556429.0,1029781.0,621616.0,0,30000.0,378165.0,0.0,208000.0,208000,1237781.0,4318648,4358908.0,91153.0,4318648,4227495.0,0.0,4318648.0,0.0,0,0.0,80000.0,4526648,97.0,1,0.414265682,5.232849508999999,1.90619279,4.816322145,77.72344432,27.30678203,27.82861104,5388686.528,0.7604081429999999,0.619480605,0.238449857,30.6340211,0.797031849,0.2866130789080286,70470.0,4.511827997107192,0.9413761248456516,-0.04523192863617982,0.04185259993423834,2.0934145862636444,1.4804166146998368
424854,EDE & RAVENSCROFT LIMITED,14131,manufacture of wearing apparel,1,L,N/A,02/07/2015,30/06/2016,2016,52,12,Y,1,39924791.0,0.0,22028525.0,17896266.0,10450027.0,1392638.0,1220387.0,154197.0,1855851.0,-443195.0,1412656.0,151200.0,1222050.0,22808684,747636.0,23556320.0,25541461.0,1384532.0,8090671.0,5139497.0,10926761.0,2500418.0,0.0,49097781.0,20088493.0,2891183.0,270736,383225.0,16543349.0,434266.0,2940167.0,3210903,23028660.0,26069121,5452968.0,16800.0,25321485,22222055.0,0.0,26069121.0,4703506.0,3294656,-794238.0,4886177.0,29009288,627.0,1,4.648367477,1.271447341,7.321662441,12.31688249,53.91735847,26.4317425,12.65765374,25541460.6,6.397437262,3.779908098,0.770585744,20.26477985,7.118962699,0.9094514006583736,2613025.0,1.8085267035888584,0.13327611689823618,0.03484617767145118,0.17562876212267106,0.6597383868622837,0.8050372600342163
