REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
11943,GODIVA LIMITED,28131,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2014,31/12/2014,2014,52,12,N,1,19400000.0,15206000.0,11750000.0,7650000.0,2486000.0,4194000.0,271000.0,0.0,4244000.0,-541000.0,3703000.0,0.0,3703000.0,2249000,0.0,2249000.0,19720000.0,3157000.0,2425000.0,2757000.0,11381000.0,0.0,0.0,21969000.0,8851000.0,1599000.0,0,5760000.0,1492000.0,0.0,0.0,1536000,10387000.0,11582000,10869000.0,1000000.0,11582000,10161000.0,0.0,11582000.0,0.0,0,0.0,0.0,13118000,58.0,1,21.87628866,2.227996837,1.784892814,13.26195821,52.71974145,30.08427835,59.39716495,19719999.73,32.35249276,19.31813009,0.7642030740000001,12.5,36.64306683,0.8968226558452772,4465000.0,3.0436246151009936,0.5936911102007374,0.2359779689562565,0.670695070326369,0.6690285934341003,0.8742318721835313
30037,EMERSON AUTOMATION SOLUTIONS FINAL CONTROL UK LTD,28140,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2014,31/12/2014,2014,52,12,N,1,27752000.0,21480000.0,0.0,0.0,7168000.0,994000.0,303000.0,0.0,1218000.0,-79000.0,1139000.0,0.0,1139000.0,3550000,367000.0,3917000.0,36546000.0,4364000.0,5003000.0,14000.0,27165000.0,0.0,0.0,40463000.0,6585000.0,3331000.0,0,2063000.0,1191000.0,0.0,0.0,2083000,8668000.0,31795000,29961000.0,100000.0,31428000,8700000.0,0.0,31795000.0,0.0,0,0.0,0.0,33878000,209.0,1,4.388872874,5.549886105,0.926270819,6.5513445510000015,79.29718675,43.80999568,57.39622370000001,36545999.24,3.595253557,3.0101574280000003,0.207108036,18.02752955,3.830791005,0.27580501463662976,1297000.0,3.88818452781915,0.888545090576576,0.039408842646368285,0.1057781182808986,2.17544993077988,0.6790025455354274
33672,WHEELABRATOR GROUP LIMITED,28131,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2014,31/12/2014,2014,52,12,N,1,27561000.0,11067000.0,19766000.0,7795000.0,6682000.0,1512000.0,90000.0,370000.0,2258000.0,-235000.0,2023000.0,0.0,2023000.0,437000,64000.0,501000.0,37892000.0,4023000.0,575000.0,3325000.0,29969000.0,0.0,0.0,38393000.0,7034000.0,1142000.0,0,1761000.0,4131000.0,0.0,0.0,8158000,15192000.0,23201000,30858000.0,1374000.0,23137000,3739000.0,0.0,23201000.0,0.0,0,0.0,0.0,31359000,112.0,1,8.192736112999999,5.386977537999999,0.8931557459999999,35.16227749,60.53119048,15.12390697,53.27800152,37891999.92,7.200484709,5.881280442,0.303176587,2.08628134,9.732339123,0.6566106236763626,1602000.0,2.800424103730732,0.964488318183002,0.07376865574453675,0.13769697601125205,0.913783570300158,0.7106865834917823
37545,LEEDS AND BRADFORD BOILER COMPANY LIMITED(THE),28990,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/04/2013,31/03/2014,2014,52,12,N,1,8480543.0,4388840.0,6336471.0,2144072.0,2370372.0,562103.0,40347.0,0.0,563866.0,-47173.0,516693.0,421341.0,95352.0,222943,0.0,222943.0,5321446.0,2777824.0,851053.0,1555864.0,136705.0,-265505.0,0.0,5544389.0,1870065.0,782131.0,0,325681.0,762253.0,0.0,0.0,40000,1910065.0,3634324,3451381.0,29058.0,3634324,3579224.0,0.0,3634324.0,299945.0,-265505,0.0,1069274.0,3674324,68.0,1,6.6489374560000005,2.845594137,2.457144836,1.100617336,65.54958536,33.66268115,119.5567029,5321445.545,15.34611537,10.17002956,0.51455649,10.03535976,15.51501737,0.5255626630977315,602450.0,3.785562916957181,0.7469997505586278,0.024077098486415725,0.35857603065008603,1.1416336093274313,1.51427642793462
40051,DE SMET ROSEDOWNS LIMITED,28960,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2014,31/12/2014,2014,52,12,N,1,12721000.0,10903000.0,8589000.0,4132000.0,2937000.0,1909000.0,146000.0,103000.0,2028000.0,-491000.0,1537000.0,0.0,1537000.0,1435000,0.0,1435000.0,11177000.0,1631000.0,2022000.0,1702000.0,5822000.0,0.0,0.0,12612000.0,2557000.0,1065000.0,0,13000.0,1479000.0,0.0,0.0,2529000,5086000.0,7526000,8620000.0,234000.0,7526000,7292000.0,0.0,7526000.0,0.0,0,0.0,0.0,10055000,87.0,1,15.94214291,4.371138052,1.47575406,33.60350784,59.67332699,30.55773917,46.79781464,11176999.21,20.16907011,16.07992388,0.339755514,15.89497681,26.94658517,0.6757905926122775,2055000.0,3.414893875141414,0.8201712654614652,0.17061528702822704,0.5377021883920076,0.8878489972473457,0.9985561370123692
43017,"THOMAS BROADBENT & SONS,LIMITED",28990,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/10/2013,30/09/2014,2014,52,12,Y,1,29719942.0,0.0,24337798.0,5382144.0,7982069.0,440187.0,234401.0,1092923.0,1717876.0,-411964.0,1305912.0,0.0,1305912.0,4190086,0.0,4190086.0,18174728.0,8162318.0,6935799.0,2311190.0,765421.0,-1537363.0,0.0,22364814.0,13529153.0,5113952.0,1377344,80544.0,6957313.0,0.0,0.0,6408584,18560393.0,3804421,4645575.0,364185.0,3804421,291770.0,2382650.0,3804421.0,-2620762.0,-1537363,0.0,1250250.0,8835661,191.0,1,5.780213165,1.343375154,6.397473294,168.450968,17.01074286,62.80606066,100.2440069,18174727.49,19.44252954,7.681154871,3.556166103,23.33718888,45.1547292,4.8786380371678115,674588.0,1.869114120212779,0.2492616303448801,0.08174790990884162,0.09953762190912922,0.12298514368742085,1.315581814362507
68014,SPX FLOW TECHNOLOGY CRAWLEY LIMITED,28930,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2014,31/12/2014,2014,52,12,N,1,19157000.0,1091000.0,16365000.0,2792000.0,3742000.0,-940000.0,29000.0,64000.0,-1004000.0,0.0,-1004000.0,0.0,-1004000.0,719000,0.0,719000.0,22704000.0,3339000.0,1036000.0,0.0,18329000.0,0.0,0.0,23423000.0,12615000.0,1587000.0,21000,1955000.0,9052000.0,1300000.0,0.0,1598000,14192000.0,9231000,10089000.0,51324000.0,9231000,-42093000.0,0.0,9231000.0,0.0,0,0.0,0.0,10808000,59.0,1,-5.2409041080000005,1.799762188,1.898800674,17.31123389,39.40998164,30.23725009,63.61825964,22703999.92,-9.289415248,-4.286385177,1.366590835,5.407944877,-10.87639476,1.5374282309608929,-911000.0,1.528473706405709,0.5168765743073047,-0.060009392477479384,-0.12834820475600905,0.39026211950394585,0.8096926098279469
73961,LONGWOOD ENGINEERING COMPANY LIMITED,28990,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/07/2013,30/06/2014,2014,52,12,N,1,11392167.0,664530.0,0.0,0.0,3340364.0,2004838.0,92787.0,0.0,2015445.0,-457245.0,1558200.0,816000.0,742200.0,357001,0.0,357001.0,7495811.0,2867320.0,442788.0,4145539.0,40164.0,149288.0,0.0,7852812.0,2159515.0,960309.0,0,142442.0,1056764.0,0.0,0.0,0,2159515.0,5693297,5336296.0,2600.0,5693297,5690697.0,0.0,5693297.0,1349722.0,149288,0.0,0.0,5693297,93.0,1,17.69149803,3.471062252,2.134845406,0.0,72.50010569,30.767876300000005,91.86766662,7495810.795,35.40031374,25.66526488,0.379308334,3.886775887,35.40031374,0.3793083339934664,2097625.0,4.8472865110603385,0.8154474091573821,0.1323194799518949,0.8814883763930679,1.5818265675394705,1.4362046780185238
76959,WEIR MINERALS EUROPE LIMITED,28921,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,28/12/2012,03/01/2014,2014,53,12,N,1,130122000.0,0.0,0.0,0.0,24102000.0,15642000.0,1620000.0,289000.0,18175000.0,-3545000.0,14630000.0,0.0,14630000.0,16491000,6822000.0,23313000.0,69484000.0,13212000.0,13158000.0,33561000.0,9553000.0,0.0,0.0,92797000.0,24538000.0,12656000.0,0,3770000.0,8112000.0,2623000.0,0.0,6968000,31506000.0,61291000,44946000.0,1600000.0,54469000,59158000.0,0.0,61291000.0,0.0,0,0.0,49582000.0,68259000,518.0,1,13.96766112,2.831689624,2.895074089,11.36871645,71.28932829,35.50083768,37.06045096,69483999.46,26.62652544,19.58576247,0.400352417,10.11204869,29.65361962,0.5784207530889129,17262000.0,3.84130493813307,0.5812170652068493,0.22071834218778624,0.613862517107234,1.037307179584841,1.3881998340463593
80026,ALAMO MANUFACTURING SERVICES (UK) LIMITED,28302,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2014,31/12/2014,2014,52,12,N,1,18386000.0,0.0,16816000.0,1570000.0,4708000.0,-87000.0,339000.0,12000.0,-78000.0,201000.0,123000.0,0.0,123000.0,7494000,0.0,7494000.0,10313000.0,0.0,4770000.0,3262000.0,2281000.0,0.0,0.0,17807000.0,2681000.0,1958000.0,0,298000.0,425000.0,0.0,0.0,562000,3243000.0,14564000,7632000.0,2485000.0,14564000,12062000.0,0.0,14564000.0,0.0,0,0.0,0.0,15126000,178.0,1,-0.424235832,3.846698993,2.409067086,3.858829992,81.78806087,38.87033613,0.0,10312998.22,-0.515668386,-0.438029988,0.184084043,25.94365278,-0.535567152,0.2226723427629772,252000.0,4.2874179260024485,0.5143145953838378,0.00967035435502892,0.04670073566574942,2.694542090656799,1.0221901499410344
