REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
57145,"JONES & BROOKS,LIMITED",18129,printing and reproduction of recorded media,6,L,N/A,01/03/2012,28/02/2013,2013,52,12,N,1,6678687.0,0.0,4202550.0,2476137.0,1397894.0,1080881.0,401608.0,0.0,1094223.0,-229744.0,864479.0,364999.0,499480.0,2105206,0.0,2105206.0,4006172.0,961635.0,860463.0,1949504.0,234570.0,333860.0,0.0,6111378.0,1171675.0,642385.0,0,22875.0,506415.0,0.0,0.0,242936,1414611.0,4696767,2834497.0,3840.0,4696767,4692717.0,0.0,4696767.0,1215947.0,475610,-141750.0,0.0,4939703,48.0,1,16.38380418,3.419183647,2.356215935,5.172409021,76.8528309,35.10727857,52.55475739,4006171.266,22.15159494,17.90468533,0.249464153,12.88371502,23.29736604,0.3011882428913336,1482489.0,4.545507938552963,0.5565678313467111,0.11442133018118007,0.8005090995844144,1.992109632966236,1.0819000444744211
65337,WILLIAM POLLARD & COMPANY LIMITED,18129,printing and reproduction of recorded media,6,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,4373378.0,0.0,2867195.0,1506183.0,1852533.0,158801.0,324866.0,126143.0,39747.0,-12733.0,27014.0,0.0,27014.0,5324409,0.0,5324409.0,1178056.0,690780.0,232985.0,0.0,254291.0,45631.0,0.0,6502465.0,1200260.0,519038.0,61314,366818.0,253090.0,1062746.0,0.0,1347828,2486774.0,4015691,-22204.0,24029.0,4015691,3590624.0,357677.0,4015691.0,616579.0,526128,-480497.0,0.0,5302205,65.0,1,0.908839803,0.981500675,-196.9635201,33.56403668,61.7564416,43.31865894,57.6521627,1178055.806,0.749631521,0.611260499,0.298892519,5.327346503999999,0.989792292,0.6192642810415443,483667.0,1.8819177430334093,-0.004097646046537736,0.005816194320153972,0.2454609290476765,0.968891664461668,0.6658466012504489
98663,"THE VALLEY PRINTING COMPANY, LIMITED",18129,printing and reproduction of recorded media,6,L,N/A,01/07/2012,30/06/2013,2013,52,12,Y,1,14888746.0,3008371.0,9718741.0,5170005.0,3838457.0,190570.0,361579.0,10.0,196064.0,-1548.0,194516.0,99698.0,105961.0,1097709,0.0,1097709.0,7379701.0,3681219.0,873739.0,2720852.0,103891.0,-174768.0,0.0,8477410.0,2786485.0,1137815.0,0,0.0,1648670.0,0.0,0.0,285325,3071810.0,5405600,4593216.0,99396.0,5405600,5306204.0,0.0,5405600.0,801705.0,-174768,0.0,50000.0,5690925,124.0,1,1.316860399,2.648390714,3.241464368,5.27832248,63.76475834,27.89371751,90.24567516,7379700.686000002,3.445204426,2.312781852,0.515481168,5.868452587999999,3.627053426,0.5682643924818707,552149.0,3.6771843012132193,0.6501819777502799,0.01749890591583986,0.21493495065120125,1.0558465530094634,1.7387219138864347
103948,THOMAS BRIGGS (BLACKBURN) LIMITED,18129,printing and reproduction of recorded media,6,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,27432.0,0.0,16198.0,11234.0,0.0,6920.0,0.0,1200.0,5720.0,0.0,5720.0,0.0,5720.0,87042,0.0,87042.0,5556.0,4013.0,250.0,1293.0,0.0,0.0,0.0,92598.0,15358.0,15358.0,0,0.0,0.0,0.0,0.0,87165,102523.0,-9925,-9802.0,3000.0,-9925,-12942.0,0.0,-9925.0,0.0,0,0.0,0.0,77240,0.0,1,20.85156022,0.361765855,-2.798612528,-878.2367757999998,-10.71837405,204.3478419,53.39548702,5555.983722,7.405489384,6.1772392489999985,-1.547405542,0.911344415,-57.63224181,-10.32977329974811,6920.0,0.4412705342900535,-0.1270265016523035,0.08648134948918983,0.2466143977191732,-0.058084527374345274,0.2932858161083393
116865,"WILLIAM GIBBONS & SONS,LIMITED",18129,printing and reproduction of recorded media,6,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,39688823.0,0.0,33406812.0,6282011.0,9991077.0,4426965.0,2359981.0,0.0,4431782.0,-1087132.0,3344650.0,3000000.0,344650.0,7435186,0.0,7435186.0,19421284.0,6799066.0,1803851.0,1738754.0,9079613.0,0.0,0.0,26856470.0,7791454.0,4740654.0,0,1496167.0,1554633.0,3520836.0,0.0,3614132,11405586.0,15450884,11629830.0,19867.0,15450884,15235100.0,0.0,15450884.0,0.0,0,0.0,0.0,19065016,340.0,1,11.16632257,2.492639243,3.41267439,23.39110176,57.53132858,43.59763226,62.52790842,19421283.77,23.24562434,16.50172938,0.504272377,4.544984868999999,28.68303199,0.7381833945552889,6786946.0,3.6473991722280568,0.5196437208613045,0.017966247984191518,0.8339488324414936,0.8128061460410714,1.463034224899996
121524,WADDINGTON AND LEDGER LIMITED,18129,printing and reproduction of recorded media,6,L,N/A,01/07/2012,30/06/2013,2013,52,12,N,1,15782226.0,0.0,13623799.0,2158427.0,3432609.0,137762.0,1508968.0,45224.0,125051.0,-36510.0,88541.0,1116000.0,-1027459.0,6228241,225000.0,6453241.0,5557375.0,3045024.0,539163.0,1236448.0,736740.0,0.0,0.0,12010616.0,4112853.0,2510970.0,140280,490558.0,971045.0,676112.0,0.0,890902,4863475.0,7147141,1444522.0,100000.0,6922141,7047141.0,0.0,7147141.0,0.0,0,0.0,0.0,7897763,102.0,1,0.792353373,1.351221403,10.92556984,12.46515215,60.64291421,58.07191267,70.42313043,5557374.869,1.5833724059999998,1.041170578,0.5754542970000001,3.416267135,1.749664656,0.7025969277424426,1646730.0,2.631868234346452,0.14432452090717074,-0.11976426521337455,0.4524504821401333,0.8539746991605797,1.3008827973519428
137552,W & J LINNEY LIMITED,18129,printing and reproduction of recorded media,6,L,N/A,29/04/2012,05/05/2013,2013,53,12,N,1,71074000.0,0.0,50933000.0,20141000.0,22233000.0,3289000.0,2380000.0,607000.0,2682000.0,-696000.0,1986000.0,2250000.0,-264000.0,25326000,0.0,25326000.0,22668000.0,17608000.0,3490000.0,0.0,1570000.0,-6149000.0,0.0,47994000.0,23069000.0,10667000.0,3372000,2076000.0,6954000.0,3286000.0,0.0,12618000,32315000.0,15679000,-401000.0,186000.0,15679000,15429000.0,0.0,15679000.0,1823000.0,-3559000,-2590000.0,0.0,24925000,607.0,1,3.773531812,0.982617365,-177.2418953,80.47707124,32.66866692,54.78029941,90.42575344,22667999.85,10.76028084,5.588198525,1.47133108,4.910375102,17.10568276,2.0610370559346896,5669000.0,2.129265349720626,-0.010026253281660206,-0.007700962620327541,0.3897924740592574,0.29111558099953583,1.4660845105638205
139166,H & H REEDS PRINTERS LIMITED,18129,printing and reproduction of recorded media,6,L,N/A,01/07/2012,30/06/2013,2013,52,12,N,1,3486075.0,0.0,2372484.0,1113591.0,1365570.0,-120082.0,146246.0,15839.0,-136572.0,10332.0,-126240.0,0.0,-126240.0,679503,0.0,679503.0,1511683.0,439952.0,254298.0,161.0,817272.0,0.0,0.0,2191186.0,637852.0,225340.0,7591,365642.0,39279.0,56843.0,0.0,158203,788464.0,1402722,873831.0,4550.0,1402722,1397722.0,0.0,1402722.0,0.0,0,0.0,0.0,1553334,54.0,1,-3.917643768,2.369958862,3.989415573,11.27828608,64.01656455,23.59361173,46.0639774,1511682.601,-8.792185068,-6.232789001,0.454724457,7.294679546,-9.736212878,0.562095696795231,26164.0,3.079776367946628,0.4785523456246982,-0.08065768948870611,0.0394038662167429,1.0674338967917372,1.5750439488021557
146517,LONSDALE PRINT SOLUTIONS LIMITED,18129,printing and reproduction of recorded media,6,L,N/A,01/10/2012,30/09/2013,2013,52,12,N,1,8448599.0,0.0,5042092.0,3406507.0,2679934.0,211556.0,278006.0,89813.0,121743.0,-16328.0,105415.0,95934.0,9481.0,2805927,0.0,2805927.0,2480036.0,1470332.0,297629.0,27505.0,684570.0,0.0,0.0,5285963.0,2482791.0,934677.0,55890,280379.0,1211845.0,478972.0,0.0,723497,3150398.0,2135565,-2755.0,107828.0,2135565,1367918.0,611547.0,2135565.0,0.0,0,0.0,0.0,2803172,88.0,1,1.440984476,0.998890362,-3066.642105,33.87848181,40.40068007,40.3803169,63.52191411,2480035.88,4.343044237,2.303137574,1.162592101,3.522820766,5.700739617000001,1.4752058588710717,489562.0,2.296564919708225,-0.0006254300304409999,0.0025110656279659924,0.30563108368333264,0.4067228965990963,1.5823253038282712
165672,THE LETTERSHOP LIMITED,18129,printing and reproduction of recorded media,6,L,N/A,02/02/2012,31/01/2013,2013,52,12,Y,1,21533596.0,0.0,0.0,0.0,8608022.0,-517960.0,1097401.0,32545.0,-434366.0,0.0,-434366.0,17.0,-434383.0,3540757,0.0,3540757.0,8468353.0,3973410.0,981106.0,3055865.0,457972.0,457834.0,0.0,12009110.0,4002933.0,2160110.0,0,98882.0,1743941.0,329309.0,0.0,329309,4332242.0,7676868,4465420.0,9420.0,7676868,7659638.0,0.0,7676868.0,491954.0,560162,-102328.0,0.0,8006177,229.0,1,-2.017154961,2.115537032,4.822300254,4.289626968,63.92536999,36.61442102,67.35032319,8468352.755,-5.425385924,-3.616970783,0.521427879,4.556164238,-5.658114742,0.5643241488586229,579441.0,3.3931818194065904,0.44620325736045385,-0.050639572790989504,0.1592253963865765,1.0632187213918336,1.7751740170587158
