REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
71430,VI - SPRING LIMITED,31030,manufacture of furniture,21,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,46259000.0,17889000.0,23452000.0,22807000.0,9437000.0,6086000.0,372000.0,0.0,10894000.0,-1179000.0,9715000.0,11309000.0,-1594000.0,7782000,0.0,7782000.0,13488000.0,6860000.0,1873000.0,3475000.0,1280000.0,0.0,0.0,21270000.0,10580000.0,7468000.0,0,480000.0,2632000.0,0.0,35000.0,35000,10615000.0,10655000,2908000.0,40000.0,10655000,10015000.0,0.0,10655000.0,0.0,0,0.0,0.0,10690000,228.0,1,23.55001189,1.274858223,15.90749656,0.32848428,50.09402915,58.92518213,54.12784539,13487999.82,101.9083255,51.21767748,0.992961051,4.048941828,102.24307840000002,0.996245893946504,6458000.0,3.8164504202190566,0.16406205923836387,-0.10491772449459333,1.0019464033850494,0.6022609514837494,2.153098730606488
75269,J.T.ELLIS AND COMPANY LIMITED,31090,manufacture of furniture,21,L,N/A,02/07/2015,30/06/2016,2016,52,12,N,1,19423340.0,0.0,12449850.0,6973490.0,6073410.0,1773484.0,512604.0,0.0,1798954.0,-362380.0,1436574.0,1501920.0,-65346.0,1614809,0.0,1614809.0,10711324.0,4174149.0,1581522.0,4600166.0,355487.0,0.0,0.0,12326133.0,3819741.0,1121479.0,0,1345260.0,1353002.0,0.0,0.0,0,3819741.0,8506392,6891583.0,3360.0,8506392,8503032.0,0.0,8506392.0,0.0,0,0.0,0.0,8506392,196.0,1,9.261815939,2.804201646,2.818414869,0.0,69.01103533,21.07463675,78.4398762,10711323.59,21.14826121,14.59463402,0.449043613,8.14237922,21.14826121,0.4490436133204301,2286088.0,4.171743046112748,0.6709240927385742,-0.0074219870903551016,0.6120403211615516,1.3361731070247955,1.5600275122781817
133248,H. MORRIS & COMPANY LIMITED,31090,manufacture of furniture,21,L,N/A,01/02/2015,31/01/2016,2016,52,12,N,1,4806276.0,0.0,0.0,0.0,1628552.0,-1977741.0,260927.0,64454.0,-1745619.0,17096.0,-1728523.0,0.0,-1728523.0,11434190,0.0,11434190.0,7275128.0,714146.0,352274.0,159577.0,6049131.0,0.0,0.0,18709318.0,4805103.0,53914.0,0,4499138.0,252051.0,0.0,10110405.0,10110405,14915508.0,3793810,2470025.0,100000.0,3793810,3693810.0,0.0,3793810.0,0.0,0,0.0,0.0,13904215,48.0,1,-36.31957466,1.514042051,1.945841034,266.4973997,20.27764989,4.094357045,54.23394121,7275127.927,-12.55460305,-9.330211822999999,1.266563955,7.3294584,-46.01229371,3.9315379526122816,-1716814.0,0.13320057402106658,0.15842533650879204,-0.12934368852996134,-0.3028162865156282,0.15261203305981932,0.2543231794980448
149073,G PLAN UPHOLSTERY LIMITED,31090,manufacture of furniture,21,L,N/A,02/07/2015,30/06/2016,2016,52,12,N,1,38487342.0,147498.0,26181351.0,12305991.0,8137442.0,3826519.0,178119.0,0.0,3641898.0,-717350.0,2924548.0,0.0,2924548.0,552133,1066033.0,1618166.0,16532991.0,3400631.0,1004782.0,11536933.0,590645.0,0.0,0.0,18151157.0,8097865.0,2120070.0,0,2690244.0,3287551.0,0.0,591801.0,591801,8689666.0,9461491,8435126.0,6659354.0,8395458,2802137.0,0.0,9461491.0,0.0,0,0.0,70121931.0,10053292,270.0,1,9.462586426,2.041648138,4.562746543,6.254838693,55.37853281,20.10597536,32.25035169,16532990.88,36.2259248,20.06427469,0.8558762040000001,2.610681715,38.49179796,1.035043710539675,4004638.0,4.190160322405868,0.5576587321678722,0.2255705903485932,0.7280695880708871,0.5796856634075463,2.099175748410969
163292,ERCOL FURNITURE LIMITED,31090,manufacture of furniture,21,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,18296000.0,792000.0,11399000.0,6897000.0,5367000.0,590000.0,371000.0,0.0,592000.0,0.0,592000.0,0.0,592000.0,3055000,0.0,3055000.0,8484000.0,2862000.0,3483000.0,1217000.0,922000.0,0.0,0.0,11539000.0,6068000.0,1564000.0,0,3726000.0,778000.0,5000.0,5000.0,5000,6073000.0,5466000,2416000.0,3800000.0,5466000,1295000.0,0.0,5466000.0,0.0,0,0.0,0.0,5471000,162.0,1,3.23567993,1.398154252,7.572847682000001,0.09147457,47.36978941,31.20135549,57.09608658,8483999.426,10.82069092,5.130427247,1.110135382,19.03694797,10.8305891,1.111050128064398,961000.0,2.707664616421858,0.2512522748938383,0.0718259814541988,0.2748331744518589,0.5400296393874526,1.5697235462345092
213405,HYPNOS LIMITED,31030,manufacture of furniture,21,L,N/A,27/06/2015,25/06/2016,2016,52,12,N,1,33780131.0,1026743.0,22164518.0,11615613.0,8589321.0,2378058.0,288368.0,171585.0,2206499.0,-476550.0,1729949.0,0.0,1729949.0,949566,0.0,949566.0,10350337.0,4701760.0,925434.0,730207.0,3992936.0,0.0,0.0,11299903.0,8051878.0,3463219.0,99326,998297.0,3491036.0,5212.0,131257.0,230583,8183135.0,3116768,2298459.0,29211.0,3116768,1240728.0,0.0,3116768.0,0.0,0,0.0,89969.0,3248025,243.0,1,6.531943289,1.285456263,14.69686037,7.398144488,27.58225447,37.42066409,50.80330802,10350336.89,67.93355962,19.52670744,2.583406272,2.73958085,70.79445759,2.6255194483516258,2666426.0,4.42516531850116,0.24408623684645786,0.2143318044411532,0.7786974631552146,0.22852620664329745,2.9595236074150373
247508,EBORCRAFT LIMITED,31010,manufacture of furniture,21,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,1673559.0,0.0,866182.0,807377.0,0.0,-2139.0,60624.0,0.0,-2009.0,0.0,-2009.0,0.0,-2009.0,1645887,0.0,1645887.0,650659.0,267923.0,160167.0,180289.0,42280.0,-86535.0,0.0,2296546.0,225895.0,113699.0,0,0.0,112196.0,0.0,55997.0,55997,281892.0,2014654,424764.0,16642.0,2014654,1976802.0,18011.0,2014654.0,-64728.0,-157140,70605.0,0.0,2070651,33.0,1,-0.120043572,2.880360344,3.939973727,2.779484715,87.72539283,24.79753328,58.43349114,650658.291,-0.097022627,-0.087479197,0.112125953,9.570442392999999,-0.099719356,0.13992080029622952,58485.0,5.3143456273668095,0.2219493099637456,-0.0012247087582830912,0.08403946622449539,4.288140138776551,0.7214414211602991
258950,SYMM & COMPANY LIMITED,31090,manufacture of furniture,21,L,L,02/04/2015,31/03/2016,2016,52,12,N,1,28622634.0,251139.0,0.0,0.0,8813139.0,-466191.0,87943.0,0.0,-462579.0,168869.0,-293710.0,0.0,-293710.0,171804,0.0,171804.0,7381754.0,225998.0,235010.0,977879.0,5942867.0,-743366.0,0.0,7553558.0,4779388.0,3968397.0,0,37155.0,773836.0,6802.0,6802.0,6802,4786190.0,2767368,2602366.0,100000.0,2767368,2645999.0,0.0,2767368.0,-975823.0,-697848,-45518.0,0.0,2774170,207.0,1,-1.616130088,1.544497747,10.99869657,0.245793115,36.63661549,50.60557687,2.8819594310000003,7381753.951,-16.67450084,-6.1239881920000006,1.727051841,0.821063498,-16.71548562,1.7295097724624986,-378248.0,4.292057877625998,0.4134262555473857,-0.054437127509976084,-0.16524906540732195,0.34691911520436924,3.7513986997915416
277690,HARRISON SPINKS BEDS LTD,31030,manufacture of furniture,21,L,N/A,25/06/2015,30/06/2016,2016,53,12,N,1,41391981.0,1006444.0,30162206.0,11229775.0,11045157.0,767003.0,384653.0,638.0,813829.0,60015.0,873844.0,750000.0,123844.0,2594421,319130.0,2913551.0,12392363.0,6790695.0,1816216.0,954367.0,2831085.0,0.0,0.0,15305914.0,9179684.0,1108207.0,0,1189284.0,6882193.0,0.0,45000.0,45000,9224684.0,6081230,3212679.0,101000.0,5762100,5980230.0,0.0,6081230.0,0.0,0,0.0,596218.0,6126230,344.0,1,1.966151366,1.34997708,12.88394545,0.739981879,40.57728463,9.772316888999999,59.88125272,12392362.8,13.28433637,5.317088545,1.509511069,4.3878450760000005,13.38263805,1.6009239686919698,1151656.0,3.56355899283824,0.2518774638352208,0.01132775213554708,0.2483004151205867,0.3747835698220123,2.6772697919248727
341415,DURESTA UPHOLSTERY LIMITED,31090,manufacture of furniture,21,L,N/A,02/07/2015,30/06/2016,2016,52,12,N,1,14746609.0,2174459.0,10001840.0,4744769.0,5277890.0,117300.0,66947.0,0.0,117300.0,-38899.0,78401.0,0.0,78401.0,169299,75856.0,245155.0,5739372.0,1513680.0,2163530.0,1817023.0,245139.0,0.0,0.0,5984527.0,2660016.0,1425066.0,0,221868.0,1013082.0,0.0,417663.0,417663,3077679.0,2906848,3079356.0,3000000.0,2830992,-93152.0,0.0,2906848.0,0.0,0,0.0,70121931.0,3324511,195.0,1,0.795437107,2.157645668,4.788861372,14.36824354,49.19630827,35.27245416,37.46577942,5739371.187000001,3.528338453,1.960054654,0.915086031,14.67137292,4.035298715,1.0871380067481646,184247.0,3.728791605430136,0.6174635355475879,0.01834086469991697,0.10159785393231577,0.5519078500389416,2.439481501211374
