REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
11943,GODIVA LIMITED,28131,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2015,31/12/2015,2015,52,12,N,1,15501000.0,10243000.0,9114000.0,6387000.0,2581000.0,2978000.0,221000.0,0.0,3032000.0,302000.0,3334000.0,0.0,3334000.0,2161000,0.0,2161000.0,21511000.0,2251000.0,2135000.0,639000.0,16486000.0,0.0,0.0,23672000.0,7442000.0,959000.0,0,5753000.0,730000.0,0.0,361000.0,361000,7803000.0,15869000,14069000.0,1000000.0,15869000,14448000.0,0.0,15869000.0,0.0,0,0.0,0.0,16230000,58.0,1,19.56002839,2.890486428,1.101784064,2.274875544,67.03700575,22.58144636,53.00399974,21510999.71,18.681454100000003,12.80838121,0.468964648,13.77330495,19.10643393,0.4917134034910832,3199000.0,3.2248313892647165,0.7131970260223048,0.1971781007096992,0.445957249070632,1.2202229911572473,0.6482760223048327
30037,EMERSON AUTOMATION SOLUTIONS FINAL CONTROL UK LTD,28140,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2015,31/12/2015,2015,52,12,N,1,19501000.0,16502000.0,0.0,0.0,9622000.0,839000.0,458000.0,0.0,899000.0,126000.0,1025000.0,0.0,1025000.0,5530000,312000.0,5842000.0,32115000.0,11000.0,0.0,0.0,32104000.0,0.0,0.0,37957000.0,5062000.0,632000.0,3000,1577000.0,2850000.0,0.0,250000.0,253000,5312000.0,32645000,27053000.0,100000.0,32333000,9550000.0,0.0,32645000.0,0.0,0,0.0,0.0,32895000,266.0,1,4.610019999,6.344330304,0.7208442690000001,0.7750038290000001,86.71802364,11.82913697,0.205886878,32115000.0,2.732938136,2.368469584,0.155062031,0.0,2.753867361,0.16429035350879906,1297000.0,5.166539524076231,0.8552730721606028,0.03780593829860104,0.112761809415918,3.6520707831325296,0.5086279210685777
33672,WHEELABRATOR GROUP LIMITED,28131,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2015,31/12/2015,2015,52,12,N,1,23593000.0,11940000.0,16791000.0,6802000.0,5832000.0,1449000.0,92000.0,4000.0,2250000.0,-156000.0,2094000.0,0.0,2094000.0,204000,0.0,204000.0,39557000.0,3445000.0,254000.0,4928000.0,30930000.0,0.0,0.0,39761000.0,6300000.0,565000.0,0,1925000.0,3810000.0,0.0,9000000.0,9000000,15300000.0,24461000,33257000.0,1374000.0,24461000,5168000.0,0.0,24461000.0,0.0,0,0.0,0.0,33461000,105.0,1,9.536726995,6.278888889,0.7094145590000001,36.79326274,61.52008249,8.740940109,53.29652863,39556999.96,6.724246137000001,5.658811397999999,0.257552839,1.076590514,9.198315686,0.6254854666612158,1541000.0,2.7520259590267533,1.0037071502225798,0.07373053997635874,0.12789668267900706,0.9592549019607842,0.5874366841880234
37545,LEEDS AND BRADFORD BOILER COMPANY LIMITED(THE),28990,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/04/2014,31/03/2015,2015,52,12,N,1,8058020.0,4608272.0,5447179.0,2610841.0,2571810.0,772912.0,56419.0,0.0,773625.0,4313.0,777938.0,0.0,777938.0,380276,0.0,380276.0,6133339.0,3195481.0,734774.0,2146105.0,56979.0,590241.0,0.0,6513615.0,2036353.0,872981.0,0,128007.0,1035365.0,0.0,65000.0,65000,2101353.0,4412262,4096986.0,29058.0,4412262,4357162.0,0.0,4412262.0,1016641.0,787915,-197674.0,273573.0,4477262,72.0,1,9.600683542999999,3.011923277,1.966816582,1.473167278,67.73906656,39.54297272,144.74406430000005,6133338.639,17.27897541,11.87704524,0.461521324,9.118542769,17.53352362,0.476252996762205,829331.0,3.826723869590188,0.7547856604972815,0.16720564540581534,0.42016488539774,1.259834592284114,1.2247330860052368
40051,DE SMET ROSEDOWNS LIMITED,28960,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2015,31/12/2015,2015,52,12,N,1,12117000.0,11028000.0,7947000.0,4170000.0,3041000.0,1959000.0,210000.0,69000.0,1891000.0,-316000.0,1575000.0,500000.0,1075000.0,1236000,0.0,1236000.0,12283000.0,1599000.0,2319000.0,3316000.0,4509000.0,0.0,540000.0,13519000.0,3043000.0,1362000.0,0,27000.0,1654000.0,0.0,2389000.0,2389000,5432000.0,8087000,9240000.0,234000.0,8087000,7853000.0,0.0,8087000.0,0.0,0,0.0,0.0,10476000,90.0,1,15.60617315,4.0364771610000005,1.3113636359999998,29.54123903,59.81951328,41.02748205,48.1666254,12282999.24,18.05078274,13.98772099,0.376282923,19.13840059,23.38320762,0.6716953134660566,2169000.0,3.241551964556293,0.8201790073230268,0.11132480213033508,0.5294548413344182,0.8932621502209132,0.8873311635475997
43017,"THOMAS BROADBENT & SONS,LIMITED",28990,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/10/2014,30/09/2015,2015,52,12,Y,1,24665080.0,0.0,20263681.0,4401399.0,7232412.0,-744074.0,240055.0,483059.0,-1199983.0,266225.0,-933758.0,0.0,-933758.0,5781969,0.0,5781969.0,14784542.0,5630506.0,6549646.0,1885106.0,719284.0,-564896.0,0.0,20566511.0,11462704.0,3493097.0,1516156,1703.0,6451748.0,0.0,7139000.0,8655156,18601704.0,1964807,3321838.0,364185.0,1964807,-1547844.0,2382650.0,1964807.0,81706.0,-522788,-42108.0,0.0,9103807,175.0,1,-4.865108891,1.289795322,7.425130304,440.5092205,9.553428873,51.69171983,83.32163082,14784541.43,-13.18111203,-5.834645458,5.83401016,26.55432701,-61.07383575,9.467445911990335,-504019.0,1.3000510816504438,0.1938202157867224,-0.06356261399903951,-0.08087238034686584,0.0633750649940457,1.1872907952155811
68014,SPX FLOW TECHNOLOGY CRAWLEY LIMITED,28930,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2015,31/12/2015,2015,52,12,N,1,26967000.0,1958000.0,20657000.0,6310000.0,3605000.0,3466000.0,116000.0,64000.0,3402000.0,0.0,3402000.0,0.0,3402000.0,654000,0.0,654000.0,18444000.0,4578000.0,470000.0,0.0,13396000.0,-16000.0,0.0,19098000.0,4918000.0,462000.0,37000,592000.0,3827000.0,1320000.0,1567000.0,1604000,6485000.0,12613000,13526000.0,51324000.0,12613000,-38711000.0,0.0,12613000.0,35000.0,-16000,0.0,50000.0,14180000,59.0,1,12.61541885,3.750305002,1.993715807,12.71703798,66.04356477,6.2531983539999985,61.96351096,18443999.9,23.99153738,17.8133836,0.389915167,1.742870916,26.97217157,0.514152065329422,3582000.0,4.283104080781891,0.849890040841973,0.24938737040527806,0.6189443920829406,1.166969930609098,1.3979123468426011
73961,LONGWOOD ENGINEERING COMPANY LIMITED,28990,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/07/2014,30/06/2015,2015,52,12,N,1,9683161.0,330241.0,0.0,0.0,3147941.0,975927.0,402642.0,0.0,986843.0,-209914.0,776929.0,306000.0,470929.0,309494,0.0,309494.0,7642291.0,1655244.0,435770.0,5497547.0,53730.0,1352008.0,0.0,7951785.0,1787559.0,702126.0,0,181114.0,904319.0,0.0,0.0,0,1787559.0,6164226,5854732.0,2600.0,6164226,6161626.0,0.0,6164226.0,1989107.0,1313336,38672.0,0.0,6164226,92.0,1,10.19133112,4.275266439,1.653903373,0.0,77.52002852,26.46614985,62.39326807,7642290.756,16.00919564,12.41033303,0.289989205,4.500286632,16.00919564,0.28998920545742485,1378569.0,4.813154211629778,0.8835347535176065,0.08291227692901658,0.5721077343011663,2.06904253230243,1.2055569145795568
76959,WEIR MINERALS EUROPE LIMITED,28921,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,03/01/2014,02/01/2015,2015,52,12,N,2,102167000.0,0.0,0.0,0.0,21897000.0,13801000.0,1862000.0,78000.0,15489000.0,-2691000.0,12798000.0,0.0,12798000.0,15767000,831000.0,16598000.0,82875000.0,10382000.0,12112000.0,48398000.0,11983000.0,0.0,0.0,99473000.0,22290000.0,11406000.0,0,3586000.0,7298000.0,0.0,3105000.0,3105000,25395000.0,74078000,60585000.0,1600000.0,73247000,71945000.0,0.0,74078000.0,0.0,0,0.0,49896000.0,77183000,484.0,1,15.16047256,3.718034993,1.686341504,4.191527849,75.09782851,40.74887194,37.09054783,82874999.46,20.0678906,15.57105948,0.300899052,11.85509998,20.90904182,0.3467036192608571,15663000.0,4.178006975853116,0.7308716938264656,0.18012123892915666,0.5196173836116332,1.730584760779681,1.0168118987061816
80026,ALAMO MANUFACTURING SERVICES (UK) LIMITED,28302,manufacture of machinery and equipment (not elsewhere classified),5,L,N/A,01/01/2015,31/12/2015,2015,52,12,N,1,18528000.0,0.0,16710000.0,1818000.0,4898000.0,33000.0,447000.0,10000.0,2581000.0,-554000.0,2027000.0,0.0,2027000.0,7376000,0.0,7376000.0,13016000.0,0.0,5157000.0,5652000.0,2207000.0,0.0,0.0,20392000.0,3195000.0,1026000.0,0,1198000.0,971000.0,68000.0,606000.0,606000,3801000.0,16591000,9821000.0,2485000.0,16591000,14089000.0,0.0,16591000.0,0.0,0,0.0,481000.0,17197000,182.0,1,13.9302677,4.073865415,1.886569596,3.652582726,81.36033739,20.2121114,0.0,13015998.39,15.008431699999996,12.65692428,0.192574287,27.83354922,15.55662709,0.22910011451992046,480000.0,4.3132205318767145,0.5779325225578658,0.1391624166339741,0.07767752059631228,2.6189423835832675,0.8995056885052962
