REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
16033,SIEMENS MOBILITY LIMITED,30990,manufacture of other transport equipment,9,L,N/A,02/10/2015,30/09/2016,2016,52,12,N,2,363385000.0,0.0,287315000.0,76070000.0,105271000.0,44444000.0,1383000.0,85000.0,44112000.0,-8700000.0,35412000.0,0.0,35412000.0,40934000,44000.0,40978000.0,240852000.0,8632000.0,37864000.0,1396000.0,170027000.0,422000.0,22933000.0,281830000.0,104028000.0,20561000.0,0,4831000.0,78636000.0,0.0,80958000.0,80958000,184986000.0,96844000,136824000.0,130664000.0,96800000,-33820000.0,0.0,96844000.0,66893000.0,65362000,-64940000.0,0.0,177802000,1443.0,1,12.13919122,2.315261276,2.65585716,83.5962992,34.3679246,20.65237971,8.670363389,240851999.6,24.80961969,15.65198879,1.074181157,10.41980269,45.5495436,1.911012396694215,45827000.0,2.8855406883227603,0.5825809885391903,0.175910300535784,0.5365968846467728,0.3139697058155752,1.2764828087854379
229770,BAE SYSTEMS MARINE LIMITED,30110,manufacture of other transport equipment,9,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,2,1263896000.0,0.0,0.0,0.0,357026000.0,98194000.0,2030000.0,19807000.0,78387000.0,-223000.0,78164000.0,0.0,78164000.0,492574000,43543000.0,536117000.0,444998000.0,31663000.0,2677000.0,0.0,410658000.0,0.0,0.0,981115000.0,456697000.0,63431000.0,0,348076000.0,45190000.0,0.0,1003479000.0,1003479000,1460176000.0,-479061000,-11699000.0,136764000.0,-522604000,-615825000.0,0.0,-479061000.0,0.0,0,0.0,0.0,524418000,6935.0,1,6.2020134570000005,0.974383453,-108.03453290000002,-209.4678966,-51.09591583,18.3182121,9.143944597,444998000.0,14.94742743,7.98958328,-0.95331701,0.211805402,-16.3626344,-2.7940390812163702,100224000.0,1.4949313576740155,-0.014309025955163257,0.1115359565392436,0.3371054361619178,-0.21474288031031874,1.275341871238336
234268,TRICO LIMITED,30990,manufacture of other transport equipment,9,L,N/A,04/01/2015,03/01/2016,2016,52,12,N,1,11589000.0,6757000.0,8681000.0,2908000.0,1258000.0,417000.0,1000.0,0.0,417000.0,0.0,417000.0,0.0,417000.0,26000,0.0,26000.0,5934000.0,2473000.0,2784000.0,424000.0,253000.0,-450000.0,0.0,5960000.0,1933000.0,652000.0,0,873000.0,408000.0,0.0,0.0,0,1933000.0,4027000,4001000.0,2795000.0,4027000,1232000.0,0.0,4027000.0,-423000.0,-450000,0.0,0.0,4027000,32.0,1,3.59823971,3.069839628,2.896525869,0.0,67.56711409,20.53499008,77.88808353,5933998.56,10.35510305,6.996644295,0.480009933,24.02278022,10.35510305,0.4800099329525702,418000.0,4.3099590328001485,0.8055704697986578,0.0979530201342282,0.23144295302013426,1.2499741334712882,1.925018456375839
234268,TRICO LIMITED,30990,manufacture of other transport equipment,9,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,9747000.0,6093000.0,6918000.0,2829000.0,1348000.0,587000.0,9000.0,28000.0,559000.0,0.0,559000.0,878000.0,-319000.0,49000,0.0,49000.0,6232000.0,2104000.0,2860000.0,99000.0,1169000.0,-325000.0,0.0,6281000.0,2573000.0,568000.0,0,860000.0,1145000.0,0.0,0.0,0,2573000.0,3708000,3659000.0,2795000.0,3708000,913000.0,0.0,3708000.0,613000.0,-325000,0.0,0.0,3708000,32.0,1,5.735097979,2.422075398,2.66384258,0.0,59.03518548,21.2701344,78.78937109,6231998.887999998,15.07551241,8.899856711,0.69390507,29.34236175,15.07551241,0.6939050701186623,596000.0,3.3420685009039968,0.6990606591307116,-0.07110332749562172,0.31313485113835376,0.864671589584143,1.53630472854641
245740,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,30300,manufacture of other transport equipment,9,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,233780000.0,92203000.0,153738000.0,80042000.0,69323000.0,-14050000.0,5164000.0,85000.0,-13853000.0,1944000.0,-11909000.0,2800000.0,-14709000.0,40545000,0.0,40545000.0,74806000.0,26609000.0,16773000.0,3344000.0,28080000.0,0.0,0.0,115351000.0,67552000.0,12086000.0,0,4852000.0,50614000.0,0.0,12518000.0,12518000,80070000.0,35281000,7254000.0,12000000.0,35281000,23156000.0,0.0,35281000.0,0.0,0,0.0,9917000.0,47799000,1493.0,1,-5.9256566,1.107383941,32.22773642,35.48085372,30.58577732,18.86983489,41.54455043,74805999.75,-28.98177786,-12.00943208,1.914684958,7.174694157,-39.26476007,2.269493495082339,-8886000.0,1.9135218219501928,0.07546358505778017,-0.1785212091789408,-0.2542136609132127,0.2643761708505058,2.00641693613406
282648,ICON AEROSPACE TECHNOLOGY LTD,30300,manufacture of other transport equipment,9,L,N/A,02/10/2015,30/09/2016,2016,52,12,N,1,13521000.0,5879000.0,9475000.0,4046000.0,5477000.0,2066000.0,372000.0,84000.0,1982000.0,36000.0,2018000.0,2819000.0,-801000.0,1385000,1821000.0,3206000.0,6880000.0,3566000.0,1980000.0,200000.0,1134000.0,0.0,0.0,10086000.0,5427000.0,2012000.0,2550000,0.0,865000.0,145000.0,339000.0,2889000,5766000.0,4320000,1453000.0,360000.0,2499000,3960000.0,0.0,4320000.0,0.0,0,0.0,18066000.0,4659000,211.0,1,14.65867909,1.267735397,9.305574672999999,66.875,52.26860254,54.31403003,96.26432956,6879999.635,42.54131788,19.65100139,1.25625,14.64388729,45.87962963,2.3073229291716686,2438000.0,2.446576424022914,0.17287328970850685,-0.11118381915526472,0.7976799524092801,0.26004162330905306,1.3271653777513384
306452,GEESINK NORBA LIMITED,30990,manufacture of other transport equipment,9,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,15988968.0,0.0,15219676.0,769292.0,2977455.0,-2378376.0,28577.0,13738.0,-2626826.0,0.0,-2626826.0,0.0,-2626826.0,766885,0.0,766885.0,10624885.0,3311605.0,3092728.0,1404392.0,2816160.0,1056321.0,0.0,11391770.0,9694168.0,2567073.0,0,3541106.0,3585989.0,0.0,380239.0,380239,10074407.0,1317363,930717.0,1729865.0,1317363,-412502.0,0.0,1317363.0,984695.0,1056321,0.0,0.0,1697602,64.0,1,-16.42899029,1.09600793,17.17919411,28.86364654,11.564164300000002,58.60175873,75.59811396,10624884.68,-154.7374473,-23.0589803,7.358767477000001,19.34288692,-199.4003171,7.647403942573155,-2349799.0,0.5624956510763991,0.09804098924047802,-0.3228257241850915,-0.6806963887086905,0.07845799757742565,1.3895187771522777
331969,"HYMATIC ENGINEERING COMPANY,LIMITED(THE)",30990,manufacture of other transport equipment,9,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,8001000.0,4418000.0,6545000.0,1456000.0,3371000.0,-197000.0,162000.0,77000.0,-140000.0,-232000.0,-372000.0,0.0,-372000.0,3588000,0.0,3588000.0,4465000.0,3145000.0,1030000.0,0.0,290000.0,0.0,0.0,8053000.0,2590000.0,1443000.0,769000,100000.0,278000.0,0.0,1324000.0,2093000,3914000.0,4139000,1875000.0,283000.0,4139000,-31276000.0,0.0,4139000.0,0.0,0,0.0,527287000.0,5463000,82.0,1,-1.749781277,1.723938224,4.2672,50.56776999,51.39699491,65.82864642,143.4726909,4464999.602,-2.56269449,-1.738482553,0.6257550129999999,12.87339083,-3.3824595310000003,0.9456390432471612,-35000.0,1.8184838697334809,0.2793989817459332,-0.064671550974792,-0.014342481062957903,0.6344915687276443,0.983607351297653
348981,AIM COMPOSITES LIMITED,30300,manufacture of other transport equipment,9,L,N/A,02/01/2016,31/12/2016,2016,52,12,N,1,16335000.0,842000.0,14813000.0,1522000.0,5157000.0,18000.0,225000.0,0.0,18000.0,73000.0,91000.0,0.0,91000.0,1906000,140000.0,2046000.0,7705000.0,2402000.0,4150000.0,18000.0,1135000.0,0.0,0.0,9751000.0,3554000.0,1641000.0,0,1576000.0,337000.0,0.0,117000.0,117000,3671000.0,6080000,4151000.0,5528000.0,5940000,552000.0,0.0,6080000.0,0.0,0,0.0,0.0,6197000,145.0,1,0.110192837,2.167979741,3.935196338,1.924342105,63.26084695,36.66758494,53.67187022,7704998.832,0.290463127,0.184596452,0.584539474,25.40557086,0.296052632,0.618013468013468,243000.0,3.2354562591084046,0.5108399138549892,0.01306532663316583,0.08223771920828632,0.9708526287115228,1.658460670700441
350911,SILCOMS LIMITED,30300,manufacture of other transport equipment,9,L,N/A,02/04/2015,31/03/2016,2016,52,12,N,1,17975523.0,4519756.0,16241357.0,1734166.0,5385911.0,17741.0,423551.0,382543.0,-364759.0,91104.0,-273655.0,0.0,-273655.0,2468072,0.0,2468072.0,8665388.0,3852421.0,3275054.0,390854.0,1147059.0,134390.0,0.0,11133460.0,5989849.0,2163687.0,3067947,90389.0,667826.0,166602.0,2991530.0,6059477,8981379.0,2152081,2675539.0,546729.0,2152081,1078601.0,526751.0,2152081.0,557537.0,355944,-221554.0,0.0,5143611,149.0,1,-2.02919826,1.4466788730000002,6.718467942,281.5636122,19.32984894,43.93450777,78.22490978,8665387.453,-7.0914966160000015,-3.276241169,2.783282321,18.21951995,-16.9491297,4.173346170520533,441292.0,2.1269410798517905,0.2883781681525779,-0.03441131508084638,0.1308006316095805,0.1437695258155791,1.5984040693548995
