REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
28073,CALDER INDUSTRIAL MATERIALS LIMITED,25990,"manufacture of fabricated metal products, except machinery and equipment",13,L,N/A,01/06/2016,31/05/2017,2017,52,12,N,2,41801000.0,0.0,37369000.0,4432000.0,4827000.0,390000.0,0.0,1190000.0,-203000.0,-35000.0,-238000.0,0.0,-238000.0,3997000,0.0,3997000.0,25061000.0,7477000.0,4343000.0,0.0,13241000.0,-155000.0,0.0,29058000.0,12855000.0,1607000.0,129000,9573000.0,1546000.0,145000.0,5275000.0,5404000,18130000.0,10928000,12206000.0,8000000.0,10928000,2928000.0,0.0,10928000.0,-2213000.0,-2284000,2129000.0,0.0,16203000,138.0,1,-0.485634315,1.949513808,3.4246272330000003,49.45095168,37.60754353,14.03208057,65.28803139,25060999.66,-1.25285441,-0.698602794,1.176336018,10.3897036,-1.85761347,1.6590409956076135,390000.0,2.322697802181741,0.5040677266157341,-0.01146672172895588,0.044290728887053474,0.3616547159404303,1.4241513524674791
43694,ROBERTS METAL PACKAGING LTD,25920,"manufacture of fabricated metal products, except machinery and equipment",13,L,N/A,01/04/2016,24/03/2017,2017,51,12,N,1,10560088.0,6230452.0,7103170.0,3456918.0,2599176.0,1634246.0,224950.0,59790.0,1574456.0,-170866.0,1403590.0,0.0,1403590.0,1622866,0.0,1622866.0,5246899.0,2350561.0,1791464.0,834820.0,270054.0,753666.0,0.0,6869765.0,2667914.0,1722080.0,40225,272330.0,633279.0,634258.0,994832.0,1035057,3662746.0,3207019,2578985.0,38937.0,3207019,2804607.0,0.0,3207019.0,1282772.0,547787,205879.0,0.0,4201851,46.0,1,14.90949697,1.966667216,4.094668251,32.27473863,46.68309615,59.5221555,81.24503934,5246898.329,37.47053382,22.91862968,0.8318984079999999,16.96447984,49.09406524,1.1421029934652709,1859196.0,3.676785168034453,0.4504931391394029,0.2860397699193495,0.8930941305852529,0.5253466661351892,1.5218114622552592
45894,BRUNTONS AERO PRODUCTS LIMITED,25930,"manufacture of fabricated metal products, except machinery and equipment",13,L,N/A,01/04/2016,31/03/2017,2017,52,12,N,1,4022730.0,0.0,1314525.0,2708205.0,1346091.0,631181.0,155067.0,0.0,642990.0,-35178.0,607812.0,658664.0,-50852.0,1560642,0.0,1560642.0,2161161.0,495451.0,896624.0,720138.0,48948.0,0.0,0.0,3721803.0,1872475.0,259446.0,0,1448815.0,164214.0,0.0,50516.0,50516,1922991.0,1798812,288686.0,1700000.0,1798812,98812.0,0.0,1798812.0,0.0,0,0.0,32998550.0,1849328,53.0,1,15.98392137,1.154173487,13.93462101,2.8082979210000003,48.33173599,23.5406776,44.95445009,2161160.521,34.76884576,17.27630398,1.040950916,22.28894308,35.74525854,1.0690338957044982,786248.0,2.4023920361377473,0.0930794026443635,-0.01912857827241259,0.6971401764144959,0.5612544208475234,1.0700466145037768
47152,"JAMES DAWSON & SON,LIMITED",25620,"manufacture of fabricated metal products, except machinery and equipment",13,L,N/A,01/09/2016,31/08/2017,2017,52,12,N,1,29873000.0,23353000.0,20793000.0,9080000.0,12734000.0,1622000.0,517000.0,61000.0,1561000.0,-333000.0,1228000.0,1346000.0,-118000.0,4106000,188000.0,4294000.0,12961000.0,5261000.0,2607000.0,4379000.0,714000.0,0.0,0.0,17255000.0,10245000.0,3382000.0,3074000,2237000.0,1552000.0,0.0,126000.0,3200000,10371000.0,6884000,2716000.0,1011000.0,6696000,2373000.0,502000.0,6884000.0,0.0,0,0.0,126293000.0,7010000,344.0,1,5.225454424,1.265104929,10.99889543,46.48460198,40.3351497,41.322599,64.28095605,12960999.75,22.2681883,9.046653144,1.488233585,8.726944063,22.6757699,1.5488351254480286,2139000.0,2.689733315719633,0.1888843813387424,-0.009574036511156186,0.40908142567371775,0.3873879085912641,1.713953636627065
63351,"SAMUEL TAYLOR,LIMITED",25990,"manufacture of fabricated metal products, except machinery and equipment",13,L,N/A,01/06/2016,31/05/2017,2017,52,12,N,1,18266394.0,14302437.0,16060777.0,2205617.0,2029796.0,661025.0,370634.0,26192.0,634833.0,-134710.0,500123.0,0.0,500123.0,2255653,0.0,2255653.0,9772293.0,3225265.0,4506203.0,634878.0,1405947.0,0.0,0.0,12027946.0,5814826.0,4407973.0,0,1156259.0,250594.0,381586.0,644586.0,644586,6459412.0,5568534,3957467.0,7999.0,5568534,5558534.0,0.0,5568534.0,0.0,0,0.0,0.0,6213120,70.0,1,3.4754150160000004,1.680582188,4.61567816,11.57550623,46.29663286,88.08033731,64.44740681,9772292.225,10.21762013,5.277983456,1.044229235,24.66936277,11.40036139,1.1599842974829642,1031659.0,2.756810926547458,0.3948272132249345,0.0582121170148253,0.2830470555820586,0.5172483811219969,1.5034761596036432
71325,KIRKPATRICK LIMITED,25720,"manufacture of fabricated metal products, except machinery and equipment",13,L,R,01/01/2017,31/12/2017,2017,52,12,N,1,1915515.0,0.0,983563.0,931952.0,0.0,-186486.0,39759.0,429.0,-171141.0,0.0,-171141.0,0.0,-171141.0,192200,0.0,192200.0,1467183.0,295915.0,1033707.0,59453.0,36981.0,0.0,41127.0,1659383.0,179819.0,46203.0,0,6492.0,127124.0,741.0,17409.0,17409,197228.0,1462155,1287364.0,30000.0,1462155,1431255.0,0.0,1462155.0,0.0,0,0.0,0.0,1479564,65.0,1,-8.9344641,8.159221217,1.4879358130000002,1.190639843,88.11437745,8.803948285,56.38638956,1467177.251,-11.56698865,-10.3135322,0.122982174,53.96496504,-11.70470983,0.13488857200502,-146727.0,6.085712601347103,0.9309706077499891,-0.14438945077778909,-0.2917946610276229,4.44811588618249,1.1428102192200351
71835,C.BRANDAUER & CO. LIMITED,25990,"manufacture of fabricated metal products, except machinery and equipment",13,L,N/A,01/04/2016,31/03/2017,2017,52,12,N,1,7563530.0,2891327.0,5634468.0,1929062.0,1943840.0,225941.0,407532.0,17856.0,215025.0,18559.0,233584.0,33000.0,200584.0,2459304,24999.0,2484303.0,4373586.0,1638431.0,510634.0,2055469.0,169052.0,0.0,0.0,6857889.0,2050454.0,1435511.0,113976,126898.0,374069.0,142503.0,564210.0,678186,2614664.0,4243225,2323132.0,240000.0,4218226,4003225.0,0.0,4243225.0,0.0,0,0.0,91053.0,4807435,60.0,1,2.842918584,2.132984207,3.2557469830000003,15.982796100000002,62.10000454,69.27473217,79.06722324,4373585.751,4.472759382,3.135440075,0.48323009,6.751265612999999,5.06748994,0.6198491972691837,633473.0,2.8121209026247387,0.4065038672979396,0.04094811100033844,0.3048257124021692,0.9679773768254736,1.0918658350988182
73818,"BROADWAY & CO.,LIMITED",25990,"manufacture of fabricated metal products, except machinery and equipment",13,L,N/A,01/05/2016,30/04/2017,2017,52,12,N,1,419634.0,0.0,0.0,0.0,146559.0,0.0,5009.0,0.0,2196.0,-433.0,1763.0,0.0,1763.0,30545,0.0,30545.0,742013.0,728560.0,0.0,0.0,0.0,0.0,13453.0,772558.0,68363.0,68363.0,0,0.0,0.0,0.0,30654.0,30654,99017.0,673541,673650.0,0.0,673541,673541.0,0.0,673541.0,0.0,0,0.0,0.0,704195,0.0,1,0.523313173,10.8540146,0.6229258520000001,4.551170604,87.18322767,59.46251972,633.7055625,742013.0,0.311845441,0.284250503,0.101497904,0.0,0.326038059,0.14700961040233632,5009.0,5.690067774661832,1.046368039681163,0.0031948410345889887,0.02139606346707949,4.081365826070272,0.5377430044087305
75016,ARTHUR PRICE & CO.LIMITED,25710,"manufacture of fabricated metal products, except machinery and equipment",13,L,N/A,01/04/2016,31/03/2017,2017,52,12,N,1,7831851.0,549987.0,3917351.0,3914500.0,2324089.0,-77531.0,48482.0,10764.0,-88295.0,0.0,-88295.0,0.0,-88295.0,686501,0.0,686501.0,4681196.0,1009167.0,3270535.0,5302.0,396192.0,-339646.0,0.0,5367697.0,1357470.0,672201.0,244659,71958.0,368652.0,61607.0,61607.0,306266,1419077.0,3948620,3323726.0,27000.0,3948620,3495001.0,423619.0,3948620.0,-292320.0,-304707,-34939.0,0.0,4010227,144.0,1,-1.127383552,3.448471053,2.356346763,7.7562794089999985,73.56264707,31.32763443,47.03178789,4681193.591,-2.201745687,-1.644932641,0.343783398,41.75941294,-2.236097675,0.35938555748590645,-29049.0,3.8161591339488363,0.7430507347937113,-0.023029056968006948,-0.017858999865305362,1.6695161714269202,1.4444802845615168
77222,THIRCON LIMITED,25110,"manufacture of fabricated metal products, except machinery and equipment",13,L,N/A,01/01/2017,31/12/2017,2017,52,12,N,2,103636.0,0.0,21535.0,82101.0,0.0,0.0,0.0,0.0,80059.0,0.0,80059.0,0.0,80059.0,1000,0.0,1000.0,589818.0,106752.0,0.0,25718.0,457348.0,-12874.0,0.0,590818.0,50966.0,19045.0,0,16438.0,15483.0,0.0,0.0,0,50966.0,539852,538852.0,500000.0,539852,39852.0,0.0,539852.0,-12874.0,-12874,0.0,0.0,539852,2.0,1,77.25018333,11.57277401,0.192327392,0.0,91.37365483,67.07538886,375.9743718,589818.0,14.82980521,13.55053502,0.094407356,0.0,14.82980521,0.09440735609018767,0.0,7.813254153792013,1.0944527756432607,0.18970749029311906,0.0,6.355436957971982,0.17365692988365286
