REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
80604,"CHARLES F.STEAD & COMPANY,LIMITED",15110,manufacture of leather and related products,16,L,N/A,01/01/2013,31/12/2013,2013,52,12,N,1,8587242.0,0.0,0.0,0.0,2283873.0,352202.0,163907.0,0.0,1854000.0,-206314.0,1647686.0,1654425.0,-6739.0,1338045,0.0,1338045.0,9007729.0,1003495.0,3845375.0,3805630.0,353229.0,2802013.0,0.0,10345774.0,2617910.0,241055.0,0,1796959.0,579896.0,0.0,0.0,155268,2773178.0,7572596,6389819.0,106500.0,7572596,7400996.0,0.0,7572596.0,3216685.0,2803633,-1620.0,0.0,7727864,76.0,1,21.5901683,3.440809272,1.343894405,2.050393287,73.19506496,10.24602253,42.65347070000001,9007727.531,23.99110543,17.92036053,0.345708394,44.78009354,24.48301745,0.36621232665785947,516109.0,3.364980648426342,0.7411511985473489,-0.0009119279040891476,0.1646237101255063,1.6383937850365176,0.8217238826210587
102384,PITTARDS PLC.,15110,manufacture of leather and related products,16,L,N/A,01/01/2013,31/12/2013,2013,52,12,Y,2,35813000.0,32435000.0,28487000.0,7326000.0,7524000.0,2004000.0,355000.0,350000.0,1712000.0,-265000.0,1447000.0,0.0,1449000.0,7291000,164000.0,7455000.0,21965000.0,4063000.0,15441000.0,522000.0,1249000.0,-1299000.0,690000.0,29420000.0,11091000.0,3676000.0,0,6223000.0,1192000.0,0.0,0.0,1591000,12682000.0,16738000,10874000.0,4631000.0,16574000,7492000.0,1426000.0,16738000.0,-1082000.0,-1497000,198000.0,0.0,18329000,1318.0,1,4.78038701,1.980434587,3.293452271,9.505317242,57.21219579,37.46516628,41.40940441,21964998.61,9.340389547000001,5.8191706320000005,0.662623969,43.1156284,10.2282232,0.7651743694943888,2359000.0,2.766356952332167,0.4435350101971448,0.06895309313392249,0.2646057104010877,0.7841349944803658,1.2051281441196464
133893,BARKER SHOES LIMITED,15200,manufacture of leather and related products,16,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,18978798.0,0.0,13330045.0,5648753.0,4031696.0,421444.0,185905.0,92689.0,330887.0,-112578.0,218309.0,0.0,218309.0,3244081,1.0,3244082.0,9859493.0,3382989.0,5256724.0,1003876.0,215904.0,-159770.0,0.0,13103575.0,7035421.0,2677405.0,1722252,17241.0,2618523.0,1191581.0,0.0,2913833,8227002.0,4876573,2824072.0,48568.0,4876572,3356946.0,1377035.0,4876573.0,276506.0,78265,-238035.0,0.0,6068154,175.0,1,1.74345604,1.401407677,6.720366195,59.75165347,37.21559477,51.49181866,65.06160111,9859492.253,5.452844473,2.525165842,1.4426977719999998,27.69787634,6.7852362710000005,1.6870461463503459,607349.0,2.224437453033668,0.25862303989560104,0.02332436758670821,0.1529545715577619,0.355651208058537,1.4338842659350601
211135,CHURCH & CO LIMITED,15200,manufacture of leather and related products,16,L,N/A,02/02/2012,31/01/2013,2013,52,12,N,1,34357176.0,22848783.0,22167288.0,12189888.0,9417815.0,4896993.0,553333.0,744189.0,4171062.0,-1053693.0,3117369.0,0.0,3117369.0,22160321,370501.0,22530822.0,37074506.0,2499612.0,7600425.0,2607346.0,24367123.0,0.0,0.0,59605328.0,20547973.0,1121427.0,715000,16550752.0,2160794.0,25700000.0,0.0,26415000,46247973.0,13357355,16526533.0,2810700.0,12986854,8899067.0,218317.0,13357355.0,0.0,0,0.0,0.0,39057355,388.0,1,12.14029349,1.804290185,2.0789100780000003,197.7562175,22.54983373,11.91369323,26.55510395,37074505.63,10.67932532,6.997800599,1.538326488,22.12179779,31.22670619,3.5611375164454757,5450326.0,1.4468248399617998,0.3327192428166824,0.07322024299572683,0.301752819815034,0.16848549016407702,0.5706470441702796
343139,SANDERS AND SANDERS LIMITED,15200,manufacture of leather and related products,16,L,N/A,01/03/2012,28/02/2013,2013,52,12,N,1,5364079.0,3990875.0,4123062.0,1241017.0,0.0,454577.0,21152.0,5145.0,449434.0,-45026.0,404408.0,125280.0,279128.0,202101,0.0,202101.0,2171311.0,841923.0,1264748.0,1176.0,63464.0,0.0,0.0,2373412.0,1018145.0,606908.0,77062,0.0,334175.0,0.0,0.0,95210,1036293.0,1337119,1153166.0,20880.0,1337119,1286319.0,0.0,1337119.0,0.0,0,0.0,0.0,1355267,0.0,1,8.37858652,2.132614706,4.651610436,7.1205330270000005,56.33741634,41.29719566,57.28884586,2171309.758,33.16202638,18.93619818,0.7614468120000001,23.57810166,33.612116799999995,0.7750192765191429,475729.0,4.420790349794828,0.5830421351202404,0.16464869984646574,0.6614551961479929,0.7741742924057192,2.2374700262744103
351563,T.GROOCOCK & CO.(ROTHWELL)LIMITED,15200,manufacture of leather and related products,16,L,N/A,02/02/2012,31/01/2013,2013,52,12,N,1,6525061.0,635739.0,4829841.0,1695220.0,1388647.0,-316667.0,169227.0,415160.0,-267893.0,51092.0,-216801.0,500526.0,-717327.0,2905392,0.0,2905392.0,5632594.0,1107006.0,2370844.0,2038528.0,116216.0,740622.0,0.0,8537986.0,832572.0,20324.0,0,176447.0,635801.0,0.0,0.0,752354,1584926.0,6953060,4800022.0,77004.0,6953060,6796997.0,0.0,6953060.0,836277.0,740622,0.0,0.0,7705414,47.0,1,-4.105601465,6.765293572,1.3593814780000002,10.82047329,81.43676975,1.136887456,61.92389466,5632591.152000002,-3.476685354,-3.137660333,0.119741812,36.33443427,-3.852879164,0.22794654439915665,-147440.0,3.8888187737932873,0.6746352594159793,-0.1176223292003524,-0.05698674136968601,2.6321960772931985,0.756596507654147
412669,IDEAL & W R S COMPANY LTD,15110,manufacture of leather and related products,16,L,N/A,01/09/2012,31/08/2013,2013,52,12,N,1,3612120.0,0.0,2710417.0,901703.0,0.0,433012.0,50871.0,28331.0,433012.0,-61880.0,371132.0,250000.0,121132.0,369929,50000.0,419929.0,1186266.0,638412.0,381878.0,165976.0,0.0,0.0,0.0,1606195.0,756334.0,340562.0,16123,273734.0,125915.0,0.0,0.0,46118,786329.0,819866,429932.0,20000.0,769866,654170.0,145696.0,819866.0,0.0,0,0.0,0.0,849861,0.0,1,11.98775234,1.568441985,8.401607696000001,5.6250655589999985,52.68401454,34.41334452,64.51069732,1186265.495,50.95092021,26.95886863,0.922509288,10.57212939,52.81497220000001,1.0213842408938698,483883.0,4.2347635318089685,0.32120533310089994,0.1055817008520136,0.994159426470634,0.5874380825328838,2.2263789888525367
417612,ARNOLD WILLS AND COMPANY LIMITED,15120,manufacture of leather and related products,16,L,N/A,01/06/2012,31/05/2013,2013,52,12,Y,1,23032526.0,0.0,16212624.0,6819902.0,4376951.0,2068594.0,195069.0,2605.0,2230573.0,-526384.0,1704189.0,355349.0,1318640.0,5361187,173029.0,5534216.0,12752305.0,3609083.0,2958616.0,4224806.0,512184.0,271997.0,1447616.0,18286521.0,2962336.0,1472518.0,0,0.0,1489818.0,0.0,0.0,84196,3046532.0,15239989,9789969.0,84607.0,15066960,14820086.0,226764.0,15239989.0,1614357.0,271997,0.0,500000.0,15324185,206.0,1,9.684447985,4.304813836,2.352665877,0.55246759,84.13611798,23.33522037,57.19369621,12752304.0,14.55589971,12.19790796,0.194379143,12.84538222,14.63631634,0.2021995146997138,2263663.0,5.366201218191129,0.6424383730508388,0.1009539211969297,0.4085024100538314,2.967366172421625,1.246940341467904
451921,CROCKETT AND JONES LIMITED,15200,manufacture of leather and related products,16,L,N/A,01/03/2012,28/02/2013,2013,52,12,Y,1,23337000.0,0.0,0.0,0.0,9308000.0,2752000.0,340000.0,10000.0,2792000.0,-612000.0,2180000.0,304000.0,1863000.0,3390000,0.0,3390000.0,12552000.0,2150000.0,4865000.0,5171000.0,366000.0,1209000.0,0.0,15942000.0,2858000.0,1017000.0,0,16000.0,1825000.0,32000.0,0.0,477000,3335000.0,12607000,9694000.0,122000.0,12607000,11579000.0,200000.0,12607000.0,3156000.0,1193000,16000.0,0.0,13084000,332.0,1,11.96383425,4.391882435,2.407365381,3.783612279,79.08041651,15.90628616,33.62685864,12551998.3,21.33904005,17.51348639,0.226699453,20.84672409,22.14642659,0.2645355754739431,3092000.0,5.250702150806418,0.7296951449002634,0.1636055701919458,0.6400451637184794,2.268125937031484,1.4492303349642457
528524,GINA SHOES LIMITED,15200,manufacture of leather and related products,16,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,7453880.0,3826000.0,3291022.0,4162858.0,1982144.0,742761.0,0.0,15606.0,727166.0,-106356.0,620810.0,2000000.0,-1379190.0,1849549,0.0,1849549.0,3767618.0,975384.0,2127180.0,440338.0,224716.0,0.0,0.0,5617167.0,2795170.0,489701.0,50000,1838736.0,416733.0,64815.0,0.0,620877,3366047.0,2251120,972448.0,145000.0,2251120,2105789.0,0.0,2251120.0,0.0,0,0.0,0.0,2821997,77.0,1,9.755536714,1.34790299,7.665067952,27.58080422,40.07571788,23.97957373,47.76239489,3767617.239,25.76778076,12.94542249,1.241679697,28.53788899,32.30240947,1.4952765734389992,742761.0,2.0153377180378254,0.2077448649826505,-0.3437437412845301,0.4363607669132856,0.40126355930264784,1.3137122681237712
552481,BEVAN HARRIS LIMITED,15110,manufacture of leather and related products,16,L,N/A,01/09/2012,31/08/2013,2013,52,12,N,1,1377868.0,303131.0,1037428.0,340440.0,0.0,195171.0,66207.0,0.0,197142.0,18936.0,216078.0,35000.0,181078.0,847309,0.0,847309.0,810476.0,224758.0,411265.0,67456.0,106997.0,0.0,0.0,1657785.0,142174.0,43303.0,0,26441.0,72430.0,0.0,0.0,0,142174.0,1515611,668302.0,40000.0,1515611,1475611.0,0.0,1515611.0,0.0,0,0.0,0.0,1515611,0.0,1,14.30775662,5.700592232000001,2.061744541,0.0,91.42385774,11.47105165,59.53884552,810473.1073,13.00742737,11.89189189,0.093806392,29.84792447,13.00742737,0.09380639227347913,261378.0,8.375968030159568,0.4837553723794098,0.1529204329873898,0.5203011246934915,6.396152601741528,0.8228384983577484
641365,BEACONSFIELD FOOTWEAR LIMITED,15200,manufacture of leather and related products,16,L,R,29/01/2012,27/01/2013,2013,52,12,N,1,74960000.0,5992000.0,24720000.0,50240000.0,14138000.0,8644000.0,2338000.0,14000.0,8671000.0,-1443000.0,7228000.0,11800000.0,-4572000.0,8515000,0.0,8515000.0,28702000.0,1001000.0,12214000.0,6542000.0,8945000.0,0.0,0.0,37217000.0,13724000.0,5385000.0,330000,77000.0,7932000.0,7751000.0,0.0,9401000,22795000.0,14422000,14978000.0,42000.0,14422000,14380000.0,0.0,14422000.0,0.0,0,0.0,9942000.0,23493000,650.0,1,11.56750267,2.091372778,5.004673521,65.18513382,38.75110836,26.22098453,4.8741328710000005,28701999.11,36.90886647,23.29849262,0.95160172,16.29402348,60.12342255,1.5805713493274165,10982000.0,3.658320905091976,0.4829405916650993,-0.1719859204127146,0.973764677432356,0.3796095635007677,1.993991992906468
792101,PITTARD GARNAR SERVICES LIMITED,15110,manufacture of leather and related products,16,L,N/A,01/01/2013,31/12/2013,2013,52,12,N,2,859847.0,0.0,0.0,0.0,0.0,69847.0,0.0,14056.0,55791.0,-36089.0,19702.0,0.0,19702.0,4227753,0.0,4227753.0,1415733.0,0.0,0.0,0.0,1415733.0,0.0,0.0,5643486.0,5184781.0,0.0,0,5113305.0,71476.0,0.0,0.0,0,5184781.0,458705,-3769048.0,100.0,458705,458605.0,0.0,458705.0,310757.0,310757,-310757.0,0.0,458705,0.0,1,6.488479927,0.273055506,-0.228133736,0.0,8.128043553,0.0,0.0,1415733.0,12.16271896,0.988591094,11.30308368,0.0,12.16271896,11.303083681233034,69847.0,-0.5517793075155121,-0.8014297545878558,0.004887546456215182,0.04084268127891165,0.05308285923744899,0.15083736009976811
867455,KEN HALL LIMITED,15200,manufacture of leather and related products,16,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,1846540.0,14772.0,1142031.0,704509.0,0.0,166378.0,40683.0,376.0,166002.0,-41759.0,124243.0,0.0,124243.0,290288,0.0,290288.0,1406541.0,260820.0,204689.0,906155.0,34877.0,0.0,0.0,1696829.0,351282.0,61228.0,0,181948.0,108106.0,42516.0,0.0,42516,393798.0,1303031,1055259.0,100.0,1303031,1302931.0,0.0,1303031.0,0.0,0,0.0,666923.0,1345547,0.0,1,8.989894613999999,4.004022409,1.749845299,3.262854069,76.79212225,12.10275434,51.55550381,1406540.417,12.33713872,9.783071836,0.269588367,11.08500222,12.73968156,0.3022169081165375,207061.0,4.314159391902947,0.7462807389548386,0.10250897409226267,0.4026930822139414,1.985329026556763,1.0773475700851411
1114160,R.E. TRICKER LIMITED,15200,manufacture of leather and related products,16,L,N/A,01/01/2013,31/12/2013,2013,52,12,N,1,8793653.0,0.0,5985481.0,2808172.0,3347163.0,587570.0,58259.0,0.0,605226.0,-139958.0,465268.0,0.0,465268.0,392514,0.0,392514.0,6728901.0,741755.0,1988981.0,2725045.0,99619.0,333209.0,1173501.0,7121415.0,3040028.0,330169.0,0,1525697.0,1184162.0,0.0,0.0,46690,3086718.0,4034697,3688873.0,5000.0,4034697,3931994.0,69426.0,4034697.0,549823.0,333209,0.0,0.0,4081387,106.0,1,6.882532208,2.213433889,2.383831864,1.157212053,56.65583315,13.70439395,30.78818041,6728900.346,14.82892948,8.498676176,0.7534712020000001,22.61837032,15.00053164,0.7650433229558502,645829.0,3.0190744686899165,0.6215966349384217,0.09146710309678624,0.2992713807578971,0.7842693112879116,1.2224700386088998
1384705,BINA SHOES LIMITED,15200,manufacture of leather and related products,16,L,N/A,01/11/2012,31/10/2013,2013,52,12,N,1,15960.0,0.0,2651.0,13309.0,0.0,-22331.0,350.0,850.0,-23181.0,0.0,-23181.0,0.0,-23181.0,2292,0.0,2292.0,80187.0,0.0,79874.0,313.0,0.0,0.0,0.0,82479.0,10687.0,0.0,0,0.0,10687.0,0.0,0.0,233793,244480.0,-162001,69500.0,999.0,-162001,-163000.0,0.0,-162001.0,0.0,0,0.0,0.0,71792,0.0,1,-145.2443609,7.503228221,0.229640288,-144.3157758,-196.414845,0.0,0.0,80179.52606,-32.28911299,-28.1053359,-0.065968729,500.4636591,14.30917093,-1.5091264868735381,-21981.0,-0.4677843127024911,1.0111664787400427,-0.393474702651584,-0.8794638635288983,-0.3975809882198953,0.1915687629578438
1616165,NEW BALANCE ATHLETIC SHOES (U.K.) LIMITED,15200,manufacture of leather and related products,16,L,N/A,01/01/2013,31/12/2013,2013,52,12,N,1,46939150.0,17611850.0,35070816.0,11868334.0,10766100.0,1057688.0,367785.0,211721.0,845967.0,99703.0,945670.0,0.0,945670.0,2046711,0.0,2046711.0,27901319.0,8291590.0,12137301.0,4498603.0,2973825.0,491060.0,0.0,29948030.0,27173413.0,10685658.0,5883611,7987408.0,2616736.0,44773.0,0.0,6077061,27366863.0,2581167,727906.0,1003.0,2581167,-8267940.0,0.0,2581167.0,1269796.0,547514,-56454.0,0.0,2774617,338.0,1,1.802263143,1.026787434,64.48518078,235.4385051,8.61882067,83.09194287,64.47561044,27901318.55,30.4895054,2.824783467,10.52756873,25.85752192,32.77459382,10.602515451344297,1425473.0,1.8387190719812059,0.029166766561940807,0.04420784939777341,0.1570741347594483,0.05659034431531301,1.5516799769467309
1648478,J L AND COMPANY LIMITED,15200,manufacture of leather and related products,16,L,N/A,01/01/2013,31/12/2013,2013,52,12,N,1,17098491.0,14521843.0,7367118.0,9731373.0,4354902.0,3269675.0,226470.0,6196.0,3295308.0,-679440.0,2615868.0,0.0,2615868.0,3145136,2489.0,3147625.0,8756730.0,895424.0,3592125.0,2302354.0,1966827.0,0.0,0.0,11904355.0,3725042.0,63781.0,290072,1304845.0,2066344.0,0.0,0.0,290072,3725042.0,8179313,5031688.0,5628681.0,8176824,2423523.0,47584.0,8179313.0,0.0,0,0.0,0.0,8179313,133.0,1,19.27250773,2.350773495,3.398162008,3.546410316,68.72294647,1.3615274590000002,19.11453824,8756729.036,40.2883225,27.68153335,0.455422356,21.00843285,40.2883225,0.4555609855366827,3496145.0,4.523029184976816,0.5072114868886218,0.30763659181870834,0.969164520043295,1.3170574721036699,1.4219591141225207
1693249,WEST YORKSHIRE FELLMONGERS LIMITED,15110,manufacture of leather and related products,16,L,N/A,01/03/2012,28/02/2013,2013,52,12,N,1,34715130.0,0.0,0.0,0.0,1441770.0,283192.0,47935.0,17894.0,208836.0,-51661.0,157175.0,50000.0,107175.0,2224231,0.0,2224231.0,4050984.0,2550760.0,1081195.0,48623.0,370406.0,1816366.0,0.0,6275215.0,3011767.0,2525356.0,0,0.0,486411.0,0.0,0.0,20806,3032573.0,3242642,1039217.0,1000.0,3242642,1899783.0,1341859.0,3242642.0,2070787.0,1816366,0.0,0.0,3263448,64.0,1,0.601570554,1.345052257,33.40508287,0.641637282,51.67379922,26.55196567,26.81906708,4050983.641,6.39924399,3.32794972,0.928800342,3.1144777510000003,6.440303925,0.9352167152587304,331127.0,6.515114780717294,0.19872791609530507,0.023910734532601667,0.17413253569798007,0.6415625279259559,5.476781066465452
